,geo_value,time_value,value,location_name
4002,54085,2021-06-06,1.0,Ritchie County
4003,54087,2021-06-06,3.0,Roane County
4004,54089,2021-06-06,10.0,Summers County
4005,54091,2021-06-06,10.0,Taylor County
4006,54093,2021-06-06,0.0,Tucker County
4007,54095,2021-06-06,1.0,Tyler County
4008,54097,2021-06-06,10.0,Upshur County
4009,54099,2021-06-06,14.0,Wayne County
4010,54101,2021-06-06,10.0,Webster County
4011,54103,2021-06-06,4.0,Wetzel County
4012,54105,2021-06-06,3.0,Wirt County
4013,54107,2021-06-06,16.0,Wood County
4014,54109,2021-06-06,6.0,Wyoming County
4015,54001,2021-06-13,2.0,Barbour County
4016,54003,2021-06-13,27.0,Berkeley County
4017,54005,2021-06-13,5.0,Boone County
4018,54007,2021-06-13,3.0,Braxton County
4019,54009,2021-06-13,5.0,Brooke County
4020,54011,2021-06-13,16.0,Cabell County
4021,54013,2021-06-13,4.0,Calhoun County
4022,54015,2021-06-13,1.0,Clay County
4023,54017,2021-06-13,6.0,Doddridge County
4024,54019,2021-06-13,8.0,Fayette County
4025,54021,2021-06-13,6.0,Gilmer County
4026,54023,2021-06-13,2.0,Grant County
4027,54025,2021-06-13,8.0,Greenbrier County
4028,54027,2021-06-13,5.0,Hampshire County
4029,54029,2021-06-13,2.0,Hancock County
4030,54031,2021-06-13,6.0,Hardy County
4031,54033,2021-06-13,29.0,Harrison County
4032,54035,2021-06-13,4.0,Jackson County
4033,54037,2021-06-13,11.0,Jefferson County
4034,54039,2021-06-13,39.0,Kanawha County
4035,54041,2021-06-13,6.0,Lewis County
4036,54043,2021-06-13,15.0,Lincoln County
4037,54045,2021-06-13,11.0,Logan County
4038,54049,2021-06-13,9.0,Marion County
4039,54051,2021-06-13,5.0,Marshall County
4040,54053,2021-06-13,6.0,Mason County
4041,54047,2021-06-13,2.0,McDowell County
4042,54055,2021-06-13,24.0,Mercer County
4043,54057,2021-06-13,2.0,Mineral County
4044,54059,2021-06-13,18.0,Mingo County
4045,54061,2021-06-13,14.0,Monongalia County
4046,54063,2021-06-13,10.0,Monroe County
4047,54065,2021-06-13,1.0,Morgan County
4048,54067,2021-06-13,10.0,Nicholas County
4049,54069,2021-06-13,0.0,Ohio County
4050,54071,2021-06-13,1.0,Pendleton County
4051,54073,2021-06-13,0.0,Pleasants County
4052,54075,2021-06-13,1.0,Pocahontas County
4053,54077,2021-06-13,3.0,Preston County
4054,54079,2021-06-13,12.0,Putnam County
4055,54081,2021-06-13,50.0,Raleigh County
4056,54083,2021-06-13,14.0,Randolph County
4057,54085,2021-06-13,2.0,Ritchie County
4058,54087,2021-06-13,6.0,Roane County
4059,54089,2021-06-13,5.0,Summers County
4060,54091,2021-06-13,6.0,Taylor County
4061,54093,2021-06-13,1.0,Tucker County
4062,54095,2021-06-13,3.0,Tyler County
4063,54097,2021-06-13,7.0,Upshur County
4064,54099,2021-06-13,6.0,Wayne County
4065,54101,2021-06-13,0.0,Webster County
4066,54103,2021-06-13,4.0,Wetzel County
4067,54105,2021-06-13,2.0,Wirt County
4068,54107,2021-06-13,7.0,Wood County
4069,54109,2021-06-13,8.0,Wyoming County
4070,54001,2021-06-20,1.0,Barbour County
4071,54003,2021-06-20,26.0,Berkeley County
4072,54005,2021-06-20,3.0,Boone County
4073,54007,2021-06-20,11.0,Braxton County
4074,54009,2021-06-20,1.0,Brooke County
4075,54011,2021-06-20,7.0,Cabell County
4076,54013,2021-06-20,6.0,Calhoun County
4077,54015,2021-06-20,1.0,Clay County
4078,54017,2021-06-20,3.0,Doddridge County
4079,54019,2021-06-20,5.0,Fayette County
4080,54021,2021-06-20,4.0,Gilmer County
4081,54023,2021-06-20,2.0,Grant County
4082,54025,2021-06-20,7.0,Greenbrier County
4083,54027,2021-06-20,0.0,Hampshire County
4084,54029,2021-06-20,4.0,Hancock County
4085,54031,2021-06-20,4.0,Hardy County
4086,54033,2021-06-20,36.0,Harrison County
4087,54035,2021-06-20,22.0,Jackson County
4088,54037,2021-06-20,17.0,Jefferson County
4089,54039,2021-06-20,24.0,Kanawha County
4090,54041,2021-06-20,4.0,Lewis County
4091,54043,2021-06-20,12.0,Lincoln County
4092,54045,2021-06-20,11.0,Logan County
4093,54049,2021-06-20,19.0,Marion County
4094,54051,2021-06-20,0.0,Marshall County
4095,54053,2021-06-20,10.0,Mason County
4096,54047,2021-06-20,1.0,McDowell County
4097,54055,2021-06-20,32.0,Mercer County
4098,54057,2021-06-20,6.0,Mineral County
4099,54059,2021-06-20,25.0,Mingo County
4100,54061,2021-06-20,3.0,Monongalia County
4101,54063,2021-06-20,14.0,Monroe County
4102,54065,2021-06-20,2.0,Morgan County
4103,54067,2021-06-20,11.0,Nicholas County
4104,54069,2021-06-20,7.0,Ohio County
4105,54071,2021-06-20,0.0,Pendleton County
4106,54073,2021-06-20,0.0,Pleasants County
4107,54075,2021-06-20,1.0,Pocahontas County
4108,54077,2021-06-20,6.0,Preston County
4109,54079,2021-06-20,5.0,Putnam County
4110,54081,2021-06-20,25.0,Raleigh County
4111,54083,2021-06-20,11.0,Randolph County
4112,54085,2021-06-20,2.0,Ritchie County
4113,54087,2021-06-20,2.0,Roane County
4114,54089,2021-06-20,3.0,Summers County
4115,54091,2021-06-20,6.0,Taylor County
4116,54093,2021-06-20,0.0,Tucker County
4117,54095,2021-06-20,4.0,Tyler County
4118,54097,2021-06-20,5.0,Upshur County
4119,54099,2021-06-20,3.0,Wayne County
4120,54101,2021-06-20,0.0,Webster County
4121,54103,2021-06-20,0.0,Wetzel County
4122,54105,2021-06-20,1.0,Wirt County
4123,54107,2021-06-20,19.0,Wood County
4124,54109,2021-06-20,6.0,Wyoming County
4125,54001,2021-06-27,1.0,Barbour County
4126,54003,2021-06-27,19.0,Berkeley County
4127,54005,2021-06-27,4.0,Boone County
4128,54007,2021-06-27,8.0,Braxton County
4129,54009,2021-06-27,0.0,Brooke County
4130,54011,2021-06-27,17.0,Cabell County
4131,54013,2021-06-27,6.0,Calhoun County
4132,54015,2021-06-27,1.0,Clay County
4133,54017,2021-06-27,4.0,Doddridge County
4134,54019,2021-06-27,8.0,Fayette County
4135,54021,2021-06-27,4.0,Gilmer County
4136,54023,2021-06-27,8.0,Grant County
4137,54025,2021-06-27,10.0,Greenbrier County
4138,54027,2021-06-27,9.0,Hampshire County
4139,54029,2021-06-27,1.0,Hancock County
4140,54031,2021-06-27,15.0,Hardy County
4141,54033,2021-06-27,15.0,Harrison County
4142,54035,2021-06-27,12.0,Jackson County
4143,54037,2021-06-27,6.0,Jefferson County
4144,54039,2021-06-27,16.0,Kanawha County
4145,54041,2021-06-27,7.0,Lewis County
4146,54043,2021-06-27,3.0,Lincoln County
4147,54045,2021-06-27,15.0,Logan County
4148,54049,2021-06-27,9.0,Marion County
4149,54051,2021-06-27,2.0,Marshall County
4150,54053,2021-06-27,6.0,Mason County
4151,54047,2021-06-27,3.0,McDowell County
4152,54055,2021-06-27,37.0,Mercer County
4153,54057,2021-06-27,8.0,Mineral County
4154,54059,2021-06-27,9.0,Mingo County
4155,54061,2021-06-27,9.0,Monongalia County
4156,54063,2021-06-27,3.0,Monroe County
4157,54065,2021-06-27,2.0,Morgan County
4158,54067,2021-06-27,2.0,Nicholas County
4159,54069,2021-06-27,4.0,Ohio County
4160,54071,2021-06-27,1.0,Pendleton County
4161,54073,2021-06-27,2.0,Pleasants County
4162,54075,2021-06-27,0.0,Pocahontas County
4163,54077,2021-06-27,0.0,Preston County
4164,54079,2021-06-27,11.0,Putnam County
4165,54081,2021-06-27,10.0,Raleigh County
4166,54083,2021-06-27,6.0,Randolph County
4167,54085,2021-06-27,5.0,Ritchie County
4168,54087,2021-06-27,4.0,Roane County
4169,54089,2021-06-27,2.0,Summers County
4170,54091,2021-06-27,4.0,Taylor County
4171,54093,2021-06-27,1.0,Tucker County
4172,54095,2021-06-27,4.0,Tyler County
4173,54097,2021-06-27,6.0,Upshur County
4174,54099,2021-06-27,3.0,Wayne County
4175,54101,2021-06-27,3.0,Webster County
4176,54103,2021-06-27,7.0,Wetzel County
4177,54105,2021-06-27,0.0,Wirt County
4178,54107,2021-06-27,5.0,Wood County
4179,54109,2021-06-27,13.0,Wyoming County
4180,54001,2021-07-04,1.0,Barbour County
4181,54003,2021-07-04,36.0,Berkeley County
4182,54005,2021-07-04,1.0,Boone County
4183,54007,2021-07-04,4.0,Braxton County
4184,54009,2021-07-04,2.0,Brooke County
4185,54011,2021-07-04,13.0,Cabell County
4186,54013,2021-07-04,5.0,Calhoun County
4187,54015,2021-07-04,0.0,Clay County
4188,54017,2021-07-04,3.0,Doddridge County
4189,54019,2021-07-04,5.0,Fayette County
4190,54021,2021-07-04,3.0,Gilmer County
4191,54023,2021-07-04,0.0,Grant County
4192,54025,2021-07-04,6.0,Greenbrier County
4193,54027,2021-07-04,2.0,Hampshire County
4194,54029,2021-07-04,2.0,Hancock County
4195,54031,2021-07-04,5.0,Hardy County
4196,54033,2021-07-04,19.0,Harrison County
4197,54035,2021-07-04,8.0,Jackson County
4198,54037,2021-07-04,9.0,Jefferson County
4199,54039,2021-07-04,20.0,Kanawha County
4200,54041,2021-07-04,14.0,Lewis County
4201,54043,2021-07-04,0.0,Lincoln County
4202,54045,2021-07-04,5.0,Logan County
4203,54049,2021-07-04,10.0,Marion County
4204,54051,2021-07-04,3.0,Marshall County
4205,54053,2021-07-04,3.0,Mason County
4206,54047,2021-07-04,4.0,McDowell County
4207,54055,2021-07-04,12.0,Mercer County
4208,54057,2021-07-04,8.0,Mineral County
4209,54059,2021-07-04,10.0,Mingo County
4210,54061,2021-07-04,2.0,Monongalia County
4211,54063,2021-07-04,4.0,Monroe County
4212,54065,2021-07-04,10.0,Morgan County
4213,54067,2021-07-04,4.0,Nicholas County
4214,54069,2021-07-04,5.0,Ohio County
4215,54071,2021-07-04,1.0,Pendleton County
4216,54073,2021-07-04,2.0,Pleasants County
4217,54075,2021-07-04,2.0,Pocahontas County
4218,54077,2021-07-04,6.0,Preston County
4219,54079,2021-07-04,15.0,Putnam County
4220,54081,2021-07-04,8.0,Raleigh County
4221,54083,2021-07-04,7.0,Randolph County
4222,54085,2021-07-04,2.0,Ritchie County
4223,54087,2021-07-04,2.0,Roane County
4224,54089,2021-07-04,1.0,Summers County
4225,54091,2021-07-04,5.0,Taylor County
4226,54093,2021-07-04,1.0,Tucker County
4227,54095,2021-07-04,3.0,Tyler County
4228,54097,2021-07-04,10.0,Upshur County
4229,54099,2021-07-04,2.0,Wayne County
4230,54101,2021-07-04,8.0,Webster County
4231,54103,2021-07-04,4.0,Wetzel County
4232,54105,2021-07-04,1.0,Wirt County
4233,54107,2021-07-04,9.0,Wood County
4234,54109,2021-07-04,7.0,Wyoming County
4235,54001,2021-07-11,2.0,Barbour County
4236,54003,2021-07-11,36.0,Berkeley County
4237,54005,2021-07-11,7.0,Boone County
4238,54007,2021-07-11,2.0,Braxton County
4239,54009,2021-07-11,4.0,Brooke County
4240,54011,2021-07-11,48.0,Cabell County
4241,54013,2021-07-11,2.0,Calhoun County
4242,54015,2021-07-11,1.0,Clay County
4243,54017,2021-07-11,0.0,Doddridge County
4244,54019,2021-07-11,5.0,Fayette County
4245,54021,2021-07-11,2.0,Gilmer County
4246,54023,2021-07-11,3.0,Grant County
4247,54025,2021-07-11,7.0,Greenbrier County
4248,54027,2021-07-11,6.0,Hampshire County
4249,54029,2021-07-11,2.0,Hancock County
4250,54031,2021-07-11,2.0,Hardy County
4251,54033,2021-07-11,22.0,Harrison County
4252,54035,2021-07-11,4.0,Jackson County
4253,54037,2021-07-11,5.0,Jefferson County
4254,54039,2021-07-11,37.0,Kanawha County
4255,54041,2021-07-11,11.0,Lewis County
4256,54043,2021-07-11,3.0,Lincoln County
4257,54045,2021-07-11,8.0,Logan County
4258,54049,2021-07-11,9.0,Marion County
4259,54051,2021-07-11,1.0,Marshall County
4260,54053,2021-07-11,11.0,Mason County
4261,54047,2021-07-11,23.0,McDowell County
4262,54055,2021-07-11,23.0,Mercer County
4263,54057,2021-07-11,9.0,Mineral County
4264,54059,2021-07-11,7.0,Mingo County
4265,54061,2021-07-11,25.0,Monongalia County
4266,54063,2021-07-11,0.0,Monroe County
4267,54065,2021-07-11,11.0,Morgan County
4268,54067,2021-07-11,10.0,Nicholas County
4269,54069,2021-07-11,6.0,Ohio County
4270,54071,2021-07-11,0.0,Pendleton County
4271,54073,2021-07-11,1.0,Pleasants County
4272,54075,2021-07-11,2.0,Pocahontas County
4273,54077,2021-07-11,1.0,Preston County
4274,54079,2021-07-11,30.0,Putnam County
4275,54081,2021-07-11,15.0,Raleigh County
4276,54083,2021-07-11,4.0,Randolph County
4277,54085,2021-07-11,3.0,Ritchie County
4278,54087,2021-07-11,2.0,Roane County
4279,54089,2021-07-11,2.0,Summers County
4280,54091,2021-07-11,8.0,Taylor County
4281,54093,2021-07-11,0.0,Tucker County
4282,54095,2021-07-11,2.0,Tyler County
4283,54097,2021-07-11,11.0,Upshur County
4284,54099,2021-07-11,7.0,Wayne County
4285,54101,2021-07-11,12.0,Webster County
4286,54103,2021-07-11,5.0,Wetzel County
4287,54105,2021-07-11,8.0,Wirt County
4288,54107,2021-07-11,10.0,Wood County
4289,54109,2021-07-11,8.0,Wyoming County
4290,54001,2021-07-18,7.0,Barbour County
4291,54003,2021-07-18,61.0,Berkeley County
4292,54005,2021-07-18,5.0,Boone County
4293,54007,2021-07-18,11.0,Braxton County
4294,54009,2021-07-18,4.0,Brooke County
4295,54011,2021-07-18,62.0,Cabell County
4296,54013,2021-07-18,1.0,Calhoun County
4297,54015,2021-07-18,1.0,Clay County
4298,54017,2021-07-18,2.0,Doddridge County
4299,54019,2021-07-18,34.0,Fayette County
4300,54021,2021-07-18,2.0,Gilmer County
4301,54023,2021-07-18,3.0,Grant County
4302,54025,2021-07-18,6.0,Greenbrier County
4303,54027,2021-07-18,0.0,Hampshire County
4304,54029,2021-07-18,12.0,Hancock County
4305,54031,2021-07-18,1.0,Hardy County
4306,54033,2021-07-18,42.0,Harrison County
4307,54035,2021-07-18,11.0,Jackson County
4308,54037,2021-07-18,16.0,Jefferson County
4309,54039,2021-07-18,41.0,Kanawha County
4310,54041,2021-07-18,11.0,Lewis County
4311,54043,2021-07-18,5.0,Lincoln County
4312,54045,2021-07-18,6.0,Logan County
4313,54049,2021-07-18,33.0,Marion County
4314,54051,2021-07-18,23.0,Marshall County
4315,54053,2021-07-18,16.0,Mason County
4316,54047,2021-07-18,14.0,McDowell County
4317,54055,2021-07-18,20.0,Mercer County
4318,54057,2021-07-18,6.0,Mineral County
4319,54059,2021-07-18,17.0,Mingo County
4320,54061,2021-07-18,40.0,Monongalia County
4321,54063,2021-07-18,3.0,Monroe County
4322,54065,2021-07-18,8.0,Morgan County
4323,54067,2021-07-18,17.0,Nicholas County
4324,54069,2021-07-18,18.0,Ohio County
4325,54071,2021-07-18,0.0,Pendleton County
4326,54073,2021-07-18,1.0,Pleasants County
4327,54075,2021-07-18,1.0,Pocahontas County
4328,54077,2021-07-18,8.0,Preston County
4329,54079,2021-07-18,39.0,Putnam County
4330,54081,2021-07-18,22.0,Raleigh County
4331,54083,2021-07-18,12.0,Randolph County
4332,54085,2021-07-18,3.0,Ritchie County
4333,54087,2021-07-18,3.0,Roane County
4334,54089,2021-07-18,2.0,Summers County
4335,54091,2021-07-18,11.0,Taylor County
4336,54093,2021-07-18,1.0,Tucker County
4337,54095,2021-07-18,1.0,Tyler County
4338,54097,2021-07-18,20.0,Upshur County
4339,54099,2021-07-18,15.0,Wayne County
4340,54101,2021-07-18,22.0,Webster County
4341,54103,2021-07-18,5.0,Wetzel County
4342,54105,2021-07-18,3.0,Wirt County
4343,54107,2021-07-18,38.0,Wood County
4344,54109,2021-07-18,11.0,Wyoming County
4345,54001,2021-07-25,20.0,Barbour County
4346,54003,2021-07-25,81.0,Berkeley County
4347,54005,2021-07-25,15.0,Boone County
4348,54007,2021-07-25,17.0,Braxton County
4349,54009,2021-07-25,14.0,Brooke County
4350,54011,2021-07-25,78.0,Cabell County
4351,54013,2021-07-25,4.0,Calhoun County
4352,54015,2021-07-25,6.0,Clay County
4353,54017,2021-07-25,4.0,Doddridge County
4354,54019,2021-07-25,56.0,Fayette County
4355,54021,2021-07-25,4.0,Gilmer County
4356,54023,2021-07-25,4.0,Grant County
4357,54025,2021-07-25,3.0,Greenbrier County
4358,54027,2021-07-25,4.0,Hampshire County
4359,54029,2021-07-25,16.0,Hancock County
4360,54031,2021-07-25,3.0,Hardy County
4361,54033,2021-07-25,73.0,Harrison County
4362,54035,2021-07-25,16.0,Jackson County
4363,54037,2021-07-25,39.0,Jefferson County
4364,54039,2021-07-25,118.0,Kanawha County
4365,54041,2021-07-25,30.0,Lewis County
4366,54043,2021-07-25,5.0,Lincoln County
4367,54045,2021-07-25,24.0,Logan County
4368,54049,2021-07-25,57.0,Marion County
4369,54051,2021-07-25,44.0,Marshall County
4370,54053,2021-07-25,38.0,Mason County
4371,54047,2021-07-25,14.0,McDowell County
4372,54055,2021-07-25,38.0,Mercer County
4373,54057,2021-07-25,7.0,Mineral County
4374,54059,2021-07-25,23.0,Mingo County
4375,54061,2021-07-25,49.0,Monongalia County
4376,54063,2021-07-25,13.0,Monroe County
4377,54065,2021-07-25,15.0,Morgan County
4378,54067,2021-07-25,19.0,Nicholas County
4379,54069,2021-07-25,43.0,Ohio County
4380,54071,2021-07-25,0.0,Pendleton County
4381,54073,2021-07-25,3.0,Pleasants County
4382,54075,2021-07-25,7.0,Pocahontas County
4383,54077,2021-07-25,7.0,Preston County
4384,54079,2021-07-25,55.0,Putnam County
4385,54081,2021-07-25,42.0,Raleigh County
4386,54083,2021-07-25,12.0,Randolph County
4387,54085,2021-07-25,6.0,Ritchie County
4388,54087,2021-07-25,3.0,Roane County
4389,54089,2021-07-25,2.0,Summers County
4390,54091,2021-07-25,20.0,Taylor County
4391,54093,2021-07-25,2.0,Tucker County
4392,54095,2021-07-25,10.0,Tyler County
4393,54097,2021-07-25,17.0,Upshur County
4394,54099,2021-07-25,31.0,Wayne County
4395,54101,2021-07-25,22.0,Webster County
4396,54103,2021-07-25,21.0,Wetzel County
4397,54105,2021-07-25,1.0,Wirt County
4398,54107,2021-07-25,45.0,Wood County
4399,54109,2021-07-25,21.0,Wyoming County
4400,54001,2021-08-01,21.0,Barbour County
4401,54003,2021-08-01,179.0,Berkeley County
4402,54005,2021-08-01,22.0,Boone County
4403,54007,2021-08-01,15.0,Braxton County
4404,54009,2021-08-01,14.0,Brooke County
4405,54011,2021-08-01,202.0,Cabell County
4406,54013,2021-08-01,7.0,Calhoun County
4407,54015,2021-08-01,4.0,Clay County
4408,54017,2021-08-01,4.0,Doddridge County
4409,54019,2021-08-01,79.0,Fayette County
4410,54021,2021-08-01,13.0,Gilmer County
4411,54023,2021-08-01,7.0,Grant County
4412,54025,2021-08-01,19.0,Greenbrier County
4413,54027,2021-08-01,12.0,Hampshire County
4414,54029,2021-08-01,13.0,Hancock County
4415,54031,2021-08-01,10.0,Hardy County
4416,54033,2021-08-01,75.0,Harrison County
4417,54035,2021-08-01,39.0,Jackson County
4418,54037,2021-08-01,35.0,Jefferson County
4419,54039,2021-08-01,132.0,Kanawha County
4420,54041,2021-08-01,57.0,Lewis County
4421,54043,2021-08-01,12.0,Lincoln County
4422,54045,2021-08-01,39.0,Logan County
4423,54049,2021-08-01,58.0,Marion County
4424,54051,2021-08-01,85.0,Marshall County
4425,54053,2021-08-01,37.0,Mason County
4426,54047,2021-08-01,34.0,McDowell County
4427,54055,2021-08-01,62.0,Mercer County
4428,54057,2021-08-01,10.0,Mineral County
4429,54059,2021-08-01,23.0,Mingo County
4430,54061,2021-08-01,69.0,Monongalia County
4431,54063,2021-08-01,9.0,Monroe County
4432,54065,2021-08-01,19.0,Morgan County
4433,54067,2021-08-01,24.0,Nicholas County
4434,54069,2021-08-01,58.0,Ohio County
4435,54071,2021-08-01,1.0,Pendleton County
4436,54073,2021-08-01,7.0,Pleasants County
4437,54075,2021-08-01,9.0,Pocahontas County
4438,54077,2021-08-01,14.0,Preston County
4439,54079,2021-08-01,63.0,Putnam County
4440,54081,2021-08-01,115.0,Raleigh County
4441,54083,2021-08-01,47.0,Randolph County
4442,54085,2021-08-01,9.0,Ritchie County
4443,54087,2021-08-01,12.0,Roane County
4444,54089,2021-08-01,5.0,Summers County
4445,54091,2021-08-01,17.0,Taylor County
4446,54093,2021-08-01,10.0,Tucker County
4447,54095,2021-08-01,11.0,Tyler County
4448,54097,2021-08-01,59.0,Upshur County
4449,54099,2021-08-01,65.0,Wayne County
4450,54101,2021-08-01,16.0,Webster County
4451,54103,2021-08-01,39.0,Wetzel County
4452,54105,2021-08-01,7.0,Wirt County
4453,54107,2021-08-01,98.0,Wood County
4454,54109,2021-08-01,52.0,Wyoming County
4455,54001,2021-08-08,40.0,Barbour County
4456,54003,2021-08-08,208.0,Berkeley County
4457,54005,2021-08-08,27.0,Boone County
4458,54007,2021-08-08,15.0,Braxton County
4459,54009,2021-08-08,15.0,Brooke County
4460,54011,2021-08-08,185.0,Cabell County
4461,54013,2021-08-08,9.0,Calhoun County
4462,54015,2021-08-08,17.0,Clay County
4463,54017,2021-08-08,8.0,Doddridge County
4464,54019,2021-08-08,40.0,Fayette County
4465,54021,2021-08-08,29.0,Gilmer County
4466,54023,2021-08-08,14.0,Grant County
4467,54025,2021-08-08,29.0,Greenbrier County
4468,54027,2021-08-08,28.0,Hampshire County
4469,54029,2021-08-08,25.0,Hancock County
4470,54031,2021-08-08,15.0,Hardy County
4471,54033,2021-08-08,77.0,Harrison County
4472,54035,2021-08-08,35.0,Jackson County
4473,54037,2021-08-08,66.0,Jefferson County
4474,54039,2021-08-08,202.0,Kanawha County
4475,54041,2021-08-08,66.0,Lewis County
4476,54043,2021-08-08,19.0,Lincoln County
4477,54045,2021-08-08,70.0,Logan County
4478,54049,2021-08-08,70.0,Marion County
4479,54051,2021-08-08,79.0,Marshall County
4480,54053,2021-08-08,52.0,Mason County
4481,54047,2021-08-08,28.0,McDowell County
4482,54055,2021-08-08,89.0,Mercer County
4483,54057,2021-08-08,22.0,Mineral County
4484,54059,2021-08-08,42.0,Mingo County
4485,54061,2021-08-08,100.0,Monongalia County
4486,54063,2021-08-08,24.0,Monroe County
4487,54065,2021-08-08,31.0,Morgan County
4488,54067,2021-08-08,22.0,Nicholas County
4489,54069,2021-08-08,71.0,Ohio County
4490,54071,2021-08-08,4.0,Pendleton County
4491,54073,2021-08-08,17.0,Pleasants County
4492,54075,2021-08-08,28.0,Pocahontas County
4493,54077,2021-08-08,24.0,Preston County
4494,54079,2021-08-08,108.0,Putnam County
4495,54081,2021-08-08,134.0,Raleigh County
4496,54083,2021-08-08,74.0,Randolph County
4497,54085,2021-08-08,6.0,Ritchie County
4498,54087,2021-08-08,21.0,Roane County
4499,54089,2021-08-08,12.0,Summers County
4500,54091,2021-08-08,48.0,Taylor County
4501,54093,2021-08-08,10.0,Tucker County
4502,54095,2021-08-08,21.0,Tyler County
4503,54097,2021-08-08,111.0,Upshur County
4504,54099,2021-08-08,108.0,Wayne County
4505,54101,2021-08-08,7.0,Webster County
4506,54103,2021-08-08,57.0,Wetzel County
4507,54105,2021-08-08,3.0,Wirt County
4508,54107,2021-08-08,137.0,Wood County
4509,54109,2021-08-08,44.0,Wyoming County
4510,54001,2021-08-15,124.0,Barbour County
4511,54003,2021-08-15,407.0,Berkeley County
4512,54005,2021-08-15,45.0,Boone County
4513,54007,2021-08-15,51.0,Braxton County
4514,54009,2021-08-15,33.0,Brooke County
4515,54011,2021-08-15,377.0,Cabell County
4516,54013,2021-08-15,9.0,Calhoun County
4517,54015,2021-08-15,34.0,Clay County
4518,54017,2021-08-15,12.0,Doddridge County
4519,54019,2021-08-15,113.0,Fayette County
4520,54021,2021-08-15,24.0,Gilmer County
4521,54023,2021-08-15,27.0,Grant County
4522,54025,2021-08-15,70.0,Greenbrier County
4523,54027,2021-08-15,51.0,Hampshire County
4524,54029,2021-08-15,42.0,Hancock County
4525,54031,2021-08-15,42.0,Hardy County
4526,54033,2021-08-15,167.0,Harrison County
4527,54035,2021-08-15,43.0,Jackson County
4528,54037,2021-08-15,115.0,Jefferson County
4529,54039,2021-08-15,512.0,Kanawha County
4530,54041,2021-08-15,81.0,Lewis County
4531,54043,2021-08-15,99.0,Lincoln County
4532,54045,2021-08-15,89.0,Logan County
4533,54049,2021-08-15,132.0,Marion County
4534,54051,2021-08-15,112.0,Marshall County
4535,54053,2021-08-15,78.0,Mason County
4536,54047,2021-08-15,54.0,McDowell County
4537,54055,2021-08-15,195.0,Mercer County
4538,54057,2021-08-15,78.0,Mineral County
4539,54059,2021-08-15,68.0,Mingo County
4540,54061,2021-08-15,199.0,Monongalia County
4541,54063,2021-08-15,40.0,Monroe County
4542,54065,2021-08-15,48.0,Morgan County
4543,54067,2021-08-15,76.0,Nicholas County
4544,54069,2021-08-15,131.0,Ohio County
4545,54071,2021-08-15,21.0,Pendleton County
4546,54073,2021-08-15,26.0,Pleasants County
4547,54075,2021-08-15,25.0,Pocahontas County
4548,54077,2021-08-15,59.0,Preston County
4549,54079,2021-08-15,180.0,Putnam County
4550,54081,2021-08-15,236.0,Raleigh County
4551,54083,2021-08-15,173.0,Randolph County
4552,54085,2021-08-15,20.0,Ritchie County
4553,54087,2021-08-15,40.0,Roane County
4554,54089,2021-08-15,26.0,Summers County
4555,54091,2021-08-15,45.0,Taylor County
4556,54093,2021-08-15,29.0,Tucker County
4557,54095,2021-08-15,37.0,Tyler County
4558,54097,2021-08-15,178.0,Upshur County
4559,54099,2021-08-15,123.0,Wayne County
4560,54101,2021-08-15,25.0,Webster County
4561,54103,2021-08-15,98.0,Wetzel County
4562,54105,2021-08-15,11.0,Wirt County
4563,54107,2021-08-15,315.0,Wood County
4564,54109,2021-08-15,92.0,Wyoming County
4565,54001,2021-08-22,179.0,Barbour County
4566,54003,2021-08-22,476.0,Berkeley County
4567,54005,2021-08-22,104.0,Boone County
4568,54007,2021-08-22,71.0,Braxton County
4569,54009,2021-08-22,65.0,Brooke County
4570,54011,2021-08-22,453.0,Cabell County
4571,54013,2021-08-22,40.0,Calhoun County
4572,54015,2021-08-22,60.0,Clay County
4573,54017,2021-08-22,28.0,Doddridge County
4574,54019,2021-08-22,198.0,Fayette County
4575,54021,2021-08-22,31.0,Gilmer County
4576,54023,2021-08-22,44.0,Grant County
4577,54025,2021-08-22,253.0,Greenbrier County
4578,54027,2021-08-22,98.0,Hampshire County
4579,54029,2021-08-22,77.0,Hancock County
4580,54031,2021-08-22,80.0,Hardy County
4581,54033,2021-08-22,336.0,Harrison County
4582,54035,2021-08-22,98.0,Jackson County
4583,54037,2021-08-22,168.0,Jefferson County
4584,54039,2021-08-22,979.0,Kanawha County
4585,54041,2021-08-22,123.0,Lewis County
4586,54043,2021-08-22,88.0,Lincoln County
4587,54045,2021-08-22,169.0,Logan County
4588,54049,2021-08-22,230.0,Marion County
4589,54051,2021-08-22,147.0,Marshall County
4590,54053,2021-08-22,124.0,Mason County
4591,54047,2021-08-22,109.0,McDowell County
4592,54055,2021-08-22,298.0,Mercer County
4593,54057,2021-08-22,119.0,Mineral County
4594,54059,2021-08-22,175.0,Mingo County
4595,54061,2021-08-22,255.0,Monongalia County
4596,54063,2021-08-22,140.0,Monroe County
4597,54065,2021-08-22,63.0,Morgan County
4598,54067,2021-08-22,156.0,Nicholas County
4599,54069,2021-08-22,193.0,Ohio County
4600,54071,2021-08-22,54.0,Pendleton County
4601,54073,2021-08-22,25.0,Pleasants County
4602,54075,2021-08-22,32.0,Pocahontas County
4603,54077,2021-08-22,120.0,Preston County
4604,54079,2021-08-22,236.0,Putnam County
