extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
D01-0567.e1	D01-0567.c1	EB112	C05	A5	
A01-1133.e1	A01-1133.c1	EB112	B02	L2	
K01-0521.e1	K01-0521.c1	EB112	E03	C3	
A01-1140.e1	A01-1140.c1	EB112	C01	NAB 144 A1	
D01-0568.e1	D01-0568.c1	EB112	C06	A6	
C01-0830.e1	C01-0830.c1	EB112	D03	B3	
R02-0508.e1	R02-0508.c1	EB112	E05	C5	
A04-0641.e1	A04-0641.c1	EB112	D05	B5	
C01-0827.e1	C01-0827.c1	EB112	C08	A8	
C01-0826.e1	C01-0826.c1	EB112	C07	A7	
A01-1135.e1	A01-1135.c1	EB112	B04	L4	
D01-0566.e1	D01-0566.c1	EB112	C04	A4	
A01-1138.e1	A01-1138.c1	EB112	B07	L7	
A01-1128.e1	A01-1128.c1	EB112	A05	K5	
A01-1139.e1	A01-1139.c1	EB112	B08	L8	
A01-1132.e1	A01-1132.c1	EB112	B01	L1	
A01-1137.e1	A01-1137.c1	EB112	B06	L6	
A01-1126.e1	A01-1126.c1	EB112	A03	K3	
D01-0565.e1	D01-0565.c1	EB112	C02	A2	
D01-0558.e1	D01-0558.c1	EB110	C05	I5	
A01-1118.e1	A01-1118.c1	EB110	A04	G4	
A01-1116.e1	A01-1116.c1	EB110	A02	G2	
N02-0537.e1	N02-0537.c1	EB110	D01	J1	
P01-0168.e1	P01-0168.c1	EB110	C03	I3	
A01-1120.e1	A01-1120.c1	EB110	A06	G6	
O01-0548.e1	O01-0548.c1	EB110	D02	J2	
A01-1115.e1	A01-1115.c1	EB110	A01	NAB 143 g1	
C01-0822.e1	C01-0822.c1	EB110	B03	H3	
C01-0824.e1	C01-0824.c1	EB110	B05	H5	
A01-1121.e1	A01-1121.c1	EB110	A07	G7	
A01-1122.e1	A01-1122.c1	EB110	A08	G8	
A01-1123.e1	A01-1123.c1	EB110	B01	H1	
C01-0825.e1	C01-0825.c1	EB110	B06	H6	
A01-1117.e1	A01-1117.c1	EB110	A03	G3	
K01-0506.e1	K01-0506.c1	EB110	C02	I2	
A04-0633.e1	A04-0633.c1	EB110	C04	I4	
R02-0509.e1	R02-0509.c1	EB110	B07	H7	
A01-1119.e1	A01-1119.c1	EB110	A05	G5	
T01-0385.e1	T01-0385.c1	EB110	B08	H8	
U01-0134.e1	U01-0134.c1	EB110	C08	I8	
C01-0823.e1	C01-0823.c1	EB110	B04	H4	
J01-0512.e1	J01-0512.c1	EB110	C07	I7	
C01-0821.e1	C01-0821.c1	EB110	B02	H2	
A04-0635.e1	A04-0635.c1	EB110	C01	I1	
M03-0492.e1	M03-0492.c1	EB110	C06	I6	
L01-0618.e1	L01-0618.c1	EB110	D03	J3	
E01-0708.e1	E01-0708.c1	EB115	A08	F8	
N02-0551.e1	N02-0551.c1	EB115	D04	I4	
Q01-0588.e1	Q01-0588.c1	EB115	E04	J4	
C01-0837.e1	C01-0837.c1	EB115	B05	G5	
E01-0707.e1	E01-0707.c1	EB115	A07	F7	
E01-0683.e1	E01-0683.c1	EB115	B03	G3	
U01-0128.e1	U01-0128.c1	EB115	E02	J2	
E01-0706.e1	E01-0706.c1	EB115	A06	F6	
N02-0536.e1	N02-0536.c1	EB115	D02	I2	
A01-1141.e1	A01-1141.c1	EB115	A01	NAB144 F1	
A01-1142.e1	A01-1142.c1	EB115	A02	F2	
P01-0165.e1	P01-0165.c1	EB115	D06	I6	
N02-0528.e1	N02-0528.c1	EB115	D01	I1	
Q01-0593.e1	Q01-0593.c1	EB115	E06	J6	
A04-0644.e1	A04-0644.c1	EB115	C03	H3	
O01-0551.e1	O01-0551.c1	EB115	E01	J1	
K01-0514.e1	K01-0514.c1	EB115	E08	J8	
O01-0550.e1	O01-0550.c1	EB115	D08	I8	
R02-0522.e1	R02-0522.c1	EB115	C05	H5	
A01-1144.e1	A01-1144.c1	EB115	A04	F4	
O01-0549.e1	O01-0549.c1	EB115	D07	I7	
Q01-0594.e1	Q01-0594.c1	EB115	E07	J7	
D01-0561.e1	D01-0561.c1	EB115	C01	H1	
L01-0601.e1	L01-0601.c1	EB115	E03	J3	
U01-0129.e1	U01-0129.c1	EB115	C06	H6	
N02-0543.e1	N02-0543.c1	EB115	D03	I3	
E01-0682.e1	E01-0682.c1	EB115	B02	G2	
T01-0388.e1	T01-0388.c1	EB115	C07	H7	
C01-0836.e1	C01-0836.c1	EB115	B04	G4	
Q01-0592.e1	Q01-0592.c1	EB115	E05	J5	
P01-0164.e1	P01-0164.c1	EB115	D05	I5	
M03-0489.e1	M03-0489.c1	EB115	C08	H8	
C01-0840.e1	C01-0840.c1	EB115	B08	G8	
R02-0516.e1	R02-0516.c1	EB115	C04	H4	
A01-1145.e1	A01-1145.c1	EB115	A05	F5	
C01-0839.e1	C01-0839.c1	EB115	B07	G7	
A01-1143.e1	A01-1143.c1	EB115	A03	F3	
H01-0964.e1	H01-0964.c1	EB115	C02	H2	
E01-0681.e1	E01-0681.c1	EB115	B01	G1	
C01-0838.e1	C01-0838.c1	EB115	B06	G6	
