extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
A01-1296.e1	A01-1296.c1	EB164	A06	F6	
J01-0543.e1	J01-0543.c1	EB164	C01	H1	
A01-1293.e1	A01-1293.c1	EB164	A03	F3	
L01-0628.e1	L01-0628.c1	EB164	C04	H4	
D01-0596.e1	D01-0596.c1	EB164	B06	G6	
C01-0938.e1	C01-0938.c1	EB164	B03	G3	
A01-1295.e1	A01-1295.c1	EB164	A05	F5	
H01-0990.e1	H01-0990.c1	EB164	C02	H2	
P01-0197.e1	P01-0197.c1	EB164	C08	H8	
O01-0554.e1	O01-0554.c1	EB164	C07	H7	
R02-0541.e1	R02-0541.c1	EB164	D03	I3	
A01-1298.e1	A01-1298.c1	EB164	A08	F8	
A01-1297.e1	A01-1297.c1	EB164	A07	F7	
Q01-0620.e1	Q01-0620.c1	EB164	D01	I1	
U01-0115.e1	U01-0115.c1	EB164	D04	I4	
F01-0138.e1	F01-0138.c1	EB164	B07	G7	
F01-0139.e1	F01-0139.c1	EB164	B08	G8	
T01-0407.e1	T01-0407.c1	EB164	D02	I2	
