assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
Q01-0356.a2	Q01-0356	05/12/2023 8:00	05/13/2023 8:00	Routine Surveillance	0.457	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	9356.402405625	9356.402405625	205.409492988474	16185.9433882366	355.34453102605	100	0	142.27998732	yes
L01-0021.a3	L01-0021	01/18/2022 9:00	01/19/2022 9:00	Routine Surveillance	0.31	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	5775.7548525	5775.7548525	1024.07000930851	6777.71605462263	1201.72270472032	100	NA	NA	Missing controls: HEX
A01-0738.a3	A01-0738	01/30/2024 12:00 AM	01/31/2024 12:00 AM	Routine Surveillance	12.5	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	164064.082503319	164064.082503319	339.480389222229	7763122.7318611	16063.4057520715	100	1.81146651506424	20202.0825195312	yes
A04-0516.a3	A04-0516	10/15/2023 8:00	10/16/2023 8:00	Routine Surveillance	0.93	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	90606.724156875	90606.724156875	4530.33620784375	318974.747712329	15948.7373856164	100	NA	NA	Missing controls: HEX
E02-0065.a1	E02-0065	03/09/2022 8:00	03/10/2022 8:00	Routine Surveillance	0.39	Pass	AthensWWTP-01	SARS-CoV-2	N1	ZooWVU	2326	2326	97.2814721873693	3433.8968274	143.617600476788	100	0	8265.426636	yes
A04-0056.a3	A04-0056	04/13/2022 8:00	04/14/2022 8:00	Routine Surveillance	0.667	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	10598.498525625	10598.498525625	529.92492628125	26759.8147566921	1337.9907378346	100	NA	NA	Missing controls: HEX
C01-0780.a5	C01-0780	10/13/2024 07:00 AM	10/14/2024 07:00 AM	Routine Surveillance	4.97	Pass	WheelingWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	71072.686314583	71072.686314583	142.145372629166	1337125.10978536	2674.25021957073	100	244.200779596964	170.941638946533	NTC above threshold
E01-0127.a3	E01-0127	06/15/2022 11:00	06/16/2022 11:00	Routine Surveillance	1.806	Pass	PrincetonWWTP-01	Human	RNase P	ZooWVU	236	236	0.655555555555556	1613.40230856	4.48167307933333	100	NA	NA	Missing controls: HEX
A01-0595.a2	A01-0595	06/18/2023 8:00	06/19/2023 8:00	Routine Surveillance	7.9	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	411135.66943125	411135.66943125	850.719395446222	12294904.8879318	25440.5414830571	100	0	10.8296311	yes
C01-0407.a3	C01-0407	04/25/2023 7:00	04/26/2023 7:00	Routine Surveillance	5.755	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	20353.74631875	20353.74631875	40.7074926375	443407.066775904	886.814133551808	100	NA	NA	Missing controls: HEX
A0240.a1	A0240	02/11/2021 12:00	02/11/2021 11:55	Routine Surveillance	9.206	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	2084	2084	4.3121999668929	72624.24161464	150.27363353468	100	0	NA	yes
A02-1161.a3	A02-1161	03/27/2023 9:00	03/29/2023 9:00	Routine Surveillance		Pass	Evansdale-01	Human	RNase P	ZooWVU	184533.654744375	92266.8273721875	NA	NA	NA	100	NA	NA	Missing controls: HEX
U01-0068.a11	U01-0068	05/12/2024 08:00 AM	05/13/2024 08:00 AM	Routine Surveillance	0.390	Pass	WhiteOakWWTP-01	SARS-CoV-2	N1	ZooWVU	905	905	34.4630616907845	1336.0604595	50.8781591584158	100	0.797033061583837	NA	yes
N03-0386.a1	N03-0386	07/19/2023 7:30	07/20/2023 7:30	Routine Surveillance	0.50886	Pass	SalemWWTP-01	SARS-CoV-2	N1	ZooWVU	11265.140565	11265.140565	607.940667296276	21699.4064101893	1171.04190017211	100	16.43771172	NA	NTC above threshold
E01-0548.a1	E01-0548	07/25/2024 09:00 AM	07/26/2024 09:00 AM	Routine Surveillance	1.806	Pass	PrincetonWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	1431	1431	3.975	9782.96060826	27.1748905785	100	0	NA	yes
C01-0689.a4	C01-0689	07/11/2024 07:00 AM	07/12/2024 07:00 AM	Routine Surveillance	6.53	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	1763	1763	3.526	43579.1162299	87.1582324598	100	99.6248499552407	0	NTC above threshold
A01-0387.a2	A01-0387	10/17/2022 0:00	10/18/2022 0:00	Routine Surveillance	7	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	1239540.281325	1239540.281325	2564.84911712672	32845177.2343133	67963.0384752385	100	9.3066001	9.33845758	yes
A02-0573.a2	A02-0573	08/22/2022 9:00	08/24/2022 9:00	Routine Surveillance		Pass	TowersBB-01	SARS-CoV-2	N2	ZooWVU	5497551.8709375	2748775.93546875	304068.134454508	NA	NA	100	8.07426334	879.9269104	yes
A01-0942.a3	A01-0942	07/16/2024 12:00 AM	07/16/2024 12:00 AM	Routine Surveillance	7.5	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	602	602	1.24565469293163	17091.12615	35.3648529837775	100	99.6248499552407	0	NTC above threshold
H01-0623.a1	H01-0623	06/21/2023 8:00	06/22/2023 8:00	Routine Surveillance	1.4	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	253	253	2.10833333333333	1340.792222	11.1732685166667	100	0	9.79786098	yes
E01-0176.a2	E01-0176	09/19/2022 9:00	09/20/2022 9:00	Routine Surveillance	2.161	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	939046.89045	939046.89045	2608.46358458333	7681658.05497878	21337.9390416077	100	9.8852694	1118.6196136	yes
K01-0171.a2	K01-0171	09/15/2022 6:25	09/16/2022 6:25	Routine Surveillance	3.95	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	633099.8899125	633099.8899125	1317.58561896462	9466343.48438102	19701.0270226452	100	0	1202.9378508	yes
E02-0109.a2	E02-0109	04/18/2022 8:00	04/19/2022 8:00	Routine Surveillance	0.193	Pass	AthensWWTP-01	SARS-CoV-2	N2	ZooWVU	1341	1341	56.0853199498118	979.71331833	40.9750446813049	100	0	1631.4260482	yes
A01-0351.a1	A01-0351	09/05/2022 0:00	09/06/2022 0:00	Routine Surveillance	16	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	910944.2175	910944.2175	1884.92016532859	55172757.6058668	114163.130288584	100	0	894.4084168	yes
B01-0122.a3	B01-0122	02/27/2022 7:00	02/28/2022 7:00	Routine Surveillance	5.6	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	2734	2734	5.468	57956.141264	115.912282528	100	NA	NA	Missing controls: HEX
H01-0602.a3	H01-0602	05/31/2023 8:00	06/01/2023 8:00	Routine Surveillance	1.2	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	68406.398428125	68406.398428125	570.053320234375	310735.51760857	2589.46264673809	100	NA	NA	Missing controls: HEX
M04-0222.a2	M04-0222	03/17/2024 08:00 AM	03/18/2024 08:00 AM	Routine Surveillance	0.073	Pass	FarmingtonWWTP-01	SARS-CoV-2	N2	ZooWVU	10616.9096007943	10616.9096007943	1740.47698373677	2933.82297135183	480.954585467513	100	1.77544951438904	4.70653861761094	yes
A01-0494.a3	A01-0494	02/19/2023 0:00	02/20/2023 0:00	Routine Surveillance	10.2	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	115731.72348375	115731.72348375	239.47136956578	4468538.63860474	9246.27263409358	100	NA	NA	Missing controls: HEX
M04-0220.a1	M04-0220	01/14/2024 09:00 AM	01/15/2024 09:00 AM	Routine Surveillance	0.065	Pass	FarmingtonWWTP-01	SARS-CoV-2	N2	ZooWVU	13872.0418140292	13872.0418140292	2274.10521541462	3413.23877721088	559.547340526373	100	1.65450344483057	22841.9970703126	yes
O01-0384.a1	O01-0384	07/07/2023 8:00	07/08/2023 8:00	Routine Surveillance	0.97	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	107236.18449	107236.18449	1766.3677234393	393754.937376382	6485.83326266484	100	17.81831384	NA	NTC above threshold
B01-0103.a1	B01-0103	03/31/2022 7:00	04/01/2022 7:00	Routine Surveillance	8.02	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	15872.662284375	15872.662284375	31.74532456875	481877.966993926	963.755933987851	100	0	0	yes
E01-0367.a1	E01-0367	10/10/2023 10:20	10/11/2023 10:20	Routine Surveillance	1.27	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	54374.4231075	54374.4231075	151.0400641875	261403.445918709	726.120683107526	100	5.13766766	80447.46584	yes
E01-0144.a1	E01-0144	07/19/2022 8:30	07/20/2022 8:28	Routine Surveillance	2.014	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	1199420.5712625	1199420.5712625	3331.7238090625	9144161.43007084	25400.4484168634	100	0	400	yes
A02-0766.a1	A02-0766	11/07/2022 9:00	11/09/2022 9:00	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N1	ZooWVU	144	72	8.23798627002288	NA	NA	100	0	943.2774352	yes
J01-0307.a3	J01-0307	07/13/2023 7:30	07/14/2023 7:30	Routine Surveillance	0.078	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	2088	2088	298.285714285714	616.50701424	88.0724306057143	100	NA	NA	Missing controls: HEX
A0028.a2	A0028	11/26/2020 0:00	11/26/2020 23:59	Routine Surveillance	7.039	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	1229	1229	2.54303923191525	32747.32071671	67.7605543716065	100	NA	NA	Missing controls: FAM/HEX
A01-0956.a3	A01-0956	07/31/2024 12:00 AM	08/01/2024 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	SARS-CoV-2	SC2	ZooWVU	388059.68105793	388059.68105793	802.970702404259	10723444.4800965	22188.8852840932	100	0	NA	yes
A04-0042.a3	A04-0042	03/24/2022 8:00	03/25/2022 8:00	Routine Surveillance	0.885	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	6337.784150625	6337.784150625	316.88920753125	21232.1336789314	1061.60668394657	100	NA	NA	Missing controls: HEX
A1038.a2	A1038	04/27/2021 12:00	04/27/2021 11:59	Routine Surveillance	8.459	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	1057	1057	2.18713789107764	33845.96783183	70.0338682168308	100	NA	NA	Missing controls: FAM/HEX
B01-0515.a1	B01-0515	07/04/2023 7:00	07/05/2023 7:00	Routine Surveillance	9.6	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	80469.266925	80469.266925	160.93853385	2924248.01002142	5848.49602004283	100	0	5.36015808	yes
A02-1321.a1	A02-1321	01/20/2024 02:00 PM	01/20/2024 08:00 PM	Mass-Gathering Event		Pass	Coliseum-01	Influenza Virus A (FluA)	M	ZooWVU	2216	6648	NA	NA	NA	100	0	975.425491333008	yes
B01-0532.a3	B01-0532	09/24/2023 7:00	09/25/2023 7:00	Routine Surveillance	5.5	Pass	CharlestonWWTP-01	Human	RNase P	ZooWVU	9680.299704375	9680.299704375	19.36059940875	201541.46817166	403.08293634332	100	NA	NA	Missing controls: HEX
G01-0167.a2	G01-0167	06/04/2022 8:00	06/05/2022 8:00	Routine Surveillance	0.795	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	115787.832609375	115787.832609375	1417.57875378765	348452.013453094	4266.06284834836	100	46.66682184	3126.337052	NTC above threshold
B01-0055.a1	B01-0055	11/30/2021 7:00	12/01/2021 7:00	Routine Surveillance	6.65	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	2529	2529	5.058	63662.4575685	127.324915137	100	0	11699.185944	yes
G01-0344.a2	G01-0344	05/16/2023 9:00	05/17/2023 9:00	Routine Surveillance	1.041	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	98562.24461625	98562.24461625	1206.68761773078	388395.545154904	4755.08747741067	100	0	142.27998732	yes
A02-0085.a2	A02-0085	09/04/2021 9:00	09/06/2021 9:00	Routine Surveillance		Pass	CollegePark-02	SARS-CoV-2	N2	ZooWVU	5173.30587	2586.652935	456.199812169312	NA	NA	100	0	27324.14246	yes
A01-0959.a4	A01-0959	08/04/2024 12:00 AM	08/05/2024 12:00 AM	Routine Surveillance	7.8	Pass	StarCityWWTP-01	Influenza Virus B (FluB)	NEP/NS1	ZooWVU	250785.287618637	250785.287618637	518.923372824526	7404736.05771482	15321.8342528448	100	438.696823120118	NA	NTC above threshold
H01-0289.a1	H01-0289	07/22/2022 8:00	07/23/2022 8:00	Routine Surveillance	1.7	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	499597.46353125	499597.46353125	4163.31219609375	3215008.09852391	26791.7341543659	100	4.84955042	411.5738676	yes
S01-0022.a3	S01-0022	05/05/2022 6:00	05/06/2022 6:00	Routine Surveillance	0.837	Pass	FollansbeeWWTP-01	Human	RNase P	ZooWVU	2232	2232	34.5083487940631	7071.84239544	109.335844085343	100	NA	NA	Missing controls: HEX
J01-0217.a3	J01-0217	01/25/2023 7:30	01/26/2023 7:30	Routine Surveillance	0.213	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	189	189	27	152.38925037	21.76989291	100	NA	NA	Missing controls: HEX
A02-1332.a8	A02-1332	05/12/2024 08:00 AM	05/12/2024 06:00 PM	Mass-Gathering Event		Pass	Coliseum-01	SARS-CoV-2	N2	ZooWVU	49	147	NA	NA	NA	100	1.28447557489077	NA	yes
A02-0613.a3	A02-0613	08/20/2022 9:00	08/22/2022 9:00	Routine Surveillance		Pass	Seneca-01	Human	RNase P	ZooWVU	12830.29522875	6415.147614375	1353.40666969937	NA	NA	100	NA	NA	Missing controls: HEX
Q01-0340.a1	Q01-0340	04/26/2023 8:00	04/27/2023 8:00	Routine Surveillance	0.352	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	745834.15753125	745834.15753125	16373.9661368002	993797.40354765	21817.7256541745	100	0	745.0605012	yes
R02-0408.a1	R02-0408	09/07/2023 6:00	09/08/2023 6:00	Routine Surveillance	1.54	Pass	ElkinsWWTP-01	SARS-CoV-2	N1	ZooWVU	1454406.41649375	1454406.41649375	11055.0806969729	8478507.87331179	64445.9400525372	100	0	85.50823212	yes
Q01-0342.a2	Q01-0342	04/28/2023 9:00	04/29/2023 9:00	Routine Surveillance	0.7138	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	1214769.3659625	1214769.3659625	26668.9213164105	3282337.99538307	72060.1096681244	100	0	794.1996004	yes
A01-0245.a1	A01-0245	05/04/2022 0:00	05/05/2022 0:00	Routine Surveillance	11.7	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	130869.849639375	130869.849639375	270.795086987616	5796133.63902362	11993.3240337354	100	0	243.5546876	yes
G01-0281.a6	G01-0281	11/18/2022 9:00	11/19/2022 9:00	Routine Surveillance	1.075	Pass	KeyserWWTP-01	Human	RNase P	ZooWVU	8357.072634375	8357.072634375	102.314797188724	34007.5672949562	416.351215658131	100	NA	NA	Missing controls: HEX
A04-0025.a1	A04-0025	02/28/2022 8:00	03/01/2022 8:00	Routine Surveillance	0.737	Pass	CheatLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	150778.857163125	150778.857163125	7538.94285815625	420649.967952378	21032.4983976189	100	0	6114.675522	yes
A02-0431.a2	A02-0431	04/06/2022 9:00	04/08/2022 9:00	Routine Surveillance		Pass	NorthHighSt-02	SARS-CoV-2	N2	ZooWVU	100434.451546875	50217.2257734375	NA	NA	NA	100	0	0	yes
Q01-0284.a1	Q01-0284	02/24/2023 8:00	02/25/2023 8:00	Routine Surveillance	0.536	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	205040.2593525	205040.2593525	4501.43269709111	416022.536211373	9133.31583340007	100	0	1044.9404144	yes
C01-0184.a1	C01-0184	05/26/2022 7:00	05/27/2022 7:00	Routine Surveillance	7.885	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	82827.26886	82827.26886	165.65453772	2472224.8297639	4944.4496595278	100	0	241.6370868	yes
G01-0208.a2	G01-0208	10/10/2022 8:00	10/11/2022 8:00	Routine Surveillance	0.652	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	396733.952175	396733.952175	4857.1737533668	979174.036776604	11987.9289517214	100	4.55698282	29.95310544	yes
L01-0500.a2	L01-0500	07/06/2023 8:00	07/07/2023 8:00	Routine Surveillance	0.175	Pass	WestUnionWWTP-01	SARS-CoV-2	N2	ZooWVU	1171	1171	207.624113475177	775.72514425	137.539919193262	100	8.90876294	NA	yes
E01-0118.a1	E01-0118	05/26/2022 10:00	05/27/2022 10:00	Routine Surveillance	4.767	Pass	PrincetonWWTP-01	SARS-CoV-2	N1	ZooWVU	69231.158503125	69231.158503125	192.308773619792	1249279.6800543	3470.22133348417	100	0	82.01497198	yes
A02-0651.a3	A02-0651	09/26/2022 9:00	09/28/2022 9:00	Routine Surveillance		Pass	UPlace-01	Human	RNase P	ZooWVU	102919.35724875	51459.678624375	NA	NA	NA	100	NA	NA	Missing controls: HEX
G01-0280.a2	G01-0280	11/21/2022 9:00	11/22/2022 9:00	Routine Surveillance	0.832	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	1077903.2459625	1077903.2459625	13196.6606998347	3394814.36428069	41562.3697879614	100	0	846.3915252	yes
S01-0045.a1	S01-0045	03/22/2022 6:00	03/23/2022 6:00	Routine Surveillance	0.657	Pass	FollansbeeWWTP-01	SARS-CoV-2	N1	ZooWVU	6164.40144375	6164.40144375	95.3061447704082	15330.954973055	237.027751593305	100	0	9318.883514	yes
B01-0437.a2	B01-0437	03/05/2023 7:00	03/06/2023 7:00	Routine Surveillance	10.4	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	335142.400858125	335142.400858125	670.28480171625	13193974.5145765	26387.949029153	100	4.9206099	728.0259704	yes
G01-0282.a1	G01-0282	12/06/2022 9:00	12/07/2022 9:00	Routine Surveillance	0.765	Pass	KeyserWWTP-01	SARS-CoV-2	N1	ZooWVU	1247435.037825	1247435.037825	15272.2213249878	3612370.59589785	44225.8887842538	100	0	602.0388032	yes
A0218.a2	A0218	01/12/2021 0:00	01/12/2021 23:59	Routine Surveillance	7.288	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	2550	2550	5.27644429730177	70349.573604	145.566904494289	100	NA	NA	Missing controls: FAM/HEX
A01-0222.a3	A01-0222	04/09/2022 0:00	04/09/2022 23:59	Routine Surveillance	16.3	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	2419	2419	5.00537990398941	149257.580677	308.842866820477	100	NA	NA	Missing controls: HEX
G01-0487.a4	G01-0487	06/30/2024 09:00 AM	07/01/2024 09:00 AM	Routine Surveillance	0.578	Pass	KeyserWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	1284	1284	15.7198824681685	2809.34960232	34.3945837698335	100	0	282.386932373046	yes
D01-0241.a3	D01-0241	02/19/2023 7:00	02/20/2023 7:00	Routine Surveillance	2.2	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	121530.4653675	121530.4653675	714.885090397059	1012093.80559493	5953.49297408785	100	NA	NA	Missing controls: HEX
K01-0185.a2	K01-0185	12/19/2022 6:30	12/20/2022 6:30	Routine Surveillance	5.019	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	1428914.151525	1428914.151525	2973.8067669615	27147901.0840694	56499.2738482194	100	0	167.56233216	yes
E01-0652.a3	E01-0652	09/26/2024 09:00 AM	09/27/2024 09:00 AM	Routine Surveillance	12.248	Pass	PrincetonWWTP-01	Respiratory Syncitial Virus, Bovine (BRSV)	Other	ZooWVU	1507535.29071808	1507535.29071808	4187.59802977244	69894916.490925	194152.545808125	100	0	574.677734375	yes
K01-0400.a3	K01-0400	03/25/2024 07:00 AM	03/26/2024 07:00 AM	Routine Surveillance	4.519	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	39153.6238789558	39153.6238789558	81.4851693630714	669772.375022356	1393.9071280382	100	1.38447150588036	562.09701538086	yes
B01-0393.a2	B01-0393	03/07/2023 7:00	03/08/2023 7:00	Routine Surveillance	8.9	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	496854.96196875	496854.96196875	993.7099239375	16739117.7001165	33478.235400233	100	4.9206099	728.0259704	yes
A02-0844.a2	A02-0844	12/05/2022 9:00	12/07/2022 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N2	ZooWVU	146716.763385	73358.3816925	NA	NA	NA	100	0	953.3127592	yes
A04-0146.a3	A04-0146	08/29/2022 8:00	08/30/2022 8:00	Routine Surveillance	0.553	Pass	CheatLakeWWTP-01	Human	RNase P	ZooWVU	8544.4842525	8544.4842525	427.224212625	17886.4400022436	894.322000112179	100	NA	NA	Missing controls: HEX
H01-0586.a2	H01-0586	05/15/2023 8:00	05/16/2023 8:00	Routine Surveillance	1.6	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	86892.7600875	86892.7600875	724.1063340625	526279.556740517	4385.66297283764	100	0	1090.316086	yes
E02-0221.a3	E02-0221	11/03/2022 8:00	11/04/2022 8:00	Routine Surveillance	0.175	Pass	AthensWWTP-01	Human	RNase P	ZooWVU	1795	1795	75.073191133417	1189.09191625	49.7319914784609	100	NA	NA	Missing controls: HEX
G01-0318.a2	G01-0318	03/20/2023 9:00	03/21/2023 9:00	Routine Surveillance	0.884	Pass	KeyserWWTP-01	SARS-CoV-2	N2	ZooWVU	1179588.6182625	1179588.6182625	14441.5844547319	3947260.27148803	48325.9092983354	100	6.12601162	1257.7349852	yes
R02-0395.a3	R02-0395	03/17/2024 08:00 AM	03/18/2024 08:00 AM	Routine Surveillance	2.214	Pass	ElkinsWWTP-01	SARS-CoV-2	N2	ZooWVU	34056.7026659846	34056.7026659846	258.868217284772	285425.742405202	2169.54805719978	100	1.77544951438904	4.70653861761094	yes
L01-0265.a1	L01-0265	11/05/2022 9:00	11/06/2022 9:00	Routine Surveillance	0.164	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	835799.2956375	835799.2956375	148191.364474734	518870.253918661	91998.2719713937	100	0	836.0617828	yes
E01-0430.a1	E01-0430	04/04/2024 09:00 AM	04/05/2024 09:00 AM	Routine Surveillance	3.239	Pass	PrincetonWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	650	650	1.80555555555556	7969.6129435	22.1378137319444	100	2.69876519838969	10.2624988555908	yes
N03-0429.a2	N03-0429	09/05/2023 7:00	09/07/2023 7:00	Routine Surveillance	0.45808	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	122	122	6.58391797085807	211.5505147616	11.4166494744522	100	0	69.812212	yes
O01-0240.a1	O01-0240	12/28/2022 7:30	12/29/2022 7:30	Routine Surveillance	1.09	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	496351.08410625	496351.08410625	8175.77143973398	2047992.66944244	33734.0251925949	100	0	529.8869704	yes
U01-0064.a1	U01-0064	03/10/2024 08:00 AM	03/11/2024 08:00 AM	Routine Surveillance	0.879	Pass	WhiteOakWWTP-01	Human	RNase P	ZooWVU	1505	1505	57.3115003808073	5007.69996195	190.696875931074	100	0	NA	yes
O01-0242.a2	O01-0242	01/18/2023 6:00	01/19/2023 6:00	Routine Surveillance	2.01	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	22451.967440625	22451.967440625	369.82321595495	170829.703159527	2813.86432481513	100	6.0064423	1104.579544	yes
L01-0133.a3	L01-0133	05/25/2022 9:00	05/26/2022 9:00	Routine Surveillance	0.313	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	5071.9142925	5071.9142925	899.275583776596	6009.37310065737	1065.49168451372	100	NA	NA	Missing controls: HEX
E01-0432.a2	E01-0432	04/09/2024 10:00 AM	04/10/2024 10:00 AM	Routine Surveillance	2.626	Pass	PrincetonWWTP-01	Respiratory Syncitial Virus, Human (RSV)	G	ZooWVU	509	509	1.41388888888889	5059.70770994	14.0547436387222	100	1.33840998013814	11.545604467392	yes
N03-0270.a2	N03-0270	02/07/2023 7:30	02/08/2023 7:30	Routine Surveillance	0.58594	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	107429.00758125	107429.00758125	5797.57191480032	238280.024228275	12859.1486361724	100	0	773.9514924	yes
A02-1246.a3	A02-1246	04/26/2023 9:00	04/28/2023 9:00	Routine Surveillance		Pass	OaklandE-02	Human	RNase P	ZooWVU	23589.559689375	11794.7798446875	1368.30392629785	NA	NA	100	NA	NA	Missing controls: HEX
F01-0011.a2	F01-0011	09/27/2021 10:00	09/28/2021 10:00	Routine Surveillance		Pass	WestonWWTP-01	SARS-CoV-2	N2	ZooWVU	66278.885915	66278.885915	639.510670735237	NA	NA	100	30968.08776	0	NTC above threshold
N03-0272.a1	N03-0272	03/01/2023 7:30	03/02/2023 7:30	Routine Surveillance	0.73269	Pass	SalemWWTP-01	SARS-CoV-2	N1	ZooWVU	65318.655061875	65318.655061875	3525.02185978818	181163.383466429	9776.76111529569	100	0	800.3933716	yes
A02-0876.a1	A02-0876	11/12/2022 9:00	11/14/2022 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N1	ZooWVU	326229.69564375	163114.847821875	NA	NA	NA	100	0	836.0617828	yes
D01-0062.a3	D01-0062	03/20/2022 7:30	03/21/2022 7:32	Routine Surveillance	1.28	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	43890.5008875	43890.5008875	258.179416985294	212663.732434626	1250.96313196839	100	NA	NA	Missing controls: HEX
A01-0809.a1	A01-0809	02/21/2024 12:00 AM	02/22/2024 12:00 AM	Routine Surveillance	12.2	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	131771.502792835	131771.502792835	272.660782140447	6085471.80552172	12592.0207861317	100	3.68442177772522	16.0280346870422	yes
O01-0256.a2	O01-0256	02/09/2023 6:10	02/10/2023 6:10	Routine Surveillance	1.29	Pass	GraftonWWTP-01	SARS-CoV-2	N2	ZooWVU	541892.70613125	541892.70613125	8925.92169545792	2646159.02864402	43586.8724863123	100	0	681.0782624	yes
A02-0071.a2	A02-0071	09/01/2021 10:20	09/01/2021 10:20	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N2	ZooWVU	2351	1175.5	134.496567505721	NA	NA	100	0	66721.61254	yes
A02-1252.a3	A02-1252	05/03/2023 9:00	05/05/2023 9:00	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N2	ZooWVU	327322.286356875	163661.143178437	18986.2115056192	NA	NA	100	0	910.4847716	yes
A01-0925.a1	A01-0925	06/25/2024 12:00 AM	06/26/2024 12:00 AM	Routine Surveillance	8.0	Pass	StarCityWWTP-01	Influenza Virus A (FluA)	M	ZooWVU	720	720	1.48981956629697	21803.9616	45.1166230756497	100	0	201.380996704102	yes
A01-0313.a1	A01-0313	07/23/2022 0:00	07/24/2022 0:00	Routine Surveillance	7.2	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	412243.48081875	412243.48081875	853.011671947422	11235676.282028	23248.7921743667	100	0	697.340622	yes
