archive_batch_id	archive_batch_comment	archive_batch_record_version	archive_date	archive_eluant	archive_input_ml	archive_machine	archive_method	archive_method_lot_id	archive_output_ml	archive_run_by
L01-0057.RB6556		1.0		Zymo DNA/RNA Shield						
A01-0009.RB5300		1.0		Zymo DNA/RNA Shield						
A02-0604.RB7632		1.0		Zymo DNA/RNA Shield						
R02-0013.RB3107		1.0		Zymo DNA/RNA Shield						
C01-0116.RB6078		1.0		Zymo DNA/RNA Shield						
K01-0066.RB3278		1.0		Zymo DNA/RNA Shield						
K01-0199.RB1605		1.0		Zymo DNA/RNA Shield						
G01-0262.RB3953		1.0		Zymo DNA/RNA Shield						
J01-0207.RB2412		1.0		Zymo DNA/RNA Shield						
A01-0098.RB6218		1.0		Zymo DNA/RNA Shield						
A02-0711.RB5713		1.0		Zymo DNA/RNA Shield						
N03-0221.RB2092		1.0		Zymo DNA/RNA Shield						
D01-0020.RB3246		1.0		Zymo DNA/RNA Shield						
Q01-0262.RB6046		1.0		Zymo DNA/RNA Shield						
G01-0016.RB7078		1.0		Zymo DNA/RNA Shield						
A02-0645.RB321		1.0		Zymo DNA/RNA Shield						
R02-0176.RB4746		1.0		Zymo DNA/RNA Shield						
K01-0119.RB3026		1.0		Zymo DNA/RNA Shield						
A03-0129.RB4899		1.0		Zymo DNA/RNA Shield						
A04-0228.RB5613		1.0		Zymo DNA/RNA Shield						
P01-0071.RB2357		1.0		Zymo DNA/RNA Shield						
E01-0250.RB2056		1.0		Zymo DNA/RNA Shield						
A0240.RB6715		1.0		Zymo DNA/RNA Shield						
L01-0040.RB3849		1.0		Zymo DNA/RNA Shield						
A01-0447.RB3119		1.0		Zymo DNA/RNA Shield						
K01-0150.RB964		1.0		Zymo DNA/RNA Shield						
A01-0125.RB3617		1.0		Zymo DNA/RNA Shield						
E01-0174.RB4678		1.0		Zymo DNA/RNA Shield						
R01-0117.RB4646		1.0		Zymo DNA/RNA Shield						
A02-1132.RB3502		1.0		Zymo DNA/RNA Shield						
P01-0087.RB5354		1.0		Zymo DNA/RNA Shield						
A02-0720.RB1408		1.0		Zymo DNA/RNA Shield						
A02-0955.RB3313		1.0		Zymo DNA/RNA Shield						
A1039.RB3202		1.0		Zymo DNA/RNA Shield						
E02-0227.RB304		1.0		Zymo DNA/RNA Shield						
A04-0032.RB2159		1.0		Zymo DNA/RNA Shield						
A02-1117.RB2320		1.0		Zymo DNA/RNA Shield						
A02-0220.RB7242		1.0		Zymo DNA/RNA Shield						
G01-0096.RB5650		1.0		Zymo DNA/RNA Shield						
N02-0040.RB4201		1.0		Zymo DNA/RNA Shield						
J01-0250.RB4238		1.0		Zymo DNA/RNA Shield						
A03-0352.RB6144		1.0		Zymo DNA/RNA Shield						
A03-0058.RB3124		1.0		Zymo DNA/RNA Shield						
A03-0182.RB2546		1.0		Zymo DNA/RNA Shield						
A1081.RB956		1.0		Zymo DNA/RNA Shield						
C01-0130.RB2842		1.0		Zymo DNA/RNA Shield						
N02-0141.RB6406		1.0		Zymo DNA/RNA Shield						
N02-0193.RB6430		1.0		Zymo DNA/RNA Shield						
B01-0266.RB6458		1.0		Zymo DNA/RNA Shield						
A02-1077.RB407		1.0		Zymo DNA/RNA Shield						
B01-0404.RB290		1.0		Zymo DNA/RNA Shield						
A04-0242.RB7647		1.0		Zymo DNA/RNA Shield						
R02-0216.RB4005		1.0		Zymo DNA/RNA Shield						
A04-0061.RB3738		1.0		Zymo DNA/RNA Shield						
E01-0179.RB979		1.0		Zymo DNA/RNA Shield						
A02-0647.RB5124		1.0		Zymo DNA/RNA Shield						
E02-0235.RB440		1.0		Zymo DNA/RNA Shield						
A01-0094.RB4553		1.0		Zymo DNA/RNA Shield						
Q01-0289.RB2064		1.0		Zymo DNA/RNA Shield						
A01-0275.RB2996		1.0		Zymo DNA/RNA Shield						
E01-0173.RB1170		1.0		Zymo DNA/RNA Shield						
B01-0113.RB4094		1.0		Zymo DNA/RNA Shield						
R01-0136.RB7216		1.0		Zymo DNA/RNA Shield						
Q01-0107.RB3613		1.0		Zymo DNA/RNA Shield						
A04-0006.RB3186		1.0		Zymo DNA/RNA Shield						
G02-0006.RB3701		1.0		Zymo DNA/RNA Shield						
N02-0037.RB4043		1.0		Zymo DNA/RNA Shield						
A02-0151 c.RB6418		1.0		Zymo DNA/RNA Shield						
A01-0467.RB2585		1.0		Zymo DNA/RNA Shield						
M04-0057.RB5850		1.0		Zymo DNA/RNA Shield						
A02-0454.RB2620		1.0		Zymo DNA/RNA Shield						
R01-0077.RB6534		1.0		Zymo DNA/RNA Shield						
A02-0058.RB1391		1.0		Zymo DNA/RNA Shield						
H01-0300.RB5016		1.0		Zymo DNA/RNA Shield						
A03-0026.RB6390		1.0		Zymo DNA/RNA Shield						
C01-0228.RB725		1.0		Zymo DNA/RNA Shield						
O01-0097.RB1149		1.0		Zymo DNA/RNA Shield						
A01-0156.RB7662		1.0		Zymo DNA/RNA Shield						
R02-0136.RB5366		1.0		Zymo DNA/RNA Shield						
B01-0223.RB742		1.0		Zymo DNA/RNA Shield						
R02-0160.RB2710		1.0		Zymo DNA/RNA Shield						
G01-0239.RB5119		1.0		Zymo DNA/RNA Shield						
D01-0249.RB7267		1.0		Zymo DNA/RNA Shield						
E01-0102.RB4411		1.0		Zymo DNA/RNA Shield						
A03-0261.RB2476		1.0		Zymo DNA/RNA Shield						
M04-0087.RB1569		1.0		Zymo DNA/RNA Shield						
P01-0023.RB6564		1.0		Zymo DNA/RNA Shield						
G01-0017.RB1694		1.0		Zymo DNA/RNA Shield						
A02-1028.RB535		1.0		Zymo DNA/RNA Shield						
G01-0198.RB1539		1.0		Zymo DNA/RNA Shield						
B01-0107.RB1431		1.0		Zymo DNA/RNA Shield						
E02-0113.RB7237		1.0		Zymo DNA/RNA Shield						
Q01-0162.RB2653		1.0		Zymo DNA/RNA Shield						
M03-0004.RB2867		1.0		Zymo DNA/RNA Shield						
H01-0527.RB4959		1.0		Zymo DNA/RNA Shield						
J01-0009.RB3089		1.0		Zymo DNA/RNA Shield						
K01-0107.RB5813		1.0		Zymo DNA/RNA Shield						
E01-0247.RB948		1.0		Zymo DNA/RNA Shield						
M03-0135.RB4268		1.0		Zymo DNA/RNA Shield						
A02-0004 1K.RB2999		1.0		Zymo DNA/RNA Shield						
T01-0041.RB4196		1.0		Zymo DNA/RNA Shield						
B01-0100.RB5977		1.0		Zymo DNA/RNA Shield						
R01-0223.RB2952		1.0		Zymo DNA/RNA Shield						
R01-0014.RB3870		1.0		Zymo DNA/RNA Shield						
A04-0162.RB2837		1.0		Zymo DNA/RNA Shield						
A02-0513.RB5107		1.0		Zymo DNA/RNA Shield						
E02-0226.RB6487		1.0		Zymo DNA/RNA Shield						
P01-0022.RB1272		1.0		Zymo DNA/RNA Shield						
N03-0212.RB5089		1.0		Zymo DNA/RNA Shield						
G02-0019.RB245		1.0		Zymo DNA/RNA Shield						
R02-0233.RB4588		1.0		Zymo DNA/RNA Shield						
A02-0067.RB1643		1.0		Zymo DNA/RNA Shield						
K01-0223.RB7373		1.0		Zymo DNA/RNA Shield						
A01-0350.RB5011		1.0		Zymo DNA/RNA Shield						
H01-0241.RB2380		1.0		Zymo DNA/RNA Shield						
S01-0019.RB2943		1.0		Zymo DNA/RNA Shield						
R02-0249.RB3462		1.0		Zymo DNA/RNA Shield						
D01-0018.RB748		1.0		Zymo DNA/RNA Shield						
S01-0043.RB1396		1.0		Zymo DNA/RNA Shield						
M03-0089.RB1436		1.0		Zymo DNA/RNA Shield						
A01-0235.RB2363		1.0		Zymo DNA/RNA Shield						
S01-0065.RB6398		1.0		Zymo DNA/RNA Shield						
G01-0085.RB4580		1.0		Zymo DNA/RNA Shield						
J01-0155.RB2642		1.0		Zymo DNA/RNA Shield						
C01-0105.RB3494		1.0		Zymo DNA/RNA Shield						
A02-1057.RB3447		1.0		Zymo DNA/RNA Shield						
A02-0959.RB4799		1.0		Zymo DNA/RNA Shield						
D01-0241.RB7049		1.0		Zymo DNA/RNA Shield						
G01-0320.RB3730		1.0		Zymo DNA/RNA Shield						
L01-0163.RB7409		1.0		Zymo DNA/RNA Shield						
A01-0470.RB1939		1.0		Zymo DNA/RNA Shield						
C01-0398.RB5361		1.0		Zymo DNA/RNA Shield						
N03-0050.RB3706		1.0		Zymo DNA/RNA Shield						
L01-0182.RB3817		1.0		Zymo DNA/RNA Shield						
T01-0024.RB2991		1.0		Zymo DNA/RNA Shield						
G01-0049.RB942		1.0		Zymo DNA/RNA Shield						
E01-0210.RB5405		1.0		Zymo DNA/RNA Shield						
B01-0263.RB2905		1.0		Zymo DNA/RNA Shield						
C01-0356.RB2628		1.0		Zymo DNA/RNA Shield						
B01-0431.RB5858		1.0		Zymo DNA/RNA Shield						
R01-0198.RB2718		1.0		Zymo DNA/RNA Shield						
R02-0193.RB7559		1.0		Zymo DNA/RNA Shield						
G01-0092.RB7417		1.0		Zymo DNA/RNA Shield						
G01-0296.RB6844		1.0		Zymo DNA/RNA Shield						
E01-0059.RB4542		1.0		Zymo DNA/RNA Shield						
N03-0178.RB5687		1.0		Zymo DNA/RNA Shield						
C01-0158.RB3809		1.0		Zymo DNA/RNA Shield						
G01-0157.RB100		1.0		Zymo DNA/RNA Shield						
A01-0450.RB1832		1.0		Zymo DNA/RNA Shield						
A01-0144.RB1969		1.0		Zymo DNA/RNA Shield						
A03-0290.RB7211		1.0		Zymo DNA/RNA Shield						
A01-0425.RB4260		1.0		Zymo DNA/RNA Shield						
H01-0428.RB3937		1.0		Zymo DNA/RNA Shield						
A02-0956.RB925		1.0		Zymo DNA/RNA Shield						
N03-0264.RB4563		1.0		Zymo DNA/RNA Shield						
C01-0139.RB6365		1.0		Zymo DNA/RNA Shield						
O01-0146.RB989		1.0		Zymo DNA/RNA Shield						
A02-0774.RB4416		1.0		Zymo DNA/RNA Shield						
L01-0285.RB6335		1.0		Zymo DNA/RNA Shield						
N03-0272.RB1015		1.0		Zymo DNA/RNA Shield						
Q01-0095.RB4052		1.0		Zymo DNA/RNA Shield						
C01-0129.RB3392		1.0		Zymo DNA/RNA Shield						
E02-0087.RB2389		1.0		Zymo DNA/RNA Shield						
A02-1107.RB3878		1.0		Zymo DNA/RNA Shield						
A02-0707.RB147		1.0		Zymo DNA/RNA Shield						
H01-0325.RB1466		1.0		Zymo DNA/RNA Shield						
P01-0073.RB2471		1.0		Zymo DNA/RNA Shield						
E01-0099.RB1652		1.0		Zymo DNA/RNA Shield						
A02-0307.RB1178		1.0		Zymo DNA/RNA Shield						
A01-0261.RB2051		1.0		Zymo DNA/RNA Shield						
A02-1118.RB6551		1.0		Zymo DNA/RNA Shield						
A02-0214.RB5887		1.0		Zymo DNA/RNA Shield						
A01-0163.RB6041		1.0		Zymo DNA/RNA Shield						
A02-0053.RB6210		1.0		Zymo DNA/RNA Shield						
H01-0075.RB54		1.0		Zymo DNA/RNA Shield						
A1004.RB2322		1.0		Zymo DNA/RNA Shield						
H01-0140.RB2333		1.0		Zymo DNA/RNA Shield						
H01-0371.RB3432		1.0		Zymo DNA/RNA Shield						
K01-0170.RB3021		1.0		Zymo DNA/RNA Shield						
C01-0293.RB5308		1.0		Zymo DNA/RNA Shield						
M04-0026.RB6815		1.0		Zymo DNA/RNA Shield						
Q01-0131.RB3241		1.0		Zymo DNA/RNA Shield						
A03-0298.RB4741		1.0		Zymo DNA/RNA Shield						
H01-0176.RB5577		1.0		Zymo DNA/RNA Shield						
M04-0119.RB4484		1.0		Zymo DNA/RNA Shield						
A02-1096.RB63		1.0		Zymo DNA/RNA Shield						
E01-0111.RB5331		1.0		Zymo DNA/RNA Shield						
J01-0060.RB2637		1.0		Zymo DNA/RNA Shield						
J01-0105.RB3003		1.0		Zymo DNA/RNA Shield						
R01-0085.RB7253		1.0		Zymo DNA/RNA Shield						
R02-0150.RB6423		1.0		Zymo DNA/RNA Shield						
K01-0091.RB6897		1.0		Zymo DNA/RNA Shield						
L01-0008.RB3577		1.0		Zymo DNA/RNA Shield						
L01-0096.RB5029		1.0		Zymo DNA/RNA Shield						
C01-0280.RB3225		1.0		Zymo DNA/RNA Shield						
L01-0219.RB764		1.0		Zymo DNA/RNA Shield						
A02-0094.RB6025		1.0		Zymo DNA/RNA Shield						
N03-0093.RB2593		1.0		Zymo DNA/RNA Shield						
H01-0192.RB1454		1.0		Zymo DNA/RNA Shield						
A02-0892.RB2853		1.0		Zymo DNA/RNA Shield						
G01-0325.RB1847		1.0		Zymo DNA/RNA Shield						
A04-0319.RB5658		1.0		Zymo DNA/RNA Shield						
A04-0015.RB6401		1.0		Zymo DNA/RNA Shield						
Q01-0188.RB1400		1.0		Zymo DNA/RNA Shield						
G01-0156.RB6438		1.0		Zymo DNA/RNA Shield						
C01-0086.RB239		1.0		Zymo DNA/RNA Shield						
D01-0277.RB2767		1.0		Zymo DNA/RNA Shield						
M04-0148.RB1097		1.0		Zymo DNA/RNA Shield						
L01-0354.RB5215		1.0		Zymo DNA/RNA Shield						
A1098.RB5636		1.0		Zymo DNA/RNA Shield						
L01-0245.RB4725		1.0		Zymo DNA/RNA Shield						
C01-0082.RB2328		1.0		Zymo DNA/RNA Shield						
K01-0138.RB1894		1.0		Zymo DNA/RNA Shield						
A02-0170.RB7070		1.0		Zymo DNA/RNA Shield						
L01-0247.RB1862		1.0		Zymo DNA/RNA Shield						
N02-0291.RB2667		1.0		Zymo DNA/RNA Shield						
H01-0459.RB4230		1.0		Zymo DNA/RNA Shield						
T01-0075.RB4625		1.0		Zymo DNA/RNA Shield						
N02-0181.RB4670		1.0		Zymo DNA/RNA Shield						
L01-0257.RB3942		1.0		Zymo DNA/RNA Shield						
M04-0093.RB453		1.0		Zymo DNA/RNA Shield						
M03-0092.RB4206		1.0		Zymo DNA/RNA Shield						
A04-0347.RB4641		1.0		Zymo DNA/RNA Shield						
Q01-0056.RB2525		1.0		Zymo DNA/RNA Shield						
A02-0083.RB1214		1.0		Zymo DNA/RNA Shield						
G01-0175.RB6450		1.0		Zymo DNA/RNA Shield						
L01-0276.RB1352		1.0		Zymo DNA/RNA Shield						
A02-0230.RB2541		1.0		Zymo DNA/RNA Shield						
E02-0069.RB2139		1.0		Zymo DNA/RNA Shield						
A01-0451.RB5172		1.0		Zymo DNA/RNA Shield						
R02-0262.RB5499		1.0		Zymo DNA/RNA Shield						
G02-0095.RB4374		1.0		Zymo DNA/RNA Shield						
H01-0472.RB154		1.0		Zymo DNA/RNA Shield						
R01-0164.RB1468		1.0		Zymo DNA/RNA Shield						
M03-0208.RB1908		1.0		Zymo DNA/RNA Shield						
H01-0166.RB2164		1.0		Zymo DNA/RNA Shield						
H01-0185.RB1931		1.0		Zymo DNA/RNA Shield						
A03-0113.RB5024		1.0		Zymo DNA/RNA Shield						
R02-0125.RB3045		1.0		Zymo DNA/RNA Shield						
A04-0041.RB2255		1.0		Zymo DNA/RNA Shield						
R01-0037.RB7438		1.0		Zymo DNA/RNA Shield						
B01-0093.RB628		1.0		Zymo DNA/RNA Shield						
A0216.RB3480		1.0		Zymo DNA/RNA Shield						
A04-0332.RB7219		1.0		Zymo DNA/RNA Shield						
R02-0142.RB614		1.0		Zymo DNA/RNA Shield						
M03-0075.RB3189		1.0		Zymo DNA/RNA Shield						
M04-0127.RB7551		1.0		Zymo DNA/RNA Shield						
E02-0121.RB7207		1.0		Zymo DNA/RNA Shield						
A02-0723.RB4791		1.0		Zymo DNA/RNA Shield						
L01-0094.RB5116		1.0		Zymo DNA/RNA Shield						
N03-0164.RB346		1.0		Zymo DNA/RNA Shield						
A02-0005.RB995		1.0		Zymo DNA/RNA Shield						
E02-0230.RB2192		1.0		Zymo DNA/RNA Shield						
E01-0136.RB5369		1.0		Zymo DNA/RNA Shield						
B01-0048.RB7398		1.0		Zymo DNA/RNA Shield						
A03-0266.RB7423		1.0		Zymo DNA/RNA Shield						
H01-0255.RB1146		1.0		Zymo DNA/RNA Shield						
A02-0485.RB6253		1.0		Zymo DNA/RNA Shield						
A04-0012.RB7224		1.0		Zymo DNA/RNA Shield						
H01-0426.RB5935		1.0		Zymo DNA/RNA Shield						
Q01-0302.RB3918		1.0		Zymo DNA/RNA Shield						
A02-0277.RB4770		1.0		Zymo DNA/RNA Shield						
L01-0224.RB5019		1.0		Zymo DNA/RNA Shield						
A1025.RB5897		1.0		Zymo DNA/RNA Shield						
I01-0004.RB4992		1.0		Zymo DNA/RNA Shield						
A02-1106.RB2479		1.0		Zymo DNA/RNA Shield						
N03-0076.RB1566		1.0		Zymo DNA/RNA Shield						
N03-0013.RB1		1.0		Zymo DNA/RNA Shield						
T01-0012.RB1219		1.0		Zymo DNA/RNA Shield						
E01-0081.RB3683		1.0		Zymo DNA/RNA Shield						
H01-0124.RB1536		1.0		Zymo DNA/RNA Shield						
S01-0055.RB2737		1.0		Zymo DNA/RNA Shield						
A02-0491.RB2440		1.0		Zymo DNA/RNA Shield						
T01-0082.RB1224		1.0		Zymo DNA/RNA Shield						
N02-0002.RB3555		1.0		Zymo DNA/RNA Shield						
A02-0725.RB3270		1.0		Zymo DNA/RNA Shield						
A02-0539.RB343		1.0		Zymo DNA/RNA Shield						
D01-0092.RB1961		1.0		Zymo DNA/RNA Shield						
L01-0226.RB4956		1.0		Zymo DNA/RNA Shield						
A01-0437.RB4143		1.0		Zymo DNA/RNA Shield						
A02-0727.RB6070		1.0		Zymo DNA/RNA Shield						
H01-0196.RB3086		1.0		Zymo DNA/RNA Shield						
O01-0061.RB3838		1.0		Zymo DNA/RNA Shield						
R02-0147.RB4199		1.0		Zymo DNA/RNA Shield						
A02-1053.RB774		1.0		Zymo DNA/RNA Shield						
C01-0190.RB5244		1.0		Zymo DNA/RNA Shield						
A0037.RB3274		1.0		Zymo DNA/RNA Shield						
A03-0243.RB3823		1.0		Zymo DNA/RNA Shield						
E02-0057.RB5007		1.0		Zymo DNA/RNA Shield						
H01-0252.RB841		1.0		Zymo DNA/RNA Shield						
A01-0234.RB1900		1.0		Zymo DNA/RNA Shield						
A02-0660.RB3760		1.0		Zymo DNA/RNA Shield						
H01-0153.RB3783		1.0		Zymo DNA/RNA Shield						
B01-0220.RB4472		1.0		Zymo DNA/RNA Shield						
H01-0064.RB3885		1.0		Zymo DNA/RNA Shield						
R02-0122.RB2810		1.0		Zymo DNA/RNA Shield						
A03-0123.RB4964		1.0		Zymo DNA/RNA Shield						
C01-0365.RB5086		1.0		Zymo DNA/RNA Shield						
F01-0032.RB7025		1.0		Zymo DNA/RNA Shield						
P01-0015.RB527		1.0		Zymo DNA/RNA Shield						
L01-0196.RB3014		1.0		Zymo DNA/RNA Shield						
O01-0002.RB1185		1.0		Zymo DNA/RNA Shield						
G01-0294.RB6920		1.0		Zymo DNA/RNA Shield						
R01-0172.RB4105		1.0		Zymo DNA/RNA Shield						
L01-0095.RB6559		1.0		Zymo DNA/RNA Shield						
H01-0242.RB4852		1.0		Zymo DNA/RNA Shield						
A01-0138.RB7093		1.0		Zymo DNA/RNA Shield						
A02-0404.RB3293		1.0		Zymo DNA/RNA Shield						
R02-0098.RB6093		1.0		Zymo DNA/RNA Shield						
P01-0056.RB4518		1.0		Zymo DNA/RNA Shield						
T01-0065.RB3249		1.0		Zymo DNA/RNA Shield						
C01-0047.RB4749		1.0		Zymo DNA/RNA Shield						
M03-0080.RB4934		1.0		Zymo DNA/RNA Shield						
N02-0191.RB6049		1.0		Zymo DNA/RNA Shield						
P01-0063.RB4896		1.0		Zymo DNA/RNA Shield						
A1049.RB673		1.0		Zymo DNA/RNA Shield						
G01-0214.RB5339		1.0		Zymo DNA/RNA Shield						
N02-0196.RB3358		1.0		Zymo DNA/RNA Shield						
H01-0250.RB3029		1.0		Zymo DNA/RNA Shield						
C01-0245.RB3116		1.0		Zymo DNA/RNA Shield						
D01-0049.RB5045		1.0		Zymo DNA/RNA Shield						
R02-0020.RB7041		1.0		Zymo DNA/RNA Shield						
A02-1092.RB2156		1.0		Zymo DNA/RNA Shield						
K01-0204.RB3846		1.0		Zymo DNA/RNA Shield						
A02-0596.RB2059		1.0		Zymo DNA/RNA Shield						
A02-0294.RB4382		1.0		Zymo DNA/RNA Shield						
B01-0174.RB5555		1.0		Zymo DNA/RNA Shield						
H01-0525.RB138		1.0		Zymo DNA/RNA Shield						
O01-0294.RB5184		1.0		Zymo DNA/RNA Shield						
A03-0249.RB3630		1.0		Zymo DNA/RNA Shield						
A03-0310.RB2108		1.0		Zymo DNA/RNA Shield						
B01-0245.RB4649		1.0		Zymo DNA/RNA Shield						
R02-0226.RB3967		1.0		Zymo DNA/RNA Shield						
E01-0211.RB1044		1.0		Zymo DNA/RNA Shield						
N02-0057.RB6417		1.0		Zymo DNA/RNA Shield						
A02-0536.RB5443		1.0		Zymo DNA/RNA Shield						
H01-0518.RB1495		1.0		Zymo DNA/RNA Shield						
A02-0013.RB1203		1.0		Zymo DNA/RNA Shield						
M04-0161.RB7401		1.0		Zymo DNA/RNA Shield						
A02-0844.RB339		1.0		Zymo DNA/RNA Shield						
D01-0141.RB3660		1.0		Zymo DNA/RNA Shield						
A03-0368.RB2277		1.0		Zymo DNA/RNA Shield						
K01-0176.RB2570		1.0		Zymo DNA/RNA Shield						
N03-0057.RB4693		1.0		Zymo DNA/RNA Shield						
A02-1042.RB2549		1.0		Zymo DNA/RNA Shield						
N03-0236.RB2131		1.0		Zymo DNA/RNA Shield						
A02-1144.RB6409		1.0		Zymo DNA/RNA Shield						
A04-0180.RB2742		1.0		Zymo DNA/RNA Shield						
R02-0195.RB1500		1.0		Zymo DNA/RNA Shield						
D01-0134.RB1554		1.0		Zymo DNA/RNA Shield						
A02-0511.RB5491		1.0		Zymo DNA/RNA Shield						
C01-0033.RB737		1.0		Zymo DNA/RNA Shield						
P01-0059.RB1221		1.0		Zymo DNA/RNA Shield						
H01-0062.RB5998		1.0		Zymo DNA/RNA Shield						
B01-0191.RB5806		1.0		Zymo DNA/RNA Shield						
O01-0134.RB6178		1.0		Zymo DNA/RNA Shield						
A02-0461.RB3758		1.0		Zymo DNA/RNA Shield						
E02-0210.RB7203		1.0		Zymo DNA/RNA Shield						
A01-0412.RB5462		1.0		Zymo DNA/RNA Shield						
L01-0362.RB3172		1.0		Zymo DNA/RNA Shield						
M03-0141.RB5432		1.0		Zymo DNA/RNA Shield						
H01-0344.RB646		1.0		Zymo DNA/RNA Shield						
C01-0067.RB5241		1.0		Zymo DNA/RNA Shield						
E01-0228.RB5795		1.0		Zymo DNA/RNA Shield						
C01-0267.RB7427		1.0		Zymo DNA/RNA Shield						
L01-0070.RB1964		1.0		Zymo DNA/RNA Shield						
O01-0292.RB6849		1.0		Zymo DNA/RNA Shield						
M03-0026.RB4426		1.0		Zymo DNA/RNA Shield						
A01-0075.RB1752		1.0		Zymo DNA/RNA Shield						
B01-0198.RB1093		1.0		Zymo DNA/RNA Shield						
C01-0132.RB1025		1.0		Zymo DNA/RNA Shield						
J01-0084.RB639		1.0		Zymo DNA/RNA Shield						
P01-0007.RB3804		1.0		Zymo DNA/RNA Shield						
N02-0235.RB3827		1.0		Zymo DNA/RNA Shield						
J01-0154.RB1245		1.0		Zymo DNA/RNA Shield						
A1014.RB5507		1.0		Zymo DNA/RNA Shield						
A0212.RB2588		1.0		Zymo DNA/RNA Shield						
R02-0166.RB3360		1.0		Zymo DNA/RNA Shield						
A03-0253.RB5830		1.0		Zymo DNA/RNA Shield						
F01-0015.RB3606		1.0		Zymo DNA/RNA Shield						
S01-0010.RB7044		1.0		Zymo DNA/RNA Shield						
M03-0050.RB2482		1.0		Zymo DNA/RNA Shield						
N03-0186.RB3499		1.0		Zymo DNA/RNA Shield						
O01-0293.RB643		1.0		Zymo DNA/RNA Shield						
A02-0518.RB2618		1.0		Zymo DNA/RNA Shield						
N03-0038.RB2728		1.0		Zymo DNA/RNA Shield						
B01-0212.RB6988		1.0		Zymo DNA/RNA Shield						
R01-0210.RB7185		1.0		Zymo DNA/RNA Shield						
H01-0130.RB4794		1.0		Zymo DNA/RNA Shield						
C01-0235.RB4147		1.0		Zymo DNA/RNA Shield						
N03-0026.RB5590		1.0		Zymo DNA/RNA Shield						
S01-0027.RB417		1.0		Zymo DNA/RNA Shield						
L01-0286.RB5003		1.0		Zymo DNA/RNA Shield						
E02-0196.RB941		1.0		Zymo DNA/RNA Shield						
L01-0244.RB7221		1.0		Zymo DNA/RNA Shield						
H01-0319.RB6746		1.0		Zymo DNA/RNA Shield						
O01-0048.RB5225		1.0		Zymo DNA/RNA Shield						
A02-0270.RB3658		1.0		Zymo DNA/RNA Shield						
O01-0004.RB3383		1.0		Zymo DNA/RNA Shield						
N02-0134.RB4715		1.0		Zymo DNA/RNA Shield						
L01-0110.RB36		1.0		Zymo DNA/RNA Shield						
M03-0152.RB6953		1.0		Zymo DNA/RNA Shield						
R02-0086.RB6652		1.0		Zymo DNA/RNA Shield						
E02-0158.RB7554		1.0		Zymo DNA/RNA Shield						
H01-0419.RB3687		1.0		Zymo DNA/RNA Shield						
A02-0378.RB7404		1.0		Zymo DNA/RNA Shield						
A04-0084.RB5021		1.0		Zymo DNA/RNA Shield						
N02-0058.RB1934		1.0		Zymo DNA/RNA Shield						
O01-0009.RB6288		1.0		Zymo DNA/RNA Shield						
L01-0331.RB2733		1.0		Zymo DNA/RNA Shield						
H01-0016.RB7500		1.0		Zymo DNA/RNA Shield						
G01-0282.RB7495		1.0		Zymo DNA/RNA Shield						
B01-0058.RB2161		1.0		Zymo DNA/RNA Shield						
R01-0060.RB6097		1.0		Zymo DNA/RNA Shield						
A02-0493.RB2318		1.0		Zymo DNA/RNA Shield						
H01-0180.RB194		1.0		Zymo DNA/RNA Shield						
G01-0249.RB2134		1.0		Zymo DNA/RNA Shield						
D01-0201.RB3297		1.0		Zymo DNA/RNA Shield						
A1036.RB2496		1.0		Zymo DNA/RNA Shield						
G01-0005.RB2515		1.0		Zymo DNA/RNA Shield						
H01-0321.RB7468		1.0		Zymo DNA/RNA Shield						
A03-0270.RB1551		1.0		Zymo DNA/RNA Shield						
G01-0315.RB1899		1.0		Zymo DNA/RNA Shield						
R01-0072.RB2000		1.0		Zymo DNA/RNA Shield						
A02-0161.RB4132		1.0		Zymo DNA/RNA Shield						
A02-0776.RB4340		1.0		Zymo DNA/RNA Shield						
B01-0389.RB6825		1.0		Zymo DNA/RNA Shield						
N02-0064.RB4162		1.0		Zymo DNA/RNA Shield						
K01-0055.RB4379		1.0		Zymo DNA/RNA Shield						
S01-0016.RB6696		1.0		Zymo DNA/RNA Shield						
G01-0114.RB1041		1.0		Zymo DNA/RNA Shield						
S01-0061.RB43		1.0		Zymo DNA/RNA Shield						
L01-0239.RB5730		1.0		Zymo DNA/RNA Shield						
A02-0519.RB5181		1.0		Zymo DNA/RNA Shield						
A02-0937.RB4697		1.0		Zymo DNA/RNA Shield						
L01-0363.RB4615		1.0		Zymo DNA/RNA Shield						
Q01-0161.RB5494		1.0		Zymo DNA/RNA Shield						
A04-0113.RB6413		1.0		Zymo DNA/RNA Shield						
N02-0166.RB1992		1.0		Zymo DNA/RNA Shield						
L01-0054.RB314		1.0		Zymo DNA/RNA Shield						
O01-0255.RB3787		1.0		Zymo DNA/RNA Shield						
N02-0117.RB7097		1.0		Zymo DNA/RNA Shield						
A01-0182.RB2036		1.0		Zymo DNA/RNA Shield						
J01-0231.RB2273		1.0		Zymo DNA/RNA Shield						
A02-0998.RB7566		1.0		Zymo DNA/RNA Shield						
A03-0245.RB5447		1.0		Zymo DNA/RNA Shield						
O01-0178.RB4931		1.0		Zymo DNA/RNA Shield						
A01-0357.RB1956		1.0		Zymo DNA/RNA Shield						
E02-0009.RB7275		1.0		Zymo DNA/RNA Shield						
S01-0012.RB4489		1.0		Zymo DNA/RNA Shield						
