sample_id	location_id	sample_collection_by	sample_collection_end_datetime	sample_collection_start_datetime	sample_comment	sample_event	sample_flow	sample_ph_lab	sample_qc	sample_received_by	sample_received_date	sample_recovered_datetime	sample_status
N03-0060.7443	SalemWWTP-01		4/23/22 10:18	4/22/22 7:30		Routine Surveillance	0.65306	7.25	Pass	AJ	4/27/22	4/23/22 10:18	Complete
N03-0139.3208	SalemWWTP-01		7/25/22 7:30	7/24/22 8:45		Routine Surveillance	0.43736		Pass	AJ	7/27/22	7/25/22 7:30	Complete
A0227.2026	StarCityWWTP-01	GS	1/25/21 23:59	1/25/21 0:00		Routine Surveillance	8.487		Pass	TD	1/29/21	1/25/21 0:00	Complete
C01-0358.531	WheelingWWTP-01		2/15/23 7:00	2/14/23 7:00		Routine Surveillance	7.417		Pass	AJ	2/22/23	2/15/23 7:00	Complete
A04-0022.7159	CheatLakeWWTP-01		2/24/22 8:00	2/23/22 8:00		Routine Surveillance	0.641	6.76	Pass	AJ	2/25/22	2/24/22 8:00	Complete
G01-0106.7147	KeyserWWTP-01		4/6/22 8:00	4/5/22 8:00		Routine Surveillance	2.458	6.99	Pass	AJ	4/7/22	4/6/22 8:30	Complete
N03-0108.7539	SalemWWTP-01		6/27/22 7:30	6/26/22 8:30		Routine Surveillance	0.49976	6.77	Pass	AJ	6/29/22	6/27/22 7:30	Complete
R01-0297.2867	HuttonsvilleWWTP-01		3/20/23 9:00	3/19/23 9:00		Routine Surveillance	0.171		Pass	AJ	3/22/23	3/20/23 9:00	Complete
R01-0037.7437	HuttonsvilleWWTP-01		3/30/22 8:30	3/29/22 9:00		Routine Surveillance	0.188	6.57	Pass	AJ	4/6/22	3/30/22 8:45	Complete
B01-0074.3486	CharlestonWWTP-01	-	11/11/21 7:00	11/10/21 7:00		Routine Surveillance		7.01	Pass			11/11/21 7:25	Complete
H01-0012.5382	MoundsvilleWWTP-01	DRC	10/10/21 8:00	10/9/21 8:00		Routine Surveillance		7.11	Pass	JL	10/15/21	10/10/21 8:15	Complete
H01-0490.4976	MoundsvilleWWTP-01		2/4/23 8:00	2/3/23 8:00		Routine Surveillance	1.9		Pass	AJ	2/10/23	2/4/23 8:00	Complete
N03-0191.3862	SalemWWTP-01		9/13/22 7:30	9/12/22 7:30		Routine Surveillance	0.7925		Pass	AJ	9/21/22	9/13/22 7:30	Complete
A01-0287.2197	StarCityWWTP-01		6/23/22 0:00	6/22/22 0:00		Routine Surveillance	9.1	7.38	Pass	AJ	6/29/22	6/23/22 0:00	Complete
A01-0173.1743	StarCityWWTP-01	GG	2/9/22 0:00	2/8/22 0:00		Routine Surveillance	11.3	7.35	Pass	AJ	2/11/22	2/9/22 0:00	Complete
H01-0342.2855	MoundsvilleWWTP-01		9/14/22 8:00	9/13/22 8:00		Routine Surveillance	1.8		Pass	AJ	9/16/22	9/14/22 8:00	Complete
A0218.1599	StarCityWWTP-01	GS	1/12/21 23:59	1/12/21 0:00		Routine Surveillance	7.288		Pass	TD	1/15/21	1/12/21 0:00	Complete
A04-0324.75	CheatLakeWWTP-01		2/16/23 8:00	2/15/23 8:00		Routine Surveillance	0.496		Pass	AJ	2/20/23	2/16/23 8:00	Complete
L01-0053.5295	WestUnionWWTP-01		4/4/22 9:00	4/3/22 9:00		Routine Surveillance	0.277	6.83	Pass	AJ	4/6/22	4/4/22 9:00	Complete
A02-0440.6606	OaklandE-02	GZ	4/8/22 9:00	4/6/22 9:00		Routine Surveillance		7.39	Pass	AJ	4/8/22	4/8/22 9:46	Complete
A02-0393.6441	Evansdale-01	GZ	3/11/22 9:00	3/9/22 9:00		Routine Surveillance		6.89	Pass	AJ	3/11/22	3/11/22 10:06	Complete
A03-0176.4451	MorgantownHS-01	GZ	1/14/22 14:00	1/14/22 6:00		Routine Surveillance		9.12				1/14/22 15:25	Complete
A04-0066.6694	CheatLakeWWTP-01		4/29/22 8:00	4/28/22 8:00		Routine Surveillance	0.626	7.08	Pass	AJ	4/29/22	4/29/22 8:00	Complete
A02-0425.6299	OaklandE-02	GZ	3/30/22 9:00	3/28/22 9:00		Routine Surveillance		7.03	Pass	AJ	3/30/22	3/30/22 9:57	Complete
N02-0196.3357	ClarksburgWWTP-01		12/19/22 7:00	12/18/22 7:00		Routine Surveillance	8.36		Pass	AJ	12/21/22	12/19/22 7:00	Complete
A03-0238.3349	NorthES-01	Gz	2/9/22 14:00	2/9/22 6:00		Routine Surveillance		7.76	Pass	AJ	2/10/22	2/10/22 9:38	Complete
J01-0003.3006	AlpineLakeWWTP-01		12/23/21 9:00	12/22/21 9:00		Routine Surveillance	0.13	6.76	Pass	AJ	1/10/22	12/23/21 9:00	Complete
E02-0111.7133	AthensWWTP-01		4/21/22 8:00	4/20/22 8:00	COMPOSITE LABEL HAD NO DATA -- DATES AREW ASSUMED BASED ON PREVIOUSLY RECEIVED SAMPLES	Routine Surveillance	0.138	6.65	Pass	JL	4/22/22	4/20/22 8:00	Complete
R01-0152.7389	HuttonsvilleWWTP-01		3/2/23 9:00	3/1/23 9:00		Routine Surveillance	0.211		Pass	AJ	3/8/23	3/2/23 9:00	Complete
A02-0773.1254	Evansdale-01	GZ	11/11/22 9:00	11/9/22 9:00		Routine Surveillance			Pass	AJ	11/11/22	11/11/22 9:19	Complete
A02-0170.7069	OaklandE-02	EL	10/15/21 9:34	10/13/21 9:34		Routine Surveillance		7.74	Pass	JL	10/15/21	10/15/21 9:34	Complete
O01-0273.6008	GraftonWWTP-01		2/4/23 6:00	2/3/23 6:00		Routine Surveillance	1.47		Pass	AJ	2/8/23	2/4/23 6:00	Complete
L01-0352.6878	WestUnionWWTP-01		3/15/23 9:00	3/14/23 9:00		Routine Surveillance	0.248		Pass	AJ	3/22/23	3/15/23 9:00	Complete
N02-0013.2251	ClarksburgWWTP-01		3/21/22 7:00	3/20/22 7:00		Routine Surveillance	8.36	7.16	Pass	AJ	3/23/22	3/21/22 7:00	Complete
C01-0007.716	WheelingWWTP-01	MVC	9/22/21 7:00	9/21/21 7:00	FLOW 8.098	Routine Surveillance	8.098	6.59	Pass	JL	9/24/21	9/22/21 7:00	Complete
H01-0499.1398	MoundsvilleWWTP-01		1/27/23 8:00	1/26/23 8:00		Routine Surveillance	2.4		Pass	AJ	2/6/23	1/27/23 8:00	Complete
A03-0183.5016	SuncrestES-01	GZ	1/19/22 14:00	1/19/22 6:00		Routine Surveillance		8.17	Pass	AJ	1/20/22	1/20/22 11:37	Complete
G01-0200.2222	KeyserWWTP-01		6/8/22 8:00	6/7/22 8:00		Routine Surveillance	0.71	6.97	Pass	JL	6/9/22	6/8/22 8:00	Complete
R01-0217.241	HuttonsvilleWWTP-01		2/8/23 9:00	2/7/23 9:00		Routine Surveillance	0.119		Pass	AJ	2/15/23	2/8/23 9:00	Complete
E02-0158.7553	AthensWWTP-01		7/12/22 8:00	7/11/22 8:00		Routine Surveillance	0.13		Pass	AJ	7/15/22	7/12/22 8:00	Complete
O01-0061.3837	GraftonWWTP-01		5/19/22 6:15	5/18/22 6:15		Routine Surveillance	2.12	6.93	Pass	AJ	5/25/22	5/19/22 6:20	Complete
J01-0130.2335	AlpineLakeWWTP-01		9/10/22 7:30	9/9/22 7:30		Routine Surveillance	0.099		Pass	AJ	9/14/22	9/10/22 7:30	Complete
N02-0067.2713	ClarksburgWWTP-01		4/7/22 7:00	4/6/22 7:00		Routine Surveillance	16.86	7.53	Pass	JL	4/13/22	4/7/22 7:00	Complete
A02-0424.4885	Evansdale-01	GZ	3/28/22 9:00	3/26/22 9:00		Routine Surveillance		7.42				3/28/22 9:36	Complete
C01-0044.2372	WheelingWWTP-01	-	11/24/21 7:00	11/23/21 7:00		Routine Surveillance	5.856	6.22	Pass	AJ	11/30/21	11/24/21 7:00	Complete
C01-0069.5837	WheelingWWTP-01	GZ	12/29/21 7:00	12/28/21 7:00		Routine Surveillance	11.407	7.07	Pass	AJ	1/4/22	12/29/21 7:00	Complete
R01-0202.2823	HuttonsvilleWWTP-01		12/8/22 9:00	12/7/22 9:00		Routine Surveillance	0.195		Pass	AJ	12/14/22	12/8/22 9:00	Complete
L01-0177.3274	WestUnionWWTP-01		7/22/22 9:00	7/21/22 9:00		Routine Surveillance	0.222		Pass	AJ	8/3/22	7/22/22 9:00	Complete
B01-0058.2160	CharlestonWWTP-01	-	11/12/21 7:00	11/11/21 7:00		Routine Surveillance		7.52	Pass	JL	11/16/21	11/12/21 7:15	Complete
A01-0049.1627	StarCityWWTP-01	JF	9/26/21 23:55	9/26/21 0:00		Routine Surveillance	6.828		Pass	JL	10/1/21	9/27/21 12:20	Complete
L01-0387.4162	WestUnionWWTP-01		3/17/23 9:00	3/16/23 9:00		Routine Surveillance	0.347		Pass	AJ	3/22/23	3/17/23 9:00	Complete
O01-0124.3217	GraftonWWTP-01		7/1/22 6:10	6/30/22 6:10		Routine Surveillance	1.75	7.23	Pass	AJ	7/6/22	7/1/22 6:15	Complete
G01-0307.2493	KeyserWWTP-01		3/20/23 9:00	3/19/23 9:00		Routine Surveillance	0.505		Pass	AJ	3/27/23	3/20/23 9:00	Complete
I01-0048.3120	WarmSpringsWWTP-01	-	11/16/21 7:00	11/15/21 7:00		Routine Surveillance	0.638	6.77	Pass	AJ	11/19/21	11/16/21 9:00	Complete
A03-0055.2405	MorgantownHS-01	BL	10/29/21 13:50	10/29/21 6:00		Routine Surveillance		5.84	Pass	JL	11/1/21	10/29/21 13:50	Complete
A02-0985.4609	Evansdale-01	GZ	1/27/23 9:00	1/25/23 9:00		Routine Surveillance			Pass	AJ	1/30/23	1/27/23 10:47	Complete
A04-0315.3440	CheatLakeWWTP-01		2/4/23 8:00	2/3/23 8:00		Routine Surveillance	0.649		Pass	AJ	2/8/23	2/4/23 8:00	Complete
A02-0991.791	Evansdale-01	GZ	1/30/23 9:00	1/28/23 9:00		Routine Surveillance			Pass	AJ	1/30/23	1/30/23 11:03	Complete
A02-0320.436	Evansdale-01	GZ	1/31/22 9:00	1/29/22 9:00		Routine Surveillance		7.42	Pass	AJ	1/31/22	1/31/22 9:41	Complete
J01-0229.7350	AlpineLakeWWTP-01		2/17/23 7:30	2/16/23 7:30		Routine Surveillance	0.131		Pass	AJ	2/22/23	2/17/23 7:30	Complete
A03-0234.1263	NorthES-01	Gz	2/7/22 14:00	2/7/22 6:00		Routine Surveillance		7.92	Pass	AJ	2/8/22	2/8/22 9:06	Complete
A01-0120.1862	StarCityWWTP-01	GG	12/8/21 0:00	12/7/21 0:00		Routine Surveillance	7.3	7.44	Pass	AJ	12/13/21	12/8/21 0:00	Complete
M04-0045.6488	FarmingtonWWTP-01		3/31/22 13:30	3/30/22 13:30		Routine Surveillance	0.086	7.13	Pass	AJ	4/6/22	3/31/22 13:30	Complete
N02-0247.1548	ClarksburgWWTP-01		3/7/23 7:00	3/6/23 7:00		Routine Surveillance	10.136		Pass	AJ	3/10/23	3/7/23 7:00	Complete
L01-0331.2732	WestUnionWWTP-01		2/4/23 9:00	2/3/23 9:00		Routine Surveillance	0.442		Pass	AJ	2/8/23	2/4/23 9:00	Complete
A01-0398.3608	StarCityWWTP-01		10/31/22 0:00	10/30/22 0:00		Routine Surveillance	9		Pass	LW	11/2/22	10/31/22 0:00	Complete
L01-0172.7395	WestUnionWWTP-01		7/9/22 9:30	7/8/22 9:30		Routine Surveillance	0.264	7.27	Pass	AJ	7/13/22	7/9/22 7:30	Complete
H01-0198.986	MoundsvilleWWTP-01		4/23/22 8:00	4/22/22 8:00		Routine Surveillance	2.1	6.86	Pass	AJ	4/29/22	4/23/22 8:00	Complete
A02-1032.5532	UPlace-01	GZ	2/10/23 9:00	2/8/23 9:00		Routine Surveillance			Pass	AJ	2/13/23	2/10/23 11:24	Complete
M04-0090.3905	FarmingtonWWTP-01		7/8/22 2:00	7/7/22 2:00		Routine Surveillance	0.057		Pass	AJ	7/27/22	7/8/22 2:00	Complete
L01-0108.5684	WestUnionWWTP-01		5/10/22 9:10	5/9/22 9:10		Routine Surveillance	0.325	6.9	Pass	AJ	5/11/22	5/10/22 9:10	Complete
H01-0138.6198	MoundsvilleWWTP-01		2/24/22 8:00	2/23/22 8:00		Routine Surveillance		7.22	Fail: Missing Required Data	AJ	2/25/22	2/24/22 8:00	Complete
R02-0001.5488	ElkinsWWTP-01		6/4/22 6:00	6/3/22 6:00		Routine Surveillance	1.449	7.18	Pass	AJ	6/8/22	6/6/22 6:45	Complete
K01-0162.7180	ParkersburgWWTP-01		9/29/22 6:30	9/28/22 6:30		Routine Surveillance	3.052		Pass	AJ	10/5/22	9/29/22 6:30	Complete
A02-0426.4791	Evansdale-01	GZ	3/30/22 9:00	3/28/22 9:00		Routine Surveillance		6.84	Pass	AJ	3/30/22	3/30/22 9:40	Complete
A02-0211.3018	CollegePark-02	EL	11/5/21 11:30	11/3/21 11:30		Routine Surveillance		7.36	Pass	JL	11/5/21	11/5/21 11:48	Complete
L01-0225.6414	WestUnionWWTP-01		7/18/22 9:00	7/17/22 9:00		Routine Surveillance	0.419		Pass	AJ	8/3/22	7/18/22 9:00	Complete
A03-0280.5575	SuncrestES-01	GZ	4/8/22 12:57	4/8/22 6:00		Routine Surveillance		8.07	Pass	AJ	4/11/22	4/8/22 12:57	Complete
A02-1039.2279	UPlace-01	GZ	2/13/23 9:00	2/11/23 9:00		Routine Surveillance			Pass	AJ	2/15/23	2/13/23 11:41	Complete
A01-0228.6618	StarCityWWTP-01	GG	4/16/22 0:00	4/15/22 0:00		Routine Surveillance	8.1	7.33	Pass	AJ	4/19/22	4/16/22 0:00	Complete
A01-0453.5310	StarCityWWTP-01		1/3/23 0:00	1/2/23 0:00		Routine Surveillance	17.1		Pass	AJ	1/4/23	1/3/23 0:00	Complete
A01-0214.4577	StarCityWWTP-01	GG	3/30/22 0:00	3/29/22 0:00		Routine Surveillance	9.3	7.07	Pass	AJ	4/4/22	3/30/22 0:00	Complete
A01-0404.1502	StarCityWWTP-01		11/7/22 0:00	11/6/22 0:00		Routine Surveillance	6.7		Pass	AJ	11/9/22	11/7/22 0:00	Complete
E01-0085.5207	PrincetonWWTP-01		3/24/22 9:20	3/23/22 9:20		Routine Surveillance	2.062	6.84	Pass	AJ	3/31/22	3/24/22 9:28	Complete
N02-0248.4941	ClarksburgWWTP-01		1/10/23 7:00	1/9/23 7:00		Routine Surveillance	9.54		Pass	AJ	1/17/23	1/10/23 7:00	Complete
D01-0108.931	CharlesTownWWTP-01		7/20/22 7:40	7/19/22 7:40		Routine Surveillance	1.2		Pass	AJ	7/22/22	7/20/22 7:40	Complete
C01-0300.2675	WheelingWWTP-01		11/7/22 7:00	11/6/22 7:00		Routine Surveillance	3.95		Pass	AJ	11/9/22	11/7/22 7:00	Complete
M03-0004.2866	ManningtonWWTP-01					Routine Surveillance		7.63	Fail: Missing Required Data	AJ	2/16/22	2/14/22 10:08	Complete
N02-0135.7146	ClarksburgWWTP-01		7/25/22 7:00	7/24/22 7:00	FLOW ILLEGIBLE	Routine Surveillance			Fail: Missing Required Data	AJ	8/1/22	7/25/22 7:00	Complete
A02-0445.4630	CollegePark-02	GZ	4/11/22 9:00	4/9/22 9:00		Routine Surveillance		6.84	Pass	AJ	4/11/22	4/11/22 11:01	Complete
A02-0453.7171	NorthHighSt-02 (MUB)	GZ	4/20/22 9:00	4/18/22 9:00		Routine Surveillance		7.63	Pass	AJ	4/20/22	4/20/22 10:24	Complete
M03-0196.380	ManningtonWWTP-01		1/7/23 11:00	1/6/23 11:00		Routine Surveillance	0.322		Pass	AJ	1/11/23	1/7/23 11:00	Complete
A02-0752.5008	Seneca-01	GZ	11/4/22 9:00	11/2/22 9:00		Routine Surveillance			Pass	LW	11/4/22	11/4/22 10:38	Complete
K01-0091.6896	ParkersburgWWTP-01		6/2/22 6:25	6/1/22 6:25		Routine Surveillance	4.499	7.04	Pass	AJ	6/8/22	6/2/22 6:25	Complete
M03-0092.4205	ManningtonWWTP-01		6/9/22 11:00	6/8/22 11:00		Routine Surveillance	0.206	7.09	Pass	AJ	6/15/22	6/9/22 11:00	Complete
L01-0291.2507	WestUnionWWTP-01		12/14/22 9:00	12/13/22 9:00		Routine Surveillance	0.209		Pass	AJ	12/21/22	12/14/22 9:00	Complete
B01-0119.4293	CharlestonWWTP-01		3/9/22 7:00	3/8/22 7:00		Routine Surveillance	5.6	7.24	Pass	JL	3/11/22	3/9/22 8:10	Complete
G01-0244.7564	KeyserWWTP-01		7/25/22 8:00	7/24/22 9:00		Routine Surveillance	0.604		Pass	AJ	7/28/22	7/25/22 8:50	Complete
A02-1108.688	Evansdale-01	BML	3/10/23 9:00	3/9/23 9:00		Routine Surveillance			Pass	AJ	3/10/23	3/10/23 8:51	Complete
H01-0027.1226	MoundsvilleWWTP-01	DRC	11/28/21 8:00	10/27/21 8:00		Routine Surveillance		7.04	Pass	JL	10/29/21	10/28/21 8:15	Complete
A04-0327.6285	CheatLakeWWTP-01		3/2/23 8:00	3/1/23 8:00		Routine Surveillance	0.669		Pass	AJ	3/6/23	3/2/23 8:00	Complete
A02-0516.525	CollegePark-02	GZ	5/23/22 8:26	5/21/22 9:00		Routine Surveillance		6.94	Pass	AJ	5/24/22	5/23/22 8:26	Complete
D01-0196.5762	CharlesTownWWTP-01		10/5/22 7:40	10/4/22 7:40		Routine Surveillance	1.3		Pass	AJ	10/7/22	10/5/22 7:40	Complete
A02-1069.4328	Seneca-01	GZ	2/22/23 9:00	2/20/23 9:00		Routine Surveillance			Pass	AJ	2/27/23	2/22/23 12:03	Complete
R01-0144.7	HuttonsvilleWWTP-01		9/19/22 8:30	9/18/22 9:00		Routine Surveillance	0.177		Pass	AJ	9/21/22	9/19/22 8:45	Complete
N03-0098.5119	SalemWWTP-01		5/13/22 7:30	5/12/22 7:30		Routine Surveillance	0.47166	6.52	Pass	AJ	5/18/22	5/13/22 7:30	Complete
A04-0109.851	CheatLakeWWTP-01		7/8/22 8:00	7/7/22 8:00		Routine Surveillance	0.555	7.4	Pass	JL	7/8/22	7/8/22 8:00	Complete
O01-0293.642	GraftonWWTP-01		3/2/23 6:10	3/1/23 6:10		Routine Surveillance	2.36		Pass	AJ	3/8/23	3/2/23 6:10	Complete
Q01-0042.4899	MadisonWWTP-01		6/15/22 8:00	6/14/22 8:00		Routine Surveillance	0.837	7.04	Pass	JL	6/16/22	6/15/22 8:00	Complete
N03-0148.3762	SalemWWTP-01		8/23/22 7:30	8/22/22 7:30		Routine Surveillance	0.10555		Pass	AJ	8/24/22	8/23/22 7:30	Complete
A02-0401.6016	OaklandE-02	GZ	3/16/22 9:00	3/14/22 9:00		Routine Surveillance		6.72	Pass	AJ	3/16/22	3/16/22 10:16	Processing
O01-0231.7525	GraftonWWTP-01		1/25/23 7:00	1/24/23 7:00		Routine Surveillance	1.82		Pass	AJ	2/6/23	1/25/23 7:00	Complete
B01-0218.6951	CharlestonWWTP-01		9/22/22 7:00	9/21/22 7:00		Routine Surveillance	6.239		Pass	AJ	9/28/22	9/22/22 7:00	Complete
N03-0130.6758	SalemWWTP-01		8/3/22 7:30	8/2/22 7:30		Routine Surveillance	0.56671		Pass	AJ	8/10/22	8/3/22 7:30	Complete
L01-0155.5289	WestUnionWWTP-01		6/30/22 9:00	6/29/22 9:00		Routine Surveillance		7.37	Fail: Missing Required Data	AJ	7/6/22	6/30/22 9:00	Complete
M03-0029.1376	ManningtonWWTP-01		4/13/22 9:30	4/12/22 9:30		Routine Surveillance	0.251	7.15	Pass	AJ	4/20/22	4/13/22 9:30	Complete
G01-0274.1736	KeyserWWTP-01		9/18/22 8:00	9/17/22 9:00		Routine Surveillance	0.614		Pass	AJ	9/23/22	9/18/22 8:50	Complete
E02-0193.4998	AthensWWTP-01		9/2/22 8:00	9/1/22 8:00		Routine Surveillance	0.118		Pass	AJ	9/9/22	9/2/22 8:00	Complete
D01-0028.801	CharlesTownWWTP-01		4/7/22 7:35	4/6/22 7:35		Routine Surveillance	1.3	7.05	Pass	AJ	4/8/22	4/7/22 7:35	Complete
K01-0224.2344	ParkersburgWWTP-01		3/3/23 6:30	3/2/23 6:30		Routine Surveillance	6.225		Pass	AJ	3/8/23	3/3/23 6:30	Complete
H01-0408.2311	MoundsvilleWWTP-01		11/19/22 8:00	11/18/22 8:00		Routine Surveillance	1.7		Pass	AJ	11/28/22	11/19/22 8:00	Complete
O01-0025.6203	GraftonWWTP-01		3/22/22 6:25	3/21/22 6:25		Routine Surveillance	1.7	6.72	Pass	AJ	3/23/22	3/22/22 6:25	Complete
A02-0222.4302	OaklandE-02	CA	11/17/21 10:03	11/15/21 10:03		Routine Surveillance		8.92	Pass	JL	11/17/21	11/17/21 10:03	Complete
N03-0068.4052	SalemWWTP-01		4/19/22 7:30	4/18/22 7:30		Routine Surveillance	0.84589	7.32	Pass	AJ	4/20/22	4/19/22 7:30	Complete
A04-0152.6295	CheatLakeWWTP-01		10/27/22 8:00	10/26/22 8:00		Routine Surveillance	0.522		Pass	AJ	10/28/22	10/27/22 8:00	Complete
D01-0087.4283	CharlesTownWWTP-01		6/14/22 7:00	6/13/22 7:00		Routine Surveillance	1.32	7.12	Pass	JL	6/16/22	6/14/22 7:00	Complete
A01-0261.2050	StarCityWWTP-01		5/30/22 0:00	5/29/22 0:00		Routine Surveillance	7.5	7.63	Pass	AJ	5/31/22	5/30/22 0:00	Complete
A02-0364.1921	OaklandE-02	GZ	2/23/22 9:00	2/21/22 9:00		Routine Surveillance		7.06	Pass	AJ	2/23/22	2/23/22 9:44	Processing
C01-0367.294	WheelingWWTP-01		2/27/23 7:00	2/26/23 7:00		Routine Surveillance	12.367		Pass	AJ	3/8/23	2/27/23 7:00	Complete
H01-0028.5718	MoundsvilleWWTP-01	DRC	11/2/21 8:00	11/1/21 8:00		Routine Surveillance		6.63	Pass	AJ	11/11/21	11/2/21 8:15	Complete
H01-0059.5301	MoundsvilleWWTP-01		1/1/22 8:00	12/31/21 8:00		Routine Surveillance		7.05	Pass	JL	1/12/22	1/1/22 8:15	Complete
G01-0141.6152	KeyserWWTP-01		2/23/22 8:00	2/22/22 9:00		Routine Surveillance	1.062	7.04	Pass	JL	2/24/22	2/23/22 8:34	Complete
H01-0404.306	MoundsvilleWWTP-01		11/15/22 8:00	11/14/22 8:00		Routine Surveillance	2.2		Pass	AJ	11/28/22	11/15/22 8:00	Complete
J01-0086.689	AlpineLakeWWTP-01		7/8/22 7:30	7/7/22 7:30		Routine Surveillance	0.058	7.01	Pass	AJ	7/13/22	7/8/22 7:30	Complete
L01-0338.5607	WestUnionWWTP-01		2/18/23 9:00	2/17/23 9:00		Routine Surveillance	0.448		Pass	AJ	2/22/23	2/18/23 9:00	Complete
A01-0009.5299	StarCityWWTP-01	GG	8/18/21 11:59	8/18/21 12:01		Routine Surveillance	11.837	6.97	Pass	Jl	8/20/21	8/18/21 11:59	Complete
D01-0218.1952	CharlesTownWWTP-01		12/9/22 7:30	12/8/22 7:30		Routine Surveillance	1.17		Pass	AJ	12/13/22	12/9/22 7:30	Complete
B01-0167.4561	CharlestonWWTP-01		4/6/22 7:00	4/5/22 7:00		Routine Surveillance	5.2	6.74	Pass	AJ	4/8/22	4/6/22 8:00	Complete
A02-1136.1727	TowersBB-01	GZ	3/20/23 9:00	3/18/23 9:00		Routine Surveillance			Pass	AJ	3/20/23	3/20/23 10:55	Complete
R02-0225.7463	ElkinsWWTP-01		12/8/22 6:00	12/7/22 6:00		Routine Surveillance	6.9409		Pass	AJ	12/14/22	12/8/22 6:00	Complete
R02-0202.12	ElkinsWWTP-01		2/10/23 6:00	2/9/23 6:00		Routine Surveillance	1.9691		Pass	AJ	2/15/23	2/10/23 6:00	Complete
O01-0199.3930	GraftonWWTP-01		11/23/22 6:00	11/22/22 6:00		Routine Surveillance	1.62		Pass	AJ	11/30/22	11/23/22 6:00	Complete
M03-0105.6886	ManningtonWWTP-01		8/15/22 11:00	8/14/22 11:00		Routine Surveillance	0.206		Pass	AJ	8/17/22	8/15/22 11:00	Complete
A02-0457.4021	Evansdale-01	GZ	4/18/22 9:00	4/16/22 9:00		Routine Surveillance		7.32	Pass	AJ	4/18/22	4/18/22 9:08	Complete
N03-0230.3478	SalemWWTP-01		1/3/23 7:30	1/2/23 7:30		Routine Surveillance	0.61004		Pass	AJ	1/4/23	1/3/23 7:30	Complete
J01-0160.4413	AlpineLakeWWTP-01		10/21/22 7:30	10/20/22 7:30		Routine Surveillance	0.047		Pass	AJ	10/26/22	10/21/22 7:30	Complete
A04-0170.6188	CheatLakeWWTP-01		10/11/22 8:00	10/10/22 8:00		Routine Surveillance	0.567		Pass	AJ	10/13/22	10/11/22 8:00	Complete
A01-0458.2300	StarCityWWTP-01		1/9/23 0:00	1/8/23 0:00		Routine Surveillance	12.5		Pass	AJ	1/11/23	1/9/23 0:00	Complete
R02-0092.5826	ElkinsWWTP-01		8/26/22 6:00	8/25/22 6:00		Routine Surveillance	2.031		Pass	AJ	8/31/22	8/26/22 6:00	Complete
Q01-0091.2409	MadisonWWTP-01		8/4/22 8:00	8/3/22 8:00		Routine Surveillance	0.495		Pass	AJ	8/16/22	8/4/22 8:00	Complete
O01-0185.744	GraftonWWTP-01		12/14/22 6:00	12/13/22 6:00		Routine Surveillance	1.77		Pass	AJ	12/21/22	12/14/22 6:00	Complete
F01-0025.3550	WestonWWTP-01	--			NO METADATA	Routine Surveillance		6.52	Fail: Missing Required Data	JL	9/24/21		Rejected
E01-0133.315	PrincetonWWTP-01		6/30/22 8:30	6/29/22 8:30		Routine Surveillance	1.912	7.07	Pass	AJ	7/7/22	6/30/22 8:30	Complete
M04-0059.5074	FarmingtonWWTP-01		5/14/22 14:00	5/13/22 14:00		Routine Surveillance	0.123	7.4	Pass	AJ	5/18/22	5/16/22 11:00	Complete
A02-0149.4781	HonorsSummit-01 (MUB)	EL	10/8/21 9:38	10/6/21 9:37		Routine Surveillance		7.45	Pass	JL	10/8/21	10/8/21 9:37	Complete
N03-0199.4605	SalemWWTP-01		9/1/22 7:30	8/31/22 7:30		Routine Surveillance	0.76264		Pass	AJ	9/7/22	9/1/22 7:30	Complete
A02-0154 b.2557	NorthHighSt-02 (MUB)	EL	8/11/21 9:00	8/10/21 9:00	Was A06-0017	Routine Surveillance	12.597	7.55	Pass	JL	8/11/21	3/2/21 12:00	Complete
A0233.1856	StarCityWWTP-01	GS	2/2/21 23:59	2/2/21 0:00		Routine Surveillance	11.234		Pass	TD	2/4/21	2/2/21 0:00	Complete
A04-0222.5441	CheatLakeWWTP-01		12/3/22 8:00	12/2/22 8:00		Routine Surveillance	0.517		Pass	AJ	12/6/22	12/3/22 8:00	Complete
R01-0159.52	HuttonsvilleWWTP-01		11/9/22 9:00	11/8/22 9:00		Routine Surveillance	0.162		Pass	AJ	11/16/22	11/9/22 9:00	Complete
A03-0038.1636	MountainviewES-01	BL	10/1/21 14:00	10/1/21 6:00		Routine Surveillance		7.08	Pass	JL	10/15/21	10/7/21 11:05	Complete
E01-0139.356	PrincetonWWTP-01		7/12/22 8:15	7/11/22 8:15		Routine Surveillance	2.563		Pass	AJ	7/14/22	7/12/22 8:15	Complete
A02-0471.4230	HonorsSummit-01 (MUB)	GZ	4/25/22 9:00	4/23/22 9:00		Routine Surveillance		7.04	Pass	AJ	4/25/22	4/25/22 9:49	Complete
A02-0756.7167	Seneca-01	GZ	11/7/22 9:00	11/5/22 9:00		Routine Surveillance			Pass	AJ	11/9/22	11/7/22 10:23	Complete
J01-0044.2859	AlpineLakeWWTP-01		5/9/22 7:30	5/8/22 7:30		Routine Surveillance	0.358	6.94	Pass	AJ	5/11/22	5/9/22 7:30	Complete
A02-0847.6513	UPlace-01	BML	11/21/22 9:00	11/19/22 9:00		Routine Surveillance			Pass	AJ	11/28/22	11/21/22 13:19	Complete
