sample_id	sbatch_id	location	county	sample_collection_start_datetime	sample_collection_end_datetime	lineage_group	variant	variant_aliases	variant_proportion
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	JN.1	JN.1.8.1	JN.1.8.1	0.00195312
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	BA.2	XAD	XAD,BA.2*,BA.1*	0.00125707
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	JN.1	JN.1.4.3	JN.1.4.3	0.01753781
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	JN.1	JN.1.9.1	JN.1.9.1	0.02083330
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	JN.1	JN.1.21	JN.1.21	0.00168350
E01-0403	SARS_20240229_B	PrincetonWWTP-01	Mercer	02/14/2024 09:15 AM	02/15/2024 09:15 AM	XBB.1.5	XBW	XBW,XBB.1.5,BQ.1.14	0.00178253
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.19	JN.1.19	0.00107991
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.1	JN.1.1	0.14635131
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	XBB.1.5	XBB.1.5.106	XBB.1.5.106	0.00137741
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.7	JN.7	JN.7	0.00162075
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.10	JN.10	0.02837730
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.8.1	JN.1.8.1	0.00801974
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.4.3	JN.1.4.3	0.05004164
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.9.1	JN.1.9.1	0.00212014
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	XBB.1.5	XBW	XBW,BQ.1.14,XBB.1.5	0.00154560
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.7	JN.1.7	0.00166667
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	XDR	XDR	XDR	0.00745791
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	XBB.1.5	XBB.1.5.44	XBB.1.5.44,HC	0.01123471
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	GE.1.2.1	GE.1.2.1	GE.1.2.1	0.00234055
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.18	JN.1.18	0.47561917
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.12	JN.12	0.00160901
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.4.2	JN.1.4.2	0.05709336
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.8	JN.1.8	0.17593726
A01-0792	SARS_20240226	StarCityWWTP-01	Monongalia	02/07/2024 12:00 AM	02/08/2024 12:00 AM	JN.1	JN.1.1.1	JN.1.1.1	0.01570886
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.4.5	EG.4.5	EG.4.5	0.00209966
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.14	EG.14	EG.14	0.00144155
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.1	XBB.1.5.1,HJ	0.00252525
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.10	XBB.1.10	0.00100043
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FZ.1	FZ.1	FZ.1	0.00115648
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.5	EG.5.1.4	EG.5.1.4	0.03618829
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.16.19	XBB.1.16.19,XCV	0.00130327
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.22.1	XBB.1.22.1,FY	0.06346509
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	HN.1	HN.1	HN.1	0.32542989
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.11	XBB.1.11	0.00296536
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.47	XBB.1.5.47,FZ	0.01158242
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.4	EG.4	EG.4	0.00210224
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.8	EG.8	EG.8	0.00489911
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.52	XBB.1.5.52	0.00120482
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FL.1.5.2	FL.1.5.2	FL.1.5.2	0.00276449
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.16.6	XBB.1.16.6	XBB.1.16.6,JF	0.09491045
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.9	XBB.1.9.2	XBB.1.9.2,EG	0.06299397
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.23	XBB.1.5.23	0.00103359
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.15	XBB.1.5.15,FD	0.07201871
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBV	XBB.1	XBB.1,XBV,XCG	0.03808466
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FY.5	FY.5	FY.5	0.06119807
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.4.4	EG.4.4	EG.4.4	0.00105164
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.80	XBB.1.5.80	0.00140007
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.3	EG.3	EG.3	0.00364175
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.34	XBB.1.5.34	0.00258858
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.44	XBB.1.44	0.00197239
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.16.4	XBB.1.16.4	0.0010421
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1	XBB.1.30	XBB.1.30	0.00805522
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FY.4	FY.4	FY.4	0.00431388
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.62	XBB.1.5.62	0.00122095
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	JF.1	JF.1	JF.1	0.0132359
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FD.2	FD.2	FD.2	0.00131572
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.8	XBB.1.5.8	0.00216079
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	XBB.1.5	XBB.1.5.67	XBB.1.5.67	0.00125196
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	FL.1	FL.1	FL.1	0.06609326
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	EG.2	EG.2	EG.2	0.06075994
A01-0677	SARS_20231002	StarCityWWTP-01	Monongalia	09/24/2023 0:00	09/25/2023 0:00	GS.5	GS.5	GS.5	0.00124188
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.12	EG.5.1.12	0.00319829
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.2	XBB.2	XBB.2	0.00993878
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.34	XBB.1.34	0.0110865
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	BA.2	BA.2.9.4	BA.2.9.4	0.00171821
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	B.1.1	B.1.1.357	B.1.1.357	0.00133156
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FY.5.3	FY.5.3	FY.5.3	0.00186047
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.3.10	HK.3.10	HK.3.10	0.00171527
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.4	EG.5.1.4	0.01213981
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	GJ.7	GJ.7	GJ.7	0.00226941
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.6.1	EG.6.1	EG.6.1	0.18825373
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JD.1.1.3	JD.1.1.3	JD.1.1.3	0.00109051
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.2	XBB.2.5	XBB.2.5	0.0079787
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.6	EG.5.1.6	0.01302141
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.13	EG.5.1.13	0.00637755
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1	HV.1	0.01302141
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.15	FL.15	FL.15	0.00125156
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.1.5.2	FL.1.5.2	FL.1.5.2	0.0255102
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FY.4.2	FY.4.2	FY.4.2	0.00131234
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JD.1.1.7	JD.1.1.7	JD.1.1.7	0.23270189
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JD.2.1	JD.2.1	JD.2.1	0.00311289
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	BQ.1.1	XCD	XCD,BQ.1.1.25*,XBB.1*	0.00153106
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HF.1	HF.1	HF.1	0.00396825
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.16.15	XBB.1.16.15,JM,XCW	0.00330766
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.2.4	FL.2.4	FL.2.4	0.00111732
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1.5	XBB.1.5.72	XBB.1.5.72	0.00123762
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JG.1	JG.1	JG.1	0.022187
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.2	XBB.2.7	XBB.2.7	0.00203666
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	B.1.1	B.1.1.221	B.1.1.221	0.00177726
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JD.2	JD.2	JD.2	0.00641092
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.10	FL.10	FL.10	0.0018315
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1.1	HV.1.1	0.00134771
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XDJ	XDJ	XDJ	0.021868
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XDB	XDB	XDB	0.03422981
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1.9	XBB.1.9.1	XBB.1.9.1,XCC,FL	0.02178772
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.26	XBB.1.26	0.00357143
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1.5	XCQ	XCQ,XBB.1.5,XBB.2.3	0.0015361
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1.3	HV.1.3	0.01302141
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.16.4	XBB.1.16.4	0.00320513
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1.6.1	HV.1.6.1	0.00107991
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.16.18	XBB.1.16.18	0.00222469
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.18	HK.18	HK.18	0.00575816
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.20.1	FL.20.1	FL.20.1	0.0010989
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JF.4	JF.4	JF.4	0.00112233
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.9	FL.9	FL.9	0.0041841
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XCP	JD.1.1	JD.1.1,XCP	0.01278019
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.2	EG.5.1.2	0.00136054
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FY.5.1.1	FY.5.1.1	FY.5.1.1	0.00113636
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.6.1.1	EG.6.1.1	EG.6.1.1	0.00111607
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.3.9	HK.3.9	HK.3.9	0.02013106
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.16	FL.16	FL.16	0.00310078
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.16.9	XBB.1.16.9	0.0015748
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	CQ.2	CQ.2	CQ.2	0.0013177
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.18	FL.18	FL.18	0.00210084
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.5	FL.5	FL.5	0.00290698
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.2.1	FL.2.1	FL.2.1	0.02178772
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	BA.5	XCG	XCG,XBB.1,BA.5.2*	0.00224719
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1.9	XBB.1.9.4	XBB.1.9.4	0.01807275
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1.4	HV.1.4	0.02272463
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.3.2.2	HK.3.2.2	HK.3.2.2	0.0011325
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JD.1.1.5	JD.1.1.5	JD.1.1.5	0.00157233
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	N.9	N.9	N.9	0.001287
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.6	FL.6	FL.6	0.0117647
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.30	HK.30	HK.30	0.00225225
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	B.1.1	B.1.1.289	B.1.1.289	0.00153139
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.2	FL.2	FL.2	0.02178772
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	BA.5	BA.5.11	BA.5.11	0.00235051
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.22	XBB.1.22	0.00471683
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HF.1.2	HF.1.2	HF.1.2	0.00308642
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.31	HK.31	HK.31	0.00127226
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HK.29	HK.29	HK.29	0.0016835
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.2	XBB.2.4	XBB.2.4	0.00993878
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.6.1.2	EG.6.1.2	EG.6.1.2	0.0021692
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	JF.1	JF.1	JF.1	0.04130023
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	HV.1	HV.1.2	HV.1.2	0.00134771
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.20	FL.20	FL.20	0.0010989
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	FL.13.5	FL.13.5	FL.13.5	0.00111857
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.10	EG.10	EG.10	0.00272615
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.43.1	XBB.1.43.1	0.00161031
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.44	XBB.1.44	0.00249377
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	EG.5	EG.5.1.15	EG.5.1.15	0.00438596
D01-0258	SARS_20240104	CharlesTownWWTP-01	Jefferson	11/13/2023 7:00	11/14/2023 7:00	XBB.1	XBB.1.16.16	XBB.1.16.16	0.0425532
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	JF.1	JF.1	JF.1	0.173913
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	GS.5	GS.5	GS.5	0.00359712
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	EG.5	EG.5.1.8	EG.5.1.8	0.00218516
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	EG.5	EG.5.1	EG.5.1	0.00218516
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1	XBB.1.22.3	XBB.1.22.3	0.00212314
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1	XBB.1.22	XBB.1.22	0.06123172
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	EG.5	EG.5.1.3	EG.5.1.3,XCV,XCY	0.138889
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	EG.5	EG.5.1.9	EG.5.1.9	0.0164609
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FY.3.2	FY.3.2	FY.3.2	0.0122699
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FE.1.2	FE.1.2	FE.1.2	0.0142045
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FY.2.1	FY.2.1	FY.2.1	0.00196464
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FL.6	FL.6	FL.6	0.00621118
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1	XBB.1.25	XBB.1.25	0.0052356
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	BF.7.3	BF.7.3	BF.7.3	0.00243309
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	HK.11	HK.11	HK.11	0.00257732
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	B.1.1	B.1.1.232	B.1.1.232,AK	0.00197239
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1.9	XBB.1.9.1	XBB.1.9.1,XCC,FL	0.0860353
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	B.1.1	B.1.1.400	B.1.1.400	0.00280112
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XCT	DV.7.1	DV.7.1,XCT,XCM	0.0342678
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1	XBB.1.4	XBB.1.4	0.0209059
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	DV.7.1.2	DV.7.1.2	DV.7.1.2	0.0722892
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	XBB.1	XBB.1.16.12	XBB.1.16.12	0.060191
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FL.15	FL.15	FL.15	0.00321543
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	GE.1.1	GE.1.1	GE.1.1	0.01760428
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FL.14	FL.14	FL.14	0.00564175
A01-0650	SARS_20230919	StarCityWWTP-01	Monongalia	08/21/2023 0:00	08/22/2023 0:00	FL.3.1	FL.3.1	FL.3.1	0.00914634
