Sample ID	type	category	group	level	county_population	Location	status	Sample Composite Start	Sample Composite End	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	responsible_lab	responsible_lab_abbrev	daily_flow	flua	flub	flua.load	flub.load	flua.loadcap	flub.loadcap	flua.day5.mean	flua.day5.ci	flua.load.day5.mean	flua.load.day5.ci	flua.loadcap.day5.mean	flua.loadcap.day5.ci	flub.day5.mean	flub.day5.ci	flub.load.day5.mean	flub.load.day5.ci	flub.loadcap.day5.mean	flub.loadcap.day5.ci
A04-0243	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	01/05/2023 08:00 AM	01/06/2023 08:00 AM	01/09/2023	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.921	37717.1672880651	1629	131495.721788225	5679.28469169	65.7478608941126	2.839642345845	10378.7592110552	28831.426451651	39092.7155034564	99818.2277199376	19.5463577517282	49.9091138599688	1461.69328085259	1092.22379468819	5889.74586747659	8497.01557953449	2.94487293373829	4.24850778976724
N02-0202	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/12/2022 07:00 AM	12/13/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	9.207	1541	918	53707.34786967	31994.38374066	2.02684534190014	1.20742636201449	7735.56576311288	9900.91718790261	280327.427726579	339628.400559149	10.5791919286957	12.8171333896577	942.6	1519.27010856265	36038.561339932	64445.263614794	1.36004835609978	2.4320802934106
H01-0431	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/11/2022 08:00 AM	12/12/2022 08:00 AM	12/19/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.7	14301.9155971706	100	92035.6443451654	643.5197	7.66963702876379	0.0536266416666667	45835.3492207825	48192.0293947302	318276.681629491	360803.707050945	26.5230568024575	30.0669755875788	1024.4	1018.28790330914	7082.123569	7174.82694286076	0.590176964083333	0.597902245238397
L01-0365	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	03/02/2023 09:00 AM	03/03/2023 09:00 AM	03/08/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.395	2409	1534	3602.02581255	2293.6934813	6.38657058962766	4.06683241365248	1582.01640217006	1696.65334676151	2389.28199977844	3015.64567126853	4.23631560244404	5.34688948806477	1129.26434339285	1669.53018996202	1526.32394284752	2065.1161641377	2.70624812561616	3.66155348251365
K01-0186	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	12/26/2022 06:30 AM	12/27/2022 06:30 AM	01/06/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	5.439	3199.73787758499	1481	65878.907170229	30492.07943019	1.37104905661247	0.634590622896774	1805.947575517	2060.67371824841	34501.0105592478	41546.8991687645	0.718023112575396	0.864659712149105	1153	1842.46949034005	21755.08817149	33506.4788383509	0.452759379219355	0.69732526198441
J01-0199	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	12/22/2022 07:30 AM	12/23/2022 07:30 AM	01/04/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.15	515	2417	292.4229225	1372.4003955	0.417747032142857	1.96057199357143	1247.8	1123.77247783798	478.804397588	334.540380394167	0.684006282268572	0.477914829134524	2025.8	1057.41634695495	853.31847843	694.635056596029	1.21902639775714	0.992335795137185
A04-0229	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/12/2022 08:00 AM	12/13/2022 08:00 AM	12/14/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.579	44313.3578449488	2512	97123.9079655918	5505.68200368	48.5619539827959	2.75284100184	63636.6794183851	82741.761424688	174293.263653599	187966.736714354	87.1466318267994	93.9833683571771	1585.40735105723	1411.03738205241	4880.33306901733	5754.11601112524	2.44016653450867	2.87705800556262
N02-0220	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	12/11/2022 07:00 AM	12/12/2022 07:00 AM	12/19/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	9.96	7642.90220104156	723	288157.923471614	27259.0402428	10.8747046370146	1.02872066732584	10391.7968776077	8840.92214979244	380455.239541628	304901.916510973	14.3578851061072	11.5066011212534	833.6	1591.34786154936	32429.71346148	67065.547701595	1.22385513855687	2.53096640129802
N03-0237	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/08/2023 07:30 AM	01/09/2023 07:30 AM	01/11/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.56146	13571.6485977173	709	28844.5888295443	1506.8776157074	15.5664267833483	0.813209722454075	5609.46154541001	9240.69101880204	13529.7232505125	19370.1332375428	7.30152361063815	10.4533908459486	1501	2060.61174046466	4042.34385581816	5925.41649267982	2.18151314399253	3.1977423058175
R02-0212	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	01/05/2023 06:00 AM	01/06/2023 06:00 AM	01/11/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.339	6587.80041150747	1425	58328.8722748396	12617.05543575	4.43363273600179	0.959034314058224	6635.63438556267	9834.89511449534	55048.4060889271	70410.6547725932	4.18428139927996	5.35198044790158	1194.4	1243.19635639137	11009.2283547462	12394.3756557715	0.836821857308163	0.942108213421368
Q01-0214	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	12/25/2022 08:00 AM	12/26/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.382	904	1678	1307.20806448	2426.43266836	0.286983109655324	0.53269652433809	1345.6	1276.87346292348	2000.489250176	1862.8768847154	0.439185345812514	0.408974069092293	1274.8	1555.39686975512	1942.802630104	2533.66434388773	0.426520884764874	0.556238055738251
M03-0181	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	01/28/2023 11:00 AM	01/29/2023 11:00 AM	02/01/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.335	1951	1671	2474.08719485	2119.01573685	2.26772428492209	1.9422692363428	2359.2	704.106083533122	3150.72166153	2568.85079018302	2.88792086299725	2.35458367569479	1755.2	498.940049142131	2359.403656408	1750.99109436495	2.16260646783501	1.60494142471581
N03-0238	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/07/2023 07:30 AM	01/08/2023 07:30 AM	01/11/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.70871	6735.67453399299	2477	18070.1842100212	6645.1913705647	9.75185332435037	3.58617990856163	3460.33182586655	4315.8673078535	9065.9944416729	11552.4682779217	4.89260358428111	6.23446750022757	1375	2315.47971930276	3777.4545066358	6480.3448025274	2.03856152543756	3.49721791825548
H01-0462	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	01/12/2023 08:00 AM	01/13/2023 08:00 AM	01/25/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	3.4	2427.41636931896	1957	31241.8050751845	25187.361058	2.60348375626538	2.09894675483333	2579.51575689912	2528.29406600678	21877.4926172898	19649.1534373011	1.82312438477415	1.63742945310843	1409.50903645605	1873.74479163371	12966.0130031204	18941.2924083325	1.08050108359337	1.57844103402771
Q01-0271	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/04/2023 08:00 AM	02/05/2023 08:00 AM	02/20/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.53	189	2523	379.1845197	5061.8123979	0.0832457781997805	1.11126507088913	1633.61691208333	2195.49267400614	3027.70631370577	4227.64569731376	0.664699520023221	0.928132974163285	3178.0532348454	7684.84428178905	5479.27245772904	11631.3015814615	1.20291382167487	2.55352394763149
K01-0210	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	01/17/2023 06:30 AM	01/18/2023 06:30 AM	01/26/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	8.743	762	2363	25219.02979806	78205.46904569	0.524849735651613	1.62758520386452	11432.4115356222	16686.2397423055	342931.865815411	611972.361482307	7.13697951749035	12.7361573669575	2180.4	552.382693564207	63890.420258274	44789.4574778129	1.32966535397032	0.932142715459165
T01-0084	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	12/22/2022 07:00 AM	12/23/2022 07:00 AM	01/06/2023	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.32	1058	590	1281.5884096	714.685408	0.232382304551224	0.129589375883953	1914.78941185176	2416.6564911266	3109.70478439692	4867.83946325662	0.563863061540692	0.882654481098209	1155.5148030214	1500.18937211414	1390.03898713199	1988.68752830557	0.252046960495375	0.360596106673721
R01-0205	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	12/15/2022 09:00 AM	12/16/2022 09:00 AM	12/21/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.2	1845	500	1396.81629	378.541	0.664834026653974	0.180171822941456	1148.4	1831.0276901308	789.151236438	1255.15727786568	0.375607442378867	0.597409461145018	1560.2	1857.94596550282	990.02856058	1092.32490529504	0.471217782284626	0.519907141977651
H01-0432	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	12/12/2022 08:00 AM	12/13/2022 08:00 AM	12/19/2022	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.6	40838.1548523904	68	247342.655615659	411.852608	20.6118879679716	0.0343210506666667	38502.2103376687	35571.7162254531	250391.674329652	231922.34927079	20.8659728608043	19.3268624392325	797.4	1251.78457328042	5342.9547986	8538.17992622339	0.445246233216667	0.71151499385195
A02-0995	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	active	01/28/2023 09:00 AM	01/30/2023 09:00 AM	01/30/2023	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	NA	NA	NA	20785.007737577	155	NA	NA	NA	NA	7729.95330690742	15829.7256850983	NA	NA	NA	NA	1720.07302824408	2104.28209481474	NA	NA	NA	NA
O01-0237	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/16/2023 06:00 AM	01/17/2023 06:00 AM	01/18/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	1.86	5556.61465041338	329	39123.3602747077	2316.4437954	6.44430246659655	0.381558852808434	6075.99726264178	6240.8323649647	42102.6050539305	39211.972211652	6.93503624673539	6.45889840415944	936.6	1019.11604863201	6627.93493556	6899.1707071949	1.09173693552298	1.13641421630619
L01-0310	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	01/15/2023 09:00 AM	01/16/2023 09:00 AM	01/18/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.366	2182	2273	3023.07385092	3149.15071638	5.3600600193617	5.58360056095745	1550.50982117504	1706.51518700651	2278.84075898428	2310.55619540073	4.04049779961752	4.09673084290909	1871.50982117504	1372.66311275598	2803.18363887228	1888.63860999328	4.97018375686574	3.34865001771859
N02-0201	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	active	01/19/2023 07:00 AM	01/20/2023 07:00 AM	01/30/2023	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	NA	NA	14.16	2802.02083289623	2088	150192.255163721	111919.7348928	5.66806004844595	4.22370499255793	1742.80416657925	1201.3821724254	80101.8534595241	73277.7117234847	3.02293959768753	2.76540537865064	1591.8	2054.50739902805	70430.56623636	95036.0710394432	2.65795781705638	3.58653751375361
R02-0211	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	12/06/2022 06:00 AM	12/07/2022 06:00 AM	12/14/2022	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	2.8799	5940.01642428338	866	64755.6964694648	9440.787556294	4.92214172008702	0.71760318913758	3563.22077397406	4220.0239891372	32387.8880580955	42449.9920348994	2.46183399651075	3.22666403427329	1727.54958123416	1102.01222023704	15011.6095803813	7512.77647602515	1.14104663882497	0.571053243845025
N03-0268	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	03/02/2023 07:30 AM	03/03/2023 07:30 AM	03/08/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.70816	2551	2550	6838.4043372256	6835.72366128	3.6904502629388	3.68900359486239	936.8	1753.67872097445	2329.1774225367	4939.07969296691	1.25697648275051	2.66545045492008	1515.05258599967	1619.99853929408	3987.9487049465	5127.99177534162	2.15215796273421	2.76739977082656
A02-1009	higher ed dorm	upstream	Sewer Network	Residential	105612	UPlace-01	active	02/01/2023 09:00 AM	02/03/2023 09:00 AM	02/06/2023	48-hr time-weighted composite	University Place Apartments	26505	Captures UPlace and associated dining	-79.9567559	39.64019	-1	Monongalia	-1	NA	NA	NA	1454	2498.60997777432	NA	NA	NA	NA	1673.4	813.978450269716	NA	NA	NA	NA	5703.12610151618	18012.0189959769	NA	NA	NA	NA
A04-0237	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/27/2022 08:00 AM	12/28/2022 08:00 AM	12/28/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.6	598	2733	1358.205108	6207.315318	0.679102554	3.103657659	12030.8534107924	45273.1482484131	33428.158468738	128165.091113455	16.714079234369	64.0825455567276	2143.8	1694.15559487075	5070.256890528	4360.14303310057	2.535128445264	2.18007151655028
N03-0267	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	03/06/2023 07:30 AM	03/07/2023 07:30 AM	03/08/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.68495	671	2501	1739.7799248445	6484.6342653295	0.938899042009984	3.4995327929463	1966.2	1670.43748962811	5465.3698098424	5611.93635123501	2.94947102527922	3.02856791755802	2189.86865365654	1004.1342005597	5926.66098398355	3477.09030410865	3.19841391472399	1.87646535569814
T01-0076	not institution specific	wwtp	WWTP	WWTP	26700	PointPleasantWWTP-01	active	12/08/2022 07:00 AM	12/09/2022 07:00 AM	12/19/2022	24-hr time-weighted composite	Point Pleasant	25550		-82.1351148	38.8567084	5515	Mason	0.7	NA	NA	0.47	426121.818423272	2163.13209850341	758131.52255849	3848.52068218802	137.467184507432	0.69782786621723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M03-0182	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	active	12/27/2022 11:00 AM	12/28/2022 11:00 AM	01/11/2023	24-hr time-weighted composite	Mannington	26582		-80.32371	39.51814	1091	Marion	0.25	NA	NA	0.181	2024	1306	1386.76224104	894.81792826	1.27109279655362	0.820181419120073	1967.04743797183	2309.9708835179	1517.01272683358	2428.85580176794	1.39047912633692	2.22626562948482	1466.2	1420.11566258297	1012.001351466	864.800338126052	0.927590606293309	0.79266758764991
A04-0238	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	active	12/28/2022 08:00 AM	12/29/2022 08:00 AM	01/04/2023	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	NA	NA	0.606	2234.75782200694	2234.75782200694	5126.44161184399	5126.44161184399	2.563220805922	2.563220805922	1281.15156440139	1790.45644205591	2877.4235692348	4065.7018423299	1.4387117846174	2.03285092116495	2057.55156440139	1616.92095166185	4591.8516569568	3600.184554781	2.2959258284784	1.8000922773905
A01-0500	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	02/26/2023 12:00 AM	02/27/2023 12:00 AM	03/02/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	12.3	2749	2592	127994.932707	120684.927456	2.64846326574657	2.49720508723721	4222.3854226388	3416.31231170447	197343.245842339	159449.758978721	4.08341429072875	3.29932459399771	1385	1865.75030886738	63837.532781	83062.8501124878	1.3209222972397	1.71873137958301
Q01-0272	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/05/2023 08:00 AM	02/06/2023 08:00 AM	02/20/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.578	2630	2715	5754.3531574	5940.3303507	1.26330475464325	1.3041339957629	1633.4	2195.07503257053	3357.894879584	4767.94333135268	0.737188777076619	1.04674935924318	1616	1767.78732291506	3384.320826794	3932.27087517013	0.742990302259934	0.863286690487405
O01-0238	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	active	01/06/2023 07:30 AM	01/07/2023 07:30 AM	01/11/2023	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	NA	NA	2.36	2344	1137	20940.2824544	10157.4663612	3.44923117351342	1.67311256155493	3079.89355314225	4253.42705751557	23929.7940122298	32935.6971536034	3.94165607185469	5.42508600784112	1486	1479.68176537438	11841.62555348	14943.7514978928	1.95052306926042	2.46149752889026
H01-0461	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	01/11/2023 08:00 AM	01/12/2023 08:00 AM	01/17/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.9	2706	2122	19462.306974	15262.016038	1.6218589145	1.27183466983333	2581.84110918045	2527.71908687851	19506.8984703945	17122.0967085307	1.62557487253287	1.42684139237756	1505.91766260117	2028.80852615929	11806.307659662	16168.1337083881	0.983858971638502	1.347344475699
B01-0332	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	01/03/2023 07:00 AM	01/04/2023 07:00 AM	01/06/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	12.49	1172	2240	55411.8914948	105906.686816	1.108237829896	2.11813373632	1212.2	1640.353654548	42220.627973232	51285.5737139608	0.84441255946464	1.02571147427922	1840.96139978692	1052.09588545641	66827.968367287	53382.1587531214	1.33655936734574	1.06764317506243
A01-0505	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	active	03/04/2023 12:00 AM	03/05/2023 12:00 AM	03/06/2023	24-hr flow-weighted composite	Morgantown Star City	26505		-79.9920554	39.6551745	48328	Monongalia	20.8	NA	NA	13.1	2272.20637723803	1865	112676.148926234	92483.244415	2.33148793507354	1.91365759839017	2518.29358478785	4057.88996984334	135159.987360252	231529.001125745	2.79672213541325	4.79078383392123	1899.8	1315.73420995088	102665.5430658	86960.647607874	2.12434909505463	1.79938436533426
Q01-0289	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	03/01/2023 08:00 AM	03/02/2023 08:00 AM	03/06/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.657	1289	222	3205.76152293	552.11719014	0.703789576933041	0.121211238230516	1889.94814417064	1052.48606380278	4485.84159022047	2742.45625124541	0.984817034076941	0.602076015641144	1262.94814417064	1900.20389989985	3006.48594933447	4817.68367089265	0.66004082312502	1.05766930206205
H01-0506	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	active	02/25/2023 08:00 AM	02/26/2023 08:00 AM	03/06/2023	24-hr flow-weighted composite	Moundsville	26041	NA	-80.75493	39.92986	12000	Marshall	2.34	NA	NA	1.6	275	1687	1665.5804	10217.578672	0.138798366666667	0.851464889333333	1275.58173454851	1768.96103549897	7534.91322228817	9779.91231976138	0.627909435190681	0.814992693313448	1739.56705556214	914.421369582733	10698.8583492319	6538.49451953568	0.891571529102654	0.544874543294641
Q01-0264	not institution specific	wwtp	WWTP	WWTP	21809	MadisonWWTP-01	active	02/11/2023 08:00 AM	02/12/2023 08:00 AM	02/20/2023	24-hr time-weighted composite	Danville	25053		-81.8472888	38.102484	4555	Boone	0.5	NA	NA	0.41	2843	1651	4412.3874583	2562.3818831	0.96869098974753	0.562542674665203	933	2014.52059179024	1488.195330318	3094.38961915965	0.326716867248738	0.679339104096521	1432.8	1341.83113596376	2357.467797734	2200.71968655581	0.517556047801098	0.483143729210935
E01-0241	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	active	02/22/2023 12:00 PM	02/23/2023 12:00 PM	03/02/2023	24-hr time-weighted composite	Princeton	24740		-81.07993	37.38036	36000	Mercer	4.9	NA	NA	4.199	5446.52936048807	2723.18186704069	86572.2388205311	43284.8030996496	2.40478441168142	1.20235564165693	2878.0511205554	2750.71173457396	42188.0909060722	52143.5738067584	1.17189141405756	1.44843260574329	1566.03637340814	2020.15773774525	22192.2437164619	29493.8730302694	0.616451214346164	0.819274250840818
R01-0222	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	01/18/2023 09:00 AM	01/19/2023 09:00 AM	01/26/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.206	21226.2747064233	2159	16552.131422507	1683.57623914	7.87821581271157	0.801321389405045	11109.8335878923	17803.7237481202	8487.09581577679	14076.291060782	4.03955060246396	6.69980535972489	1314.8	979.672696298367	988.4462592	789.407634365211	0.470464664064731	0.375729478517473
J01-0240	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	active	03/05/2023 07:30 AM	03/06/2023 07:30 AM	03/08/2023	24-hr time-weighted composite	Alpine Lake	26764		-79.50179	39.45709	700	Preston	0.15	NA	NA	0.275	2139.52675228938	1504	2227.22113993053	1565.645576	3.18174448561504	2.23663653714286	1877.10535045788	1312.57843438381	2054.22682218211	1428.44473111738	2.93460974597444	2.04063533016769	1358.8	1529.43155915629	1563.985295174	1801.05215484444	2.23426470739143	2.57293164977778
A02-0990	higher ed dorm	upstream	Sewer Network	Residential	105612	MtValley-01	active	01/28/2023 09:00 AM	01/30/2023 09:00 AM	01/30/2023	48-hr time-weighted composite	Mountain Valley Apartments	26505	Captures all of Mountain Valley	-79.9657691	39.6727656	-1	Monongalia	-1	NA	NA	NA	2792	2423	NA	NA	NA	NA	2209.4	1604.07937505293	NA	NA	NA	NA	2021.2	1515.83951907968	NA	NA	NA	NA
L01-0315	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	active	12/30/2022 09:00 AM	12/31/2022 09:00 AM	01/04/2023	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	NA	NA	0.287	2569	1470	2790.99414923	1597.0266249	4.94857118657801	2.83160749095745	1518.2	2056.10594708079	1587.689532594	2162.36693639495	2.81505236275532	3.83398392977827	2048.8	1016.4742855318	2134.202044688	1004.00135595895	3.78404617852482	1.78014424815416
K01-0215	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	active	01/12/2023 06:30 AM	01/13/2023 06:30 AM	01/18/2023	24-hr flow-weighted composite	Parkersburg	26101	NA	-81.55739	39.28171	48050	Wood	15.5	NA	NA	11.192	19717.8683057427	2344	835373.295941399	99306.62763968	17.3855004358252	2.06673522663226	11523.5592424363	16596.3399540245	343825.812254595	611783.934420825	7.15558402194787	12.7322358880505	1975.29913826883	1116.97034680479	56520.1543487351	46453.890603065	1.1762779260923	0.966782322644433
R01-0200	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	active	01/15/2023 09:00 AM	01/16/2023 09:00 AM	01/18/2023	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	NA	NA	0.183	4751.49194709956	1389	3291.50115905904	962.20201167	1.56663548741506	0.4579733515802	4848.82267657667	3359.04530502668	3699.94882270622	2673.4726428804	1.76104180043133	1.27247626981457	1296.8851733759	1676.12421379204	990.245202958818	1313.50222452558	0.471320896220285	0.625179545228737
N03-0243	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	active	01/12/2023 07:30 AM	01/13/2023 07:30 AM	01/18/2023	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	NA	NA	0.72895	229	44	631.8967878655	121.412483258	0.341012837488127	0.0655221172466271	4162.27431927473	9971.78900338513	9115.13264914653	21021.2023178446	4.9191217750386	11.3444157138935	875	1558.59428987472	1985.37195793312	3559.96305749183	1.07143656661259	1.92118891391896
B01-0326	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	01/11/2023 07:00 AM	01/12/2023 07:00 AM	01/17/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	12.3	8591.53912402691	2147.73043524474	400026.726820437	99999.4952826214	8.00053453640875	1.99998990565243	6369.42308211476	9381.20115540721	218597.957404434	326815.381691714	4.37195914808868	6.53630763383428	2046.98533068299	1955.52490585721	67282.6682379356	65049.408221176	1.34565336475871	1.30098816442352
B01-0340	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	12/19/2022 07:00 AM	12/20/2022 07:00 AM	12/21/2022	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	7	1961.93171432242	1961.93171432242	51987.0115149926	51987.0115149926	1.03974023029985	1.03974023029985	9620.11493296998	20291.2766778326	358436.684754598	894296.672123471	7.16873369509196	17.8859334424694	1770.36436290518	2624.63839555441	55513.1738430464	86156.5983570948	1.11026347686093	1.7231319671419
R02-0199	not institution specific	wwtp	WWTP	WWTP	28695	ElkinsWWTP-01	active	01/22/2023 06:00 AM	01/23/2023 06:00 AM	01/26/2023	24-hr time-weighted composite	Elkins	26241		-79.86543	38.92026	13156	Randolph	4.99	NA	NA	3.1052	2784	1603	32724.403087488	18842.391576596	2.48741282209547	1.43222800065339	2126.3628432408	1547.5312790337	37933.0273837353	46014.0993733865	2.88332528000421	3.49757520320663	1494.8	1273.54622679667	24977.9005438076	26558.793483122	1.89859383884217	2.01875900601414
B01-0377	not institution specific	wwtp	WWTP	WWTP	183279	CharlestonWWTP-01	active	01/22/2023 07:00 AM	01/23/2023 07:00 AM	01/30/2023	24-hr flow-weighted composite	Charleston	25312		-81.67768	38.37287	50000	Kanawha	14	NA	NA	13.8	4069.50212549418	1246	212585.329763964	65089.367868	4.25170659527927	1.30178735736	3609.04962135702	6301.14406926654	193874.604641688	307141.990055943	3.87749209283377	6.14283980111885	1461.29002082646	1047.11816773488	79117.8977655653	47697.0971847793	1.58235795531131	0.953941943695585
