extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
C01-1244.e1	C01-1244.c1	EB240	B02	B2	
O01-0225.e1	O01-0225.c1	EB240	B07	B7	
A01-1556.e1	A01-1556.c1	EB240	A04	A4	
A01-1554.e1	A01-1554.c1	EB240	A02	A2	
C01-1242.e1	C01-1242.c1	EB240	A08	A8	
F01-1014.e1	F01-1014.c1	EB240	C07	C7	
H01-1030.e1	H01-1030.c1	EB240	D01	D1	
M04-1008.e1	M04-1008.c1	EB240	C01	C1	
A01-1558.e1	A01-1558.c1	EB240	A06	A6	
A01-1555.e1	A01-1555.c1	EB240	A03	A3	
A04-0582.e1	A04-0582.c1	EB240	C05	C5	
C01-1243.e1	C01-1243.c1	EB240	B01	B1	
J01-1024.e1	J01-1024.c1	EB240	B05	B5	
K01-0479.e1	K01-0479.c1	EB240	C06	C6	
M03-1018.e1	M03-1018.c1	EB240	C03	C3	
A01-1553.e1	A01-1553.c1	EB240	A01	NAB-167 A1	
R02-1024.e1	R02-1024.c1	EB240	D03	D3	
A01-1557.e1	A01-1557.c1	EB240	A05	A5	
C01-1245.e1	C01-1245.c1	EB240	B03	B3	
W01-1011.e1	W01-1011.c1	EB240	B06	B6	
J01-1025.e1	J01-1025.c1	EB242	C05	G5	
D01-1021.e1	D01-1021.c1	EB242	D01	H1	
A01-1561.e1	A01-1561.c1	EB242	A03	E3	
C01-1248.e1	C01-1248.c1	EB242	A06	E6	
W01-1012.e1	W01-1012.c1	EB242	C01	G1	
L01-1017.e1	L01-1017.c1	EB242	B05	F5	
G01-1011.e1	G01-1011.c1	EB242	B01	F1	
C01-1247.e1	C01-1247.c1	EB242	A05	E5	
A01-1559.e1	A01-1559.c1	EB242	A01	NAB-167 E1	
Q01-1025.e1	Q01-1025.c1	EB242	C03	G3	
K01-0466.e1	K01-0466.c1	EB242	C06	G6	
N03-1007.e1	N03-1007.c1	EB242	B06	F6	
T01-1001.e1	T01-1001.c1	EB242	B03	F3	
Q01-1024.e1	Q01-1024.c1	EB242	C02	G2	
H01-1031.e1	H01-1031.c1	EB242	C04	G4	
N02-1008.e1	N02-1008.c1	EB242	B08	F8	
U01-0118.e1	U01-0118.c1	EB242	B02	F2	
C01-1249.e1	C01-1249.c1	EB242	A07	E7	
P01-1018.e1	P01-1018.c1	EB242	B04	F4	
R02-1025.e1	R02-1025.c1	EB242	C08	G8	
A01-1560.e1	A01-1560.c1	EB242	A02	E2	
C01-1246.e1	C01-1246.c1	EB242	A04	E4	
M03-1019.e1	M03-1019.c1	EB242	B07	F7	
C01-1250.e1	C01-1250.c1	EB242	A08	E8	
F01-1015.e1	F01-1015.c1	EB242	C07	G7	
W01-1013.e1	W01-1013.c1	EB244	D07	L7	
A01-1569.e1	A01-1569.c1	EB244	A08	I8	
M03-1020.e1	M03-1020.c1	EB244	C07	K7	
A01-1565.e1	A01-1565.c1	EB244	A04	I4	
Q01-1026.e1	Q01-1026.c1	EB244	B07	J7	
A01-1563.e1	A01-1563.c1	EB244	A02	I2	
A01-1568.e1	A01-1568.c1	EB244	A07	I7	
C01-1255.e1	C01-1255.c1	EB244	B04	J4	
F01-1016.e1	F01-1016.c1	EB244	C08	K8	
C01-1252.e1	C01-1252.c1	EB244	B02	J2	
M04-1009.e1	M04-1009.c1	EB244	C04	K4	
K01-0480.e1	K01-0480.c1	EB244	B08	J8	
U01-0171.e1	U01-0171.c1	EB244	D04	L4	
L01-1018.e1	L01-1018.c1	EB244	C02	K2	
R02-1026.e1	R02-1026.c1	EB244	D02	L2	
G01-1012.e1	G01-1012.c1	EB244	B06	J6	
C01-1253.e1	C01-1253.c1	EB244	B03	J3	
A04-0583.e1	A04-0583.c1	EB244	C03	K3	
N02-1009.e1	N02-1009.c1	EB244	C06	K6	
A01-1562.e1	A01-1562.c1	EB244	A01	NAB167 I1	
H01-1032.e1	H01-1032.c1	EB244	D03	L3	
J01-1026.e1	J01-1026.c1	EB244	D06	L6	
A01-1566.e1	A01-1566.c1	EB244	A05	I5	
C01-1251.e1	C01-1251.c1	EB244	B01	J1	
C01-1254.e1	C01-1254.c1	EB244	B05	J5	
D01-1022.e1	D01-1022.c1	EB244	D01	L1	
O01-0224.e1	O01-0224.c1	EB244	C01	K1	
A01-1567.e1	A01-1567.c1	EB244	A06	I6	
A01-1564.e1	A01-1564.c1	EB244	A03	I3	
T01-1002.e1	T01-1002.c1	EB244	D05	L5	
O01-1010.e1	O01-1010.c1	EB244	C05	K5	
