assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
C01-0765.a1	C01-0765	03/30/2025 07:00 AM	03/31/2025 07:00 AM	Routine Surveillance	5.85	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	2723	2723	5.446	60299.8778655	120.599755731	100	0	NA	yes
M03-0009.a1	M03-0009	02/18/2022 10:30	02/19/2022 10:30	Routine Surveillance	0.758	Pass	ManningtonWWTP-01	SARS-CoV-2	N1	ZooWVU	11807.794245	11807.794245	1082.29094821265	33880.5855490278	3105.46155353142	100	0	8669.301606	yes
H01-0564.a3	H01-0564	04/23/2023 8:00	04/24/2023 8:00	Routine Surveillance	1.6	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	35156.47261125	35156.47261125	292.97060509375	212930.660779763	1774.42217316469	100	NA	NA	Missing controls: HEX
C01-0332.a3	C01-0332	01/10/2023 7:00	01/11/2023 7:00	Routine Surveillance	8.445	Pass	WheelingWWTP-01	Human	RNase P	ZooWVU	112531.97419125	112531.97419125	225.0639483825	3597398.23227477	7194.79646454953	100	NA	NA	Missing controls: HEX
N02-0298.a3	N02-0298	05/23/2023 7:00	05/24/2023 7:00	Routine Surveillance	5.98	Pass	ClarksburgWWTP-01	Human	RNase P	ZooWVU	20949.659480625	20949.659480625	79.0612856842969	474232.241957425	1789.69070102432	100	NA	NA	Missing controls: HEX
C01-0908.a2	C01-0908	05/28/2025 07:00 AM	05/29/2025 07:00 AM	Routine Surveillance	9.0	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	10675.7165305316	10675.7165305316	21.3514330610633	363707.677006558	727.415354013116	100	100.566371281942	NA	NTC above threshold
C01-1004.a4	C01-1004	10/02/2025 08:00 AM	10/03/2025 08:00 AM	Routine Surveillance	6.5	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	114	114	0.228	2804.98881	5.60997762	100	0	NA	yes
A01-1398.a2	A01-1398	11/03/2025 12:00 AM	11/04/2025 12:00 AM	Routine Surveillance	7.3	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	67455.1932513712	67455.1932513712	139.577870491995	1864022.61052541	3857.02410719544	100	0.369893993650163	NA	yes
A01-0145.a3	A01-0145	01/05/2022 0:00	01/06/2022 0:00	Routine Surveillance	9.5	Pass	StarCityWWTP-01	Human	RNase P	ZooWVU	7018.632905625	7018.632905625	14.5229119881332	252399.830279178	522.264174555492	100	NA	NA	Missing controls: HEX
K01-0466.a3	K01-0466	05/11/2026 07:00 AM	05/12/2026 07:00 AM	Routine Surveillance	3.902	Pass	ParkersburgWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	2056	2056	4.27887617065557	30368.49714992	63.2018671174194	100	NA	NA	Missing controls: all
C01-1236.a1	C01-1236	04/20/2026 08:00 AM	04/21/2026 08:00 AM	Routine Surveillance	8.6	Pass	WheelingWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	1873	1873	3.746	60974.627198	121.949254396	100	NA	NA	Missing controls: all
C01-1264.a1	C01-1264	03/16/2026 08:00 AM	03/17/2026 08:00 AM	Routine Surveillance	19.8	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	6316.64291024208	6316.64291024208	12.6332858204842	473439.448129418	946.878896258836	100	NA	NA	Missing controls: all
A03-0374.a2	A03-0374	06/03/2022 6:00	06/03/2022 13:28	Routine Surveillance		Pass	NorthES-01	SARS-CoV-2	N2	ZooWVU	528	1584	230.232558139535	NA	NA	100	5488.799286	25.20895898	NTC above threshold
A02-0425.a3	A02-0425	03/28/2022 9:00	03/30/2022 9:00	Routine Surveillance		Pass	OaklandE-02	Human	RNase P	ZooWVU	10056.812064375	5028.4060321875	583.341767075116	NA	NA	100	NA	NA	Missing controls: HEX
Q01-0432.a2	Q01-0432	08/10/2023 9:00	08/11/2023 8:00	Routine Surveillance	0.563	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	53848.436085	53848.436085	1182.18300954995	114761.023952013	2519.4516784196	100	0	NA	yes
A0241.a1	A0241	02/14/2021 12:00	02/14/2021 11:55	Routine Surveillance	9.362	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	2650	2650	5.48336368150968	93913.372313	194.324971678944	100	0	NA	yes
T01-0091.a3	T01-0091	01/12/2023 7:00	01/13/2023 7:00	Routine Surveillance	0.75	Pass	PointPleasantWWTP-01	Human	RNase P	ZooWVU	33401.374175625	33401.374175625	605.645950600635	94828.4218636145	1719.46367839736	100	NA	NA	Missing controls: HEX
L01-0169.a3	L01-0169	06/23/2022 9:20	06/24/2022 9:20	Routine Surveillance	0.133	Pass	WestUnionWWTP-01	Human	RNase P	ZooWVU	763	763	135.283687943262	384.13962139	68.1098619485816	100	NA	NA	Missing controls: HEX
A01-1572.a3	A01-1572	05/19/2026 12:00 AM	05/20/2026 12:00 AM	Routine Surveillance	8.7	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	4226.48623120041	4226.48623120041	8.7454192832321	139191.154226701	288.013479197775	100	NA	NA	Missing controls: all
C01-1115.a3	C01-1115	11/09/2025 08:00 AM	11/10/2025 08:00 AM	Routine Surveillance	6.1	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	16684.844288975	16684.844288975	33.36968857795	385269.756161566	770.539512323132	100	0.168312394193241	NA	yes
D01-1010.a1	D01-1010	02/09/2026 07:00 AM	02/10/2026 07:00 AM	Routine Surveillance	1.59	Pass	CharlesTownWWTP-01	SARS-CoV-2	SC2	ZooWVU	71508.1988275052	71508.1988275052	420.636463691207	430393.682968566	2531.72754687392	100	0	NA	yes
K01-0515.a4	K01-0515	12/31/2024 06:30 AM	01/01/2025 06:30 AM	Routine Surveillance	6.091	Pass	ParkersburgWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	621350.913047791	621350.913047791	1293.13405420976	14326445.9428996	29815.7043556704	100	0	NA	yes
A01-1409.a2	A01-1409	11/16/2025 12:00 AM	11/17/2025 12:00 AM	Routine Surveillance	7.0	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	47	47	0.0972521105777189	1245.39989	2.57697378331402	100	0	NA	yes
A04-0230.a2	A04-0230	12/13/2022 8:00	12/14/2022 8:00	Routine Surveillance	0.56	Pass	CheatLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	1010978.0824875	1010978.0824875	50548.904124375	2143101.26420824	107155.063210412	100	0	NA	yes
A02-0710.a3	A02-0710	10/15/2022 9:00	10/17/2022 9:00	Routine Surveillance		Pass	OaklandE-02	Human	RNase P	ZooWVU	553	276.5	32.07656612529	NA	NA	100	NA	NA	Missing controls: HEX
P01-1002.a5	P01-1002	11/23/2025 08:00 AM	11/24/2025 08:00 AM	Routine Surveillance	0.224	Pass	StMarysWWTP-01	SARS-CoV-2	SC2	ZooWVU	10868.8836358488	10868.8836358488	375.82585186199	9216.07250009112	318.674706088905	100	0.578659735620022	NA	yes
S01-0029.a2	S01-0029	04/25/2022 6:00	04/26/2022 6:00	Routine Surveillance	0.755	Pass	FollansbeeWWTP-01	SARS-CoV-2	N2	ZooWVU	31193.84386875	31193.84386875	482.279589807514	89151.5238319997	1378.34761645021	100	0	1039.6018982	yes
R02-0020.a1	R02-0020	07/04/2022 6:22	07/05/2022 6:22	Routine Surveillance	1.4421	Pass	ElkinsWWTP-01	SARS-CoV-2	N1	ZooWVU	306121.970409375	306121.970409375	2326.86204324548	1671101.3959834	12702.1997262344	100	0	4576.043702	yes
E02-0013.a1	E02-0013	11/19/2021 8:00	11/20/2021 8:00	Routine Surveillance	0.13	Pass	AthensWWTP-01	SARS-CoV-2	N1	ZooWVU	93283.824489375	93283.824489375	3901.45648219887	45905.2778678423	1919.91960969646	100	0	20604.33654	yes
H01-0473.a3	H01-0473	01/22/2023 8:00	01/23/2023 8:00	Routine Surveillance	2.2	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	19393.593039375	19393.593039375	161.613275328125	161507.942259797	1345.89951883164	100	NA	NA	Missing controls: HEX
A02-0274.a1	A02-0274	01/08/2022 9:00	01/10/2022 9:00	Routine Surveillance		Pass	Evansdale-01	SARS-CoV-2	N1	ZooWVU	1324	662	NA	NA	NA	100	0	5043.1633	yes
Q01-0148.a1	Q01-0148	10/06/2022 8:00	10/07/2022 8:00	Routine Surveillance	0.279	Pass	MadisonWWTP-01	SARS-CoV-2	N1	ZooWVU	84571.98592125	84571.98592125	1856.68465249726	89318.9599020984	1960.89922946429	100	0	14.97536064	yes
J01-0554.a4	J01-0554	10/05/2025 07:30 AM	10/06/2025 07:30 AM	Routine Surveillance	0.038	Pass	AlpineLakeWWTP-01	SARS-CoV-2	SC2	ZooWVU	913	913	130.428571428571	131.33101454	18.7615735057143	100	0.408771559596062	NA	yes
C01-0588.a1	C01-0588	01/24/2024 07:00 AM	01/25/2024 07:00 AM	Routine Surveillance	9.233	Pass	WheelingWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	2089	2089	4.178	73011.99251717	146.02398503434	100	NA	NA	Missing controls: all
Q01-0035.a2	Q01-0035	06/07/2022 8:00	06/08/2022 8:00	Routine Surveillance	0.374	Pass	MadisonWWTP-01	SARS-CoV-2	N2	ZooWVU	186591.244378125	186591.244378125	4096.4049259742	264165.311530643	5799.45799189117	100	46.66682184	3126.337052	NTC above threshold
O01-0056.a1	O01-0056	04/29/2022 7:30	04/30/2022 7:30	Routine Surveillance	1.92	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	7916.094984375	7916.094984375	130.391945056416	57534.0770204217	947.686987653133	100	0	445.4520702	yes
C01-0170.a1	C01-0170	05/08/2022 7:00	05/09/2022 7:00	Routine Surveillance	15.911	Pass	WheelingWWTP-01	SARS-CoV-2	N1	ZooWVU	53035.10002125	53035.10002125	106.0702000425	3194285.96332358	6388.57192664716	100	0	247.7991342	yes
A01-0551.a1	A01-0551	05/02/2023 0:00	05/03/2023 0:00	Routine Surveillance	7	Pass	StarCityWWTP-01	SARS-CoV-2	N1	ZooWVU	157699.57782	157699.57782	326.310995323622	4178702.91212924	8646.54633365594	100	0	762.5631712	yes
D01-0075.a3	D01-0075	03/22/2022 7:35	03/23/2022 7:35	Routine Surveillance	1.28	Pass	CharlesTownWWTP-01	Human	RNase P	ZooWVU	8123.222510625	8123.222510625	47.7836618272059	39359.6514866496	231.527361686174	100	NA	NA	Missing controls: HEX
A1066.a2	A1066	06/08/2021 0:00	06/08/2021 23:55	Routine Surveillance	6.899	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	2171	2171	4.49221983115378	56696.84513389	117.316762816359	100	NA	NA	Missing controls: FAM/HEX
L01-0284.a1	L01-0284	12/06/2022 9:00	12/07/2022 9:00	Routine Surveillance	0.349	Pass	WestUnionWWTP-01	SARS-CoV-2	N1	ZooWVU	78948.46823625	78948.46823625	13997.9553610372	104299.460080018	18492.8120709252	100	0	NA	yes
A02-0750.a2	A02-0750	10/31/2022 9:00	11/02/2022 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N2	ZooWVU	180776.99304375	90388.496521875	NA	NA	NA	100	4.91745562	0	yes
A01-0786.a2	A01-0786	01/23/2024 12:00 AM	01/24/2024 12:00 AM	Routine Surveillance	14.0	Pass	StarCityWWTP-01	Human Norovirus GI	ORF1_2	ZooWVU	3959054.26025391	3959054.26025391	8192.05069577451	209813010.222308	434143.788740085	100	NA	NA	Missing controls: all
M03-0294.a7	M03-0294	03/10/2024 08:00 AM	03/11/2024 08:00 AM	Routine Surveillance	0.946	Pass	ManningtonWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	462912.488579751	462912.488579751	42430.1089440652	1657688.63097136	151942.129328264	100	NA	NA	Missing controls: all
I01-0006.a3	I01-0006	11/07/2021 7:00	11/08/2021 7:00	Routine Surveillance		Pass	WarmSpringsWWTP-01	Human	RNase P	ZooWVU	3004.62702625	3004.62702625	92.3080499615975	NA	NA	100	NA	NA	Missing controls: HEX
A02-0627.a1	A02-0627	09/19/2022 9:00	09/21/2022 9:00	Routine Surveillance		Pass	MtValley-01	SARS-CoV-2	N1	ZooWVU	266826.51935625	133413.259678125	NA	NA	NA	100	0	1139.24057	yes
C01-1155.a2	C01-1155	12/30/2025 08:00 AM	12/31/2025 08:00 AM	Routine Surveillance	8.5	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	33417.9049730301	33417.9049730301	66.8358099460602	1075254.00914364	2150.50801828728	100	0	NA	yes
B01-0445.a2	B01-0445	03/12/2023 7:00	03/13/2023 7:00	Routine Surveillance	8.1	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	202254.40622625	202254.40622625	404.5088124525	6201488.40017056	12402.9768003411	100	0	807.0411684	yes
B01-0508.a1	B01-0508	07/12/2023 7:00	07/13/2023 7:00	Routine Surveillance	7.37	Pass	CharlestonWWTP-01	SARS-CoV-2	N1	ZooWVU	157136.227190625	157136.227190625	314.27245438125	4383860.58732242	8767.72117464485	100	0	5.36015808	yes
K01-0207.a2	K01-0207	02/06/2023 6:30	02/07/2023 6:30	Routine Surveillance	5.467	Pass	ParkersburgWWTP-01	SARS-CoV-2	N2	ZooWVU	497402.6674875	497402.6674875	1035.17724763267	10293666.8633956	21422.8238572229	100	0	681.0782624	yes
A02-0209.a2	A02-0209	11/03/2021 10:04	11/05/2021 10:04	Routine Surveillance		Pass	HonorsSummit-01	SARS-CoV-2	N2	ZooWVU	18900.01989625	9450.009948125	1081.23683616991	NA	NA	100	0	13075.367736	yes
O01-0037.a1	O01-0037	02/21/2022 8:40	02/22/2022 8:40	Routine Surveillance	0.69	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	39699.29494875	39699.29494875	653.916899172294	103691.894583444	1707.9870628141	100	0	8078.463746	yes
T01-0008.a1	T01-0008	08/03/2022 7:00	08/04/2022 7:00	Routine Surveillance	0.23	Pass	PointPleasantWWTP-01	SARS-CoV-2	N1	ZooWVU	864756.363675	864756.363675	15680.0791237534	752895.198922366	13651.7715126449	100	0	415.0440216	yes
K01-0388.a3	K01-0388	07/15/2024 06:00 AM	07/16/2024 06:00 AM	Routine Surveillance	3.730	Pass	ParkersburgWWTP-01	SARS-CoV-2	SC2	ZooWVU	96913.1916761397	96913.1916761397	201.692386422767	1368373.49508735	2847.81164430251	100	68.8447952270507	0	NTC above threshold
N03-0301.a2	N03-0301	05/01/2023 7:30	05/02/2023 7:30	Routine Surveillance	0.69006	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	102449.292534375	102449.292534375	5528.83391982596	267613.946506846	14442.1989480219	100	0	794.1996004	yes
E01-0352.a6	E01-0352	09/07/2023 10:00	09/08/2023 10:00	Routine Surveillance	1.705	Pass	PrincetonWWTP-01	Human	RNase P	ZooWVU	190	190	0.527777777777778	1226.2835695	3.40634324861111	100	NA	NA	Missing controls: HEX
A01-1474.a1	A01-1474	02/01/2026 12:00 AM	02/02/2026 12:00 AM	Routine Surveillance	8.7	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	18288.4678244591	18288.4678244591	37.8423850034329	602295.336190254	1246.26580075785	100	0	NA	yes
N03-0225.a1	N03-0225	11/25/2022 7:30	11/26/2022 7:30	Routine Surveillance	0.45379	Pass	SalemWWTP-01	SARS-CoV-2	N1	ZooWVU	82059.25492125	82059.25492125	4428.4541241905	140959.845709762	7607.11525686788	100	0	676.886978	yes
T01-0268.a4	T01-0268	07/14/2024 08:15 AM	07/15/2024 08:15 AM	Routine Surveillance	0.23	Pass	PointPleasantWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	118224.188536405	118224.188536405	2143.68428896474	102931.215871347	1866.3865071867	100	115.487634340922	60.8808612823486	NTC above threshold
B01-0042.a2	B01-0042	01/05/2022 7:00	01/06/2022 7:00	Routine Surveillance	10.64	Pass	CharlestonWWTP-01	SARS-CoV-2	N2	ZooWVU	2633	2633	5.266	106048.7153992	212.0974307984	100	0	0	yes
D01-0574.a1	D01-0574	02/10/2025 07:00 AM	02/11/2025 07:00 AM	Routine Surveillance	1.36	Pass	CharlesTownWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	96763.8476192951	96763.8476192951	569.199103642912	498155.537526516	2930.32669133245	100	0	287.16163635254	yes
R02-1006.a1	R02-1006	12/21/2025 08:00 AM	12/22/2025 08:00 AM	Routine Surveillance	2.78	Pass	ElkinsWWTP-01	Respiratory Syncitial Virus, Bovine	Other	ZooWVU	144859.845042229	144859.845042229	1101.09337976762	1524423.85873922	11587.2898961631	100	0	NA	yes
R02-0509.a5	R02-0509	12/15/2024 08:00 AM	12/16/2024 08:00 AM	Routine Surveillance	1.99	Pass	ElkinsWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	1956	1956	14.8677409546975	14734.4813004	111.99818562177	100	0	386.220207214356	yes
A03-0309.a1	A03-0309	04/25/2022 6:00	04/25/2022 14:00	Routine Surveillance		Pass	MorgantownHS-01	SARS-CoV-2	N1	ZooWVU	1476	4428	239.222042139384	NA	NA	100	0	1001.4399528	yes
C01-1023.a1	C01-1023	10/29/2025 08:00 AM	10/30/2025 08:00 AM	Routine Surveillance	9.5	Pass	WheelingWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	5942.75191426277	5942.75191426277	11.8855038285255	213709.648975809	427.419297951619	100	1.14476191500823	NA	yes
A02-0093.a3	A02-0093	09/08/2021 9:30	09/10/2021 9:30	Routine Surveillance		Pass	HonorsSummit-01	Human	RNase P	ZooWVU	53652.8879525	26826.44397625	3069.3871826373	NA	NA	100	NA	NA	Missing controls: HEX
C01-0628.a4	C01-0628	03/20/2024 07:00 AM	03/21/2024 07:00 AM	Routine Surveillance	9.818	Pass	WheelingWWTP-01	SARS-CoV-2	N2	ZooWVU	11942.3614628613	11942.3614628613	23.8847229257226	443839.719371365	887.67943874273	100	1.38447150588036	562.09701538086	yes
H01-0065.a1	H01-0065	01/06/2022 8:00	01/07/2022 8:00	Routine Surveillance	2	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	5834.04312375	5834.04312375	48.61702603125	44168.490362149	368.070753017908	100	0	6357.631684	yes
H01-0933.a4	H01-0933	07/15/2024 08:00 AM	07/16/2024 08:00 AM	Routine Surveillance	1.15	Pass	MoundsvilleWWTP-01	SARS-CoV-2	SC2	ZooWVU	2287	2287	19.0583333333333	9955.8175705	82.9651464208333	100	68.8447952270507	0	NTC above threshold
A1009.a2	A1009	03/18/2021 12:01	03/18/2021 11:59	Routine Surveillance	9.989	Pass	StarCityWWTP-01	SARS-CoV-2	N2	ZooWVU	392	392	0.811123986095017	14822.48451208	30.6705936767092	100	NA	NA	Missing controls: FAM/HEX
N02-0201.a1	N02-0201	01/19/2023 7:00	01/20/2023 7:00	Routine Surveillance	14.16	Pass	ClarksburgWWTP-01	SARS-CoV-2	N1	ZooWVU	1095826.0951125	1095826.0951125	4135.50492532455	58737818.9911893	221668.876863119	100	0	864.8065948	yes
O01-0248.a1	O01-0248	01/02/2023 7:00	01/03/2023 7:00	Routine Surveillance	1.35	Pass	GraftonWWTP-01	SARS-CoV-2	N1	ZooWVU	90050.52524625	90050.52524625	1483.28982451408	460185.51434275	7580.06118172871	100	0	529.8869704	yes
N02-0325.a2	N02-0325	05/30/2023 7:00	05/31/2023 7:00	Routine Surveillance	5.018	Pass	ClarksburgWWTP-01	SARS-CoV-2	N2	ZooWVU	2238	2238	8.44592044682618	42511.22935644	160.431841484037	100	0	1030.9500884	yes
N03-0127.a2	N03-0127	07/12/2022 7:30	07/13/2022 7:30	Routine Surveillance	0.48972	Pass	SalemWWTP-01	SARS-CoV-2	N2	ZooWVU	351956.3859375	351956.3859375	18993.8686420669	652453.575434509	35210.6624627366	100	0	400	yes
N03-0474.a3	N03-0474	06/16/2024 07:30 AM	06/17/2024 07:30 AM	Routine Surveillance	0.191610	Pass	SalemWWTP-01	Influenza Virus A	M	ZooWVU	2009	2009	108.418780356179	1457.1727218909	78.6385710680464	100	0	NA	yes
A01-1225.a3	A01-1225	04/15/2025 12:00 AM	04/16/2025 12:00 AM	Routine Surveillance	9.6	Pass	StarCityWWTP-01	Influenza Virus A	M	ZooWVU	301	301	0.622827346465817	10938.320736	22.6335059096176	100	0	NA	yes
M04-0186.a3	M04-0186	02/10/2023 0:00	02/11/2023 0:00	Routine Surveillance	0.082	Pass	FarmingtonWWTP-01	Human	RNase P	ZooWVU	1208	1208	198.032786885246	374.96757296	61.4700939278689	100	NA	NA	Missing controls: HEX
A03-0118.a3	A03-0118	11/19/2021 6:00	11/19/2021 14:00	Routine Surveillance		Pass	MorgantownHS-01	Human	RNase P	ZooWVU	2211	6633	358.346839546191	NA	NA	100	NA	NA	Missing controls: HEX
H01-0557.a3	H01-0557	04/16/2023 8:00	04/17/2023 8:00	Routine Surveillance	1.5	Pass	MoundsvilleWWTP-01	Human	RNase P	ZooWVU	44990.158318125	44990.158318125	374.917985984375	255459.29279852	2128.82743998767	100	NA	NA	Missing controls: HEX
J01-0296.a2	J01-0296	06/22/2023 8:00	06/23/2023 8:00	Routine Surveillance	0.089	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	738231.990225	738231.990225	105461.712889286	248711.457472468	35530.2082103526	100	0	9.79786098	yes
E02-0125.a3	E02-0125	05/11/2022 8:00	05/12/2022 8:00	Routine Surveillance	0.166	Pass	AthensWWTP-01	Human	RNase P	ZooWVU	284	284	11.8778753659557	178.45936904	7.46379627938101	100	NA	NA	Missing controls: HEX
A02-3052.a3	A02-3052	07/15/2026 07:00 AM	07/17/2026 07:00 AM	Upstream Collection		Pass	ReynoldsWVU-01	Influenza Virus B	NEP/NS1	ZooWVU	2118	1059	NA	NA	NA	100	NA	NA	Missing controls: all
K01-0532.a1	K01-0532	06/02/2025 06:00 AM	06/03/2025 06:00 AM	Routine Surveillance	6.438	Pass	ParkersburgWWTP-01	Influenza Virus A	M	ZooWVU	4219.32315453885	4219.32315453885	8.78110958280718	102826.886585879	213.999763966449	100	88.504327138265	NA	NTC above threshold
M04-0239.a1	M04-0239	05/15/2023 0:00	05/16/2023 0:00	Routine Surveillance	0.062	Pass	FarmingtonWWTP-01	SARS-CoV-2	N1	ZooWVU	2205	2205	361.475409836066	517.5034011	84.8366231311475	100	0	929.2308808	yes
M03-0074.a2	M03-0074	04/28/2022 11:00	04/29/2022 11:00	Routine Surveillance	0.182	Pass	ManningtonWWTP-01	SARS-CoV-2	N2	ZooWVU	5470.438485	5470.438485	501.415076535289	3768.8291632817	345.447219365875	100	0	668.336296	yes
H01-0462.a1	H01-0462	01/12/2023 8:00	01/13/2023 8:00	Routine Surveillance	3.4	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	425	425	3.54166666666667	5469.91745	45.5826454166667	100	5.6328988	941.1667632	yes
E01-0421.a7	E01-0421	03/19/2024 09:00 AM	03/20/2024 09:00 AM	Routine Surveillance	1.873	Pass	PrincetonWWTP-01	Human Norovirus GII	ORF1_2	ZooWVU	289	289	0.802777777777778	2049.03107677	5.69175299102778	100	NA	NA	Missing controls: all
M03-0520.a5	M03-0520	08/17/2025 08:00 AM	08/18/2025 08:00 AM	Routine Surveillance	0.155	Pass	ManningtonWWTP-01	Respiratory Syncitial Virus, Human	G	ZooWVU	81	81	7.4243813015582	47.52582255	4.35617071952337	100	0	NA	yes
H01-0241.a2	H01-0241	06/09/2022 8:00	06/10/2022 8:00	Routine Surveillance	2.1	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	46619.068550625	46619.068550625	388.492237921875	370591.805392665	3088.26504493887	100	0	3455.142212	yes
A01-1563.a1	A01-1563	05/09/2026 12:00 AM	05/10/2026 12:00 AM	Routine Surveillance	7.9	Pass	StarCityWWTP-01	Respiratory Syncitial Virus, Bovine	Unk	ZooWVU	196917.668581009	196917.668581009	407.460827224402	5888771.48340357	12185.0096908698	100	NA	NA	Missing controls: all
J01-0179.a3	J01-0179	11/21/2022 7:30	11/22/2022 7:30	Routine Surveillance	0.124	Pass	AlpineLakeWWTP-01	Human	RNase P	ZooWVU	2055	2055	293.571428571429	964.5981762	137.799739457143	100	NA	NA	Missing controls: HEX
J01-0032.a2	J01-0032	04/20/2022 7:30	04/21/2022 7:30	Routine Surveillance	0.272	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	906	906	129.428571428571	932.84615712	133.263736731429	100	0	1039.6018982	yes
K01-0105.a1	K01-0105	06/21/2022 6:27	06/22/2022 6:27	Routine Surveillance	4.409	Pass	ParkersburgWWTP-01	SARS-CoV-2	N1	ZooWVU	167819.1983625	167819.1983625	349.259517924037	2800881.05560798	5829.09688992296	100	0	2704.836464	yes
R01-0014.a1	R01-0014	05/02/2022 9:00	05/03/2022 8:30	Routine Surveillance	0.137	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N1	ZooWVU	1378	1378	65.5878153260352	714.63241226	34.0139177658258	100	0	445.4520702	yes
A04-0131.a2	A04-0131	08/04/2022 8:00	08/05/2022 8:00	Routine Surveillance	0.584	Pass	CheatLakeWWTP-01	SARS-CoV-2	N2	ZooWVU	3222476.835525	3222476.835525	161123.84177625	7123863.28617138	356193.164308569	100	6.6100818	483.5181428	yes
G01-0619.a5	G01-0619	03/30/2025 08:00 AM	03/31/2025 08:00 AM	Routine Surveillance	0.813	Pass	KeyserWWTP-01	Influenza Virus B	NEP/NS1	ZooWVU	4507.50089250505	4507.50089250505	55.1848787035388	13872.0067691935	169.833579446541	100	1.2559463083744	NA	yes
H01-0414.a2	H01-0414	11/24/2022 8:00	11/25/2022 8:00	Routine Surveillance	1.5	Pass	MoundsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	1075869.7951875	1075869.7951875	8965.5816265625	6108912.42210107	50907.6035175089	100	0	953.3127592	yes
C01-1252.a3	C01-1252	05/12/2026 08:00 AM	05/13/2026 08:00 AM	Routine Surveillance	7.6	Pass	WheelingWWTP-01	SARS-CoV-2	SC2	ZooWVU	1209	1209	2.418	34781.861244	69.563722488	100	NA	NA	Missing controls: all
J01-0016.a1	J01-0016	03/28/2022 7:30	03/29/2022 7:30	Routine Surveillance	0.129	Pass	AlpineLakeWWTP-01	SARS-CoV-2	N1	ZooWVU	3058.694776875	3058.694776875	436.956396696428	1493.61537959762	213.373625656803	100	0	9318.883514	yes
A02-0539.a3	A02-0539	05/14/2022 9:00	05/16/2022 7:45	Routine Surveillance		Pass	Evansdale-01	Human	RNase P	ZooWVU	4498.176980625	2249.0884903125	NA	NA	NA	100	NA	NA	Missing controls: HEX
E01-0353.a4	E01-0353	09/11/2023 10:00	09/12/2023 10:00	Routine Surveillance	1.733	Pass	PrincetonWWTP-01	SARS-CoV-2	N2	ZooWVU	1910	1910	5.30555555555556	12529.8206623	34.8050573952778	100	0	128.74325752	yes
A02-0396.a5	A02-0396	03/12/2022 9:00	03/14/2022 9:00	Routine Surveillance		Pass	OaklandE-02	SARS-CoV-2	N2	ZooWVU	9114.225793125	4557.1128965625	528.667389392401	NA	NA	100	0	923.470211	yes
R01-0062.a2	R01-0062	06/07/2022 9:00	06/08/2022 8:30	Routine Surveillance	0.178	Pass	HuttonsvilleWWTP-01	SARS-CoV-2	N2	ZooWVU	66	66	3.1413612565445	44.47099668	2.11665857591623	100	0	3698.53096	yes
