Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Accepted Droplets,Positives,Negatives
G02,,,,,RSV,14.6201915740967,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21115,244,20871
G02,,,,,FLUB,0.238310351967812,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21115,4,21111
G02,,,,,SC2,2.44482398033142,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21115,41,21074
G03,,,,,FLUA,0.465400665998459,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21626,8,21618
G03,,,,,BRSV,67.750602722168,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21626,1134,20492
G03,,,,,RSV,0.349034368991852,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21626,6,21620
G03,,,,,FLUB,0.116334021091461,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21626,2,21624
G03,,,,,SC2,0.98918229341507,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21626,17,21609
G04,,,,,FLUA,0.587923169136047,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21400,10,21390
G04,,,,,BRSV,15.4950351715088,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21400,262,21138
G04,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21400,0,21400
G04,,,,,FLUB,0.117562651634216,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21400,2,21398
G04,,,,,SC2,1.05845963954926,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21400,18,21382
G05,,,,,FLUA,0.455240339040756,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,19345,7,19338
G05,,,,,BRSV,22.3704452514648,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,19345,341,19004
G05,,,,,RSV,0.19508284330368,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,19345,3,19342
G05,,,,,FLUB,0.19508284330368,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,19345,3,19342
G05,,,,,SC2,16.1639881134033,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,19345,247,19098
H01,,,,,FLUA,0.743298768997192,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,22006,13,21993
H01,,,,,BRSV,10.5616455078125,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,22006,184,21822
H01,,,,,RSV,0.114325068891048,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,22006,2,22004
H01,,,,,FLUB,0.514544665813446,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,22006,9,21997
H01,,,,,SC2,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,22006,0,22006
H02,,,,,FLUA,0.481501162052155,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20903,8,20895
H02,,,,,BRSV,35.9526863098145,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20903,589,20314
H02,,,,,RSV,0.662111639976501,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20903,11,20892
H02,,,,,FLUB,0.662111639976501,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20903,11,20892
H02,,,,,SC2,2.71084475517273,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20903,45,20858
H03,,,,,FLUA,0.829411387443542,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21239,14,21225
H03,,,,,BRSV,11.0044631958008,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21239,185,21054
H03,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21239,0,21239
H03,,,,,FLUB,0.651634395122528,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21239,11,21228
H03,,,,,SC2,0.23691888153553,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21239,4,21235
H04,,,,,FLUA,0.53656679391861,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,21103,9,21094
H04,,,,,BRSV,4.71769571304321,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,21103,79,21024
H04,,,,,RSV,0,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,21103,0,21103
H04,,,,,FLUB,0.834758400917053,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,21103,14,21089
H04,,,,,SC2,0.23844587802887,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,21103,4,21099
H05,,,,,FLUA,1.74755036830902,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,FAM,20168,28,20140
H05,,,,,BRSV,34.2666282653809,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,HEX,20168,542,19626
H05,,,,,RSV,0.56144791841507,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5,20168,9,20159
H05,,,,,FLUB,0.436660021543503,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,Cy5.5,20168,7,20161
H05,,,,,SC2,3.99797439575195,Manual,DQ,Unknown,Unknown,One-Step RT-ddPCR Advanced Kit for Probes,ROX,20168,64,20104
