run_id	sample_id	assay_id	extract_id	plate_id	plate_cell	assay_input_ml	assay_type	accepted_droplets	target	target_category	target_genetic_locus	target_macromolecule	target_fluorophore	target_calculated_copies_per_reaction	target_copies_per_reaction	target_result	notes
G01-0045.a2	G01-0045	2	G01-0045.e1	AP27	C05	0.005	Direct Quantification	15635	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	37.65309095	67069.56826	
G01-0045.a3	G01-0045	3	G01-0045.e1	AP27	C05	0.005	Direct Quantification	15635	Human	Internal Control	RNase P	RNA	HEX	0	19.57208753	34862.78091	
G01-0046.a1	G01-0046	1	G01-0046.e1	AP40	E03	0.005	Direct Quantification	12747	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	323.3951187	576047.5552	
G01-0046.a2	G01-0046	2	G01-0046.e1	AP40	E03	0.005	Direct Quantification	12747	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	330.8819962	589383.5557	
G01-0046.a3	G01-0046	3	G01-0046.e1	AP40	E03	0.005	Direct Quantification	12747	Human	Internal Control	RNase P	RNA	HEX	0	5.538287163	9865.074009	
G01-0047.a1	G01-0047	1	G01-0047.e1	AP36	C03	0.005	Direct Quantification	17733	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	21.23952627	37832.90617	
G01-0047.a2	G01-0047	2	G01-0047.e1	AP36	C03	0.005	Direct Quantification	17733	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	3.980951011	7091.068989	
G01-0047.a3	G01-0047	3	G01-0047.e1	AP36	C03	0.005	Direct Quantification	17733	Human	Internal Control	RNase P	RNA	HEX	0	9.289933443	16547.69395	
G01-0048.a1	G01-0048	1	G01-0048.e1	AP32	G08	0.005	Direct Quantification	14273	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	6.595028043	11747.3937	
G01-0048.a2	G01-0048	2	G01-0048.e1	AP32	G08	0.005	Direct Quantification	14273	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	6.595028043	11747.3937	
G01-0048.a3	G01-0048	3	G01-0048.e1	AP32	G08	0.005	Direct Quantification	14273	Human	Internal Control	RNase P	RNA	HEX	0	1.64858371	2936.539734	
G01-0049.a1	G01-0049	1	G01-0049.e1	AP33	A03	0.005	Direct Quantification	9513	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	19.79548812	35260.71321	
G01-0049.a2	G01-0049	2	G01-0049.e1	AP33	A03	0.005	Direct Quantification	9513	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	4.947311282	8812.398221	
G01-0049.a3	G01-0049	3	G01-0049.e1	AP33	A03	0.005	Direct Quantification	9513	Human	Internal Control	RNase P	RNA	HEX	0	14.84505534	26442.75483	
G01-0051.a1	G01-0051	1	G01-0051.e1	AP24	C01	0.005	Direct Quantification	12773	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	46.09815598	48979.29072	
G01-0051.a2	G01-0051	2	G01-0051.e1	AP24	C01	0.005	Direct Quantification	12773	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	31.33691549	33295.47271	
G01-0051.a3	G01-0051	3	G01-0051.e1	AP24	C01	0.005	Direct Quantification	12773	Human	Internal Control	RNase P	RNA	HEX	0	23.95976782	25457.25331	
G01-0052.a1	G01-0052	1	G01-0052.e1	AP14	F01	0.005	Direct Quantification	12136	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	77.68053055	82535.56371	
G01-0052.a2	G01-0052	2	G01-0052.e1	AP14	F01	0.005	Direct Quantification	12136	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	52.40621567	55681.60415	
G01-0052.a3	G01-0052	3	G01-0052.e1	AP14	F01	0.005	Direct Quantification	12136	Human	Internal Control	RNase P	RNA	HEX	0	5.817152262	6180.724278	
G01-0053.a1	G01-0053	1	G01-0053.e1	AP14	G01	0.005	Direct Quantification	13026	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	81.42612457	86515.25736	
G01-0053.a2	G01-0053	2	G01-0053.e1	AP14	G01	0.005	Direct Quantification	13026	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	18.07035685	19199.75415	
G01-0053.a3	G01-0053	3	G01-0053.e1	AP14	G01	0.005	Direct Quantification	13026	Human	Internal Control	RNase P	RNA	HEX	0	3.612961471	3838.771563	
G01-0054.a1	G01-0054	1	G01-0054.e1	AP14	G06	0.005	Direct Quantification	7978	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	103.4521294	109917.8874	
G01-0054.a2	G01-0054	2	G01-0054.e1	AP14	G06	0.005	Direct Quantification	7978	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	41.32628918	43909.18225	
G01-0054.a3	G01-0054	3	G01-0054.e1	AP14	G06	0.005	Direct Quantification	7978	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0055.a1	G01-0055	1	G01-0055.e1	AP14	H06	0.005	Direct Quantification	7579	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	0	0	
G01-0055.a2	G01-0055	2	G01-0055.e1	AP14	H06	0.005	Direct Quantification	7579	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
G01-0055.a3	G01-0055	3	G01-0055.e1	AP14	H06	0.005	Direct Quantification	7579	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0056.a1	G01-0056	1	G01-0056.e1	AP15	B07	0.005	Direct Quantification	51.7	SARS-CoV-2	Pathogen	N1	RNA	FAM	0			
G01-0056.a2	G01-0056	2	G01-0056.e1	AP15	B07	0.005	Direct Quantification	51.7	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0			
G01-0056.a3	G01-0056	3	G01-0056.e1	AP15	B07	0.005	Direct Quantification	51.7	Human	Internal Control	RNase P	RNA	HEX	0			
G01-0057.a1	G01-0057	1	G01-0057.e1	AP15	B08	0.005	Direct Quantification	51.4	SARS-CoV-2	Pathogen	N1	RNA	FAM	0			
G01-0057.a2	G01-0057	2	G01-0057.e1	AP15	B08	0.005	Direct Quantification	51.4	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0			
G01-0057.a3	G01-0057	3	G01-0057.e1	AP15	B08	0.005	Direct Quantification	51.4	Human	Internal Control	RNase P	RNA	HEX	0			
G01-0058.a1	G01-0058	1	G01-0058.e1	AP19	A01	0.005	Direct Quantification	15486	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	199.8	212287.5	
G01-0058.a2	G01-0058	2	G01-0058.e1	AP19	A01	0.005	Direct Quantification	15486	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	199.8	212287.5	
G01-0058.a3	G01-0058	3	G01-0058.e1	AP19	A01	0.005	Direct Quantification	15486	Human	Internal Control	RNase P	RNA	HEX	0	13.6	14450	
G01-0059.a1	G01-0059	1	G01-0059.e1	AP16	A01	0.005	Direct Quantification	14745	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	79.9233532	84918.56277	
G01-0059.a2	G01-0059	2	G01-0059.e1	AP16	A01	0.005	Direct Quantification	14745	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	102.3506165	108747.53	
G01-0059.a3	G01-0059	3	G01-0059.e1	AP16	A01	0.005	Direct Quantification	14745	Human	Internal Control	RNase P	RNA	HEX	0	1.59580946	1695.547551	
G01-0060.a1	G01-0060	1	G01-0060.e1	AP16	A02	0.005	Direct Quantification	14336	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	62.45150089	66354.7197	
G01-0060.a2	G01-0060	2	G01-0060.e1	AP16	A02	0.005	Direct Quantification	14336	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	47.64537334	50623.20918	
G01-0060.a3	G01-0060	3	G01-0060.e1	AP16	A02	0.005	Direct Quantification	14336	Human	Internal Control	RNase P	RNA	HEX	0	1.641338766	1743.922438	
G01-0061.a1	G01-0061	1	G01-0061.e1	AP16	A03	0.005	Direct Quantification	15110	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	120.2115631	127724.7858	
G01-0061.a2	G01-0061	2	G01-0061.e1	AP16	A03	0.005	Direct Quantification	15110	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	109.2578316	116086.446	
G01-0061.a3	G01-0061	3	G01-0061.e1	AP16	A03	0.005	Direct Quantification	15110	Human	Internal Control	RNase P	RNA	HEX	0	12.46096134	13239.77143	
G01-0062.a1	G01-0062	1	G01-0062.e1	AP16	D04	0.005	Direct Quantification	12263	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	44.17227745	46933.04479	
G01-0062.a2	G01-0062	2	G01-0062.e1	AP16	D04	0.005	Direct Quantification	12263	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	23.03605795	24475.81157	
G01-0062.a3	G01-0062	3	G01-0062.e1	AP16	D04	0.005	Direct Quantification	12263	Human	Internal Control	RNase P	RNA	HEX	0	5.756900907	6116.707213	
G01-0063.a1	G01-0063	1	G01-0063.e1	AP16	D05	0.005	Direct Quantification	10689	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	86.00666046	91382.07674	
G01-0063.a2	G01-0063	2	G01-0063.e1	AP16	D05	0.005	Direct Quantification	10689	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	26.43012047	28082.003	
G01-0063.a3	G01-0063	3	G01-0063.e1	AP16	D05	0.005	Direct Quantification	10689	Human	Internal Control	RNase P	RNA	HEX	0	8.806741834	9357.163198	
G01-0064.a1	G01-0064	1	G01-0064.e1	AP16	D06	0.005	Direct Quantification	14392	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	9.811416268	10424.62979	
G01-0064.a2	G01-0064	2	G01-0064.e1	AP16	D06	0.005	Direct Quantification	14392	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	13.08279753	13900.47237	
G01-0064.a3	G01-0064	3	G01-0064.e1	AP16	D06	0.005	Direct Quantification	14392	Human	Internal Control	RNase P	RNA	HEX	0	1.634951979	1737.136478	
G01-0065.a1	G01-0065	1	G01-0065.e1	AP16	D07	0.005	Direct Quantification	18070	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	31.27178669	33226.27336	
G01-0065.a2	G01-0065	2	G01-0065.e1	AP16	D07	0.005	Direct Quantification	18070	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	28.66421938	30455.73309	
G01-0065.a3	G01-0065	3	G01-0065.e1	AP16	D07	0.005	Direct Quantification	18070	Human	Internal Control	RNase P	RNA	HEX	0	1.302161813	1383.546926	
G01-0066.a1	G01-0066	1	G01-0066.e1	AP17	A01	0.005	Direct Quantification	3694	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	12.74270892	13539.12823	
G01-0066.a2	G01-0066	2	G01-0066.e1	AP17	A01	0.005	Direct Quantification	3694	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	12.74270892	13539.12823	
G01-0066.a3	G01-0066	3	G01-0066.e1	AP17	A01	0.005	Direct Quantification	3694	Human	Internal Control	RNase P	RNA	HEX	0	6.370491982	6768.64773	
G01-0067.a1	G01-0067	1	G01-0067.e1	AP17	A02	0.005	Direct Quantification	4630	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	20.33657074	21607.60641	
G01-0067.a2	G01-0067	2	G01-0067.e1	AP17	A02	0.005	Direct Quantification	4630	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	15.25078058	16203.95437	
G01-0067.a3	G01-0067	3	G01-0067.e1	AP17	A02	0.005	Direct Quantification	4630	Human	Internal Control	RNase P	RNA	HEX	0	15.25078058	16203.95437	
G01-0068.a1	G01-0068	1	G01-0068.e1	AP17	A03	0.005	Direct Quantification	4821	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	4.881114364	5186.184011	
G01-0068.a2	G01-0068	2	G01-0068.e1	AP17	A03	0.005	Direct Quantification	4821	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
G01-0068.a3	G01-0068	3	G01-0068.e1	AP17	A03	0.005	Direct Quantification	4821	Human	Internal Control	RNase P	RNA	HEX	0	4.881114364	5186.184011	
G01-0069.a1	G01-0069	1	G01-0069.e1	AP20	C05	0.005	Direct Quantification	14892	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.6	1700	
G01-0069.a2	G01-0069	2	G01-0069.e1	AP20	C05	0.005	Direct Quantification	14892	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.6	1700	
G01-0069.a3	G01-0069	3	G01-0069.e1	AP20	C05	0.005	Direct Quantification	14892	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0070.a1	G01-0070	1	G01-0070.e1	AP20	C06	0.005	Direct Quantification	13942	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	35.4	37612.5	
G01-0070.a2	G01-0070	2	G01-0070.e1	AP20	C06	0.005	Direct Quantification	13942	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	25.4	26987.5	
G01-0070.a3	G01-0070	3	G01-0070.e1	AP20	C06	0.005	Direct Quantification	13942	Human	Internal Control	RNase P	RNA	HEX	0	20.2	21462.5	
G01-0076.a1	G01-0076	1	G01-0076.e1	AP38	D08	0.005	Direct Quantification	16690	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	528.9332962	942162.4339	
G01-0076.a2	G01-0076	2	G01-0076.e1	AP38	D08	0.005	Direct Quantification	16690	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	554.9007416	988416.9459	
G01-0076.a3	G01-0076	3	G01-0076.e1	AP38	D08	0.005	Direct Quantification	16690	Human	Internal Control	RNase P	RNA	HEX	0	15.51281452	27632.20087	
G01-0077.a1	G01-0077	1	G01-0077.e1	AP36	C04	0.005	Direct Quantification	17494	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	18.83752346	33554.33866	
G01-0077.a2	G01-0077	2	G01-0077.e1	AP36	C04	0.005	Direct Quantification	17494	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	2.690151632	4791.832594	
G01-0077.a3	G01-0077	3	G01-0077.e1	AP36	C04	0.005	Direct Quantification	17494	Human	Internal Control	RNase P	RNA	HEX	0	9.416877031	16773.81221	
G01-0078.a1	G01-0078	1	G01-0078.e1	AP32	H08	0.005	Direct Quantification	12337	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	34.3550849	61194.99497	
G01-0078.a2	G01-0078	2	G01-0078.e1	AP32	H08	0.005	Direct Quantification	12337	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	40.08581161	71402.85194	
G01-0078.a3	G01-0078	3	G01-0078.e1	AP32	H08	0.005	Direct Quantification	12337	Human	Internal Control	RNase P	RNA	HEX	0	1.907300353	3397.378754	
G01-0079.a1	G01-0079	1	G01-0079.e1	AP32	H07	0.005	Direct Quantification	13386	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	15.82518458	28188.61004	
G01-0079.a2	G01-0079	2	G01-0079.e1	AP32	H07	0.005	Direct Quantification	13386	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	19.34333801	34455.32084	
G01-0079.a3	G01-0079	3	G01-0079.e1	AP32	H07	0.005	Direct Quantification	13386	Human	Internal Control	RNase P	RNA	HEX	0	10.5489409	18790.30097	
G01-0080.a1	G01-0080	1	G01-0080.e1	AP24	B08	0.005	Direct Quantification	18313	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	34.71648216	61838.73385	
G01-0080.a2	G01-0080	2	G01-0080.e1	AP24	B08	0.005	Direct Quantification	18313	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	43.72541428	77885.89418	
G01-0080.a3	G01-0080	3	G01-0080.e1	AP24	B08	0.005	Direct Quantification	18313	Human	Internal Control	RNase P	RNA	HEX	0	5.13995111	9155.537914	
G01-0081.a1	G01-0081	1	G01-0081.e1	AP40	E04	0.005	Direct Quantification	13652	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	249.5042038	444429.363	
G01-0081.a2	G01-0081	2	G01-0081.e1	AP40	E04	0.005	Direct Quantification	13652	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	204.2586708	363835.7574	
G01-0081.a3	G01-0081	3	G01-0081.e1	AP40	E04	0.005	Direct Quantification	13652	Human	Internal Control	RNase P	RNA	HEX	0	5.171110034	9211.039748	
G01-0082.a1	G01-0082	1	G01-0082.e1	AP42	B03	0.005	Direct Quantification	13151	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	413.3298111	736243.726	
G01-0082.a2	G01-0082	2	G01-0082.e1	AP42	B03	0.005	Direct Quantification	13151	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	418.7930679	745975.1523	
G01-0082.a3	G01-0082	3	G01-0082.e1	AP42	B03	0.005	Direct Quantification	13151	Human	Internal Control	RNase P	RNA	HEX	0	7.157779336	12749.79444	
G01-0083.a1	G01-0083	1	G01-0083.e1	AP45	E05	0.005	Direct Quantification	12696	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	35.23894787	62769.37589	
G01-0083.a2	G01-0083	2	G01-0083.e1	AP45	E05	0.005	Direct Quantification	12696	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	27.81583548	49546.95694	
G01-0083.a3	G01-0083	3	G01-0083.e1	AP45	E05	0.005	Direct Quantification	12696	Human	Internal Control	RNase P	RNA	HEX	0	1.853366345	3301.308802	
G01-0084.a1	G01-0084	1	G01-0084.e1	AP49	B03	0.005	Direct Quantification	16734	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.406126171	2504.662243	
G01-0084.a2	G01-0084	2	G01-0084.e1	AP49	B03	0.005	Direct Quantification	16734	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	4.218630791	7514.436096	
G01-0084.a3	G01-0084	3	G01-0084.e1	AP49	B03	0.005	Direct Quantification	16734	Human	Internal Control	RNase P	RNA	HEX	0	1.406126171	2504.662243	
G01-0085.a1	G01-0085	1	G01-0085.e1	AP47	A05	0.005	Direct Quantification	17976	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	95.74678421	170548.9594	
G01-0085.a2	G01-0085	2	G01-0085.e1	AP47	A05	0.005	Direct Quantification	17976	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	90.49028397	161185.8183	
G01-0085.a3	G01-0085	3	G01-0085.e1	AP47	A05	0.005	Direct Quantification	17976	Human	Internal Control	RNase P	RNA	HEX	0	6.545584202	11659.32186	
G01-0086.a1	G01-0086	1	G01-0086.e1	AP33	A02	0.005	Direct Quantification	11573	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	4.06661123	7243.651254	
G01-0086.a2	G01-0086	2	G01-0086.e1	AP33	A02	0.005	Direct Quantification	11573	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	0	0	
G01-0086.a3	G01-0086	3	G01-0086.e1	AP33	A02	0.005	Direct Quantification	11573	Human	Internal Control	RNase P	RNA	HEX	0	8.133924603	14488.5532	
G01-0087.a1	G01-0087	1	G01-0087.e1	AP42	B04	0.005	Direct Quantification	14370	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	170.9086227	304430.9843	
G01-0087.a2	G01-0087	2	G01-0087.e1	AP42	B04	0.005	Direct Quantification	14370	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	169.2593384	301493.1965	
G01-0087.a3	G01-0087	3	G01-0087.e1	AP42	B04	0.005	Direct Quantification	14370	Human	Internal Control	RNase P	RNA	HEX	0	4.912707508	8750.760248	
G01-0088.a1	G01-0088	1	G01-0088.e1	AP45	E06	0.005	Direct Quantification	13366	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	22.89624453	40783.93556	
G01-0088.a2	G01-0088	2	G01-0088.e1	AP45	E06	0.005	Direct Quantification	13366	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	29.94572639	53340.82514	
G01-0088.a3	G01-0088	3	G01-0088.e1	AP45	E06	0.005	Direct Quantification	13366	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0089.a1	G01-0089	1	G01-0089.e1	AP47	A06	0.005	Direct Quantification	17688	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	109.3338966	194751.0034	
G01-0089.a2	G01-0089	2	G01-0089.e1	AP47	A06	0.005	Direct Quantification	17688	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	107.9974937	192370.5357	
G01-0089.a3	G01-0089	3	G01-0089.e1	AP47	A06	0.005	Direct Quantification	17688	Human	Internal Control	RNase P	RNA	HEX	0	1.330284774	2369.569754	
G01-0090.a1	G01-0090	1	G01-0090.e1	AP47	A07	0.005	Direct Quantification	17418	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	121.8932724	217122.3915	
G01-0090.a2	G01-0090	2	G01-0090.e1	AP47	A07	0.005	Direct Quantification	17418	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	132.7588463	236476.6949	
G01-0090.a3	G01-0090	3	G01-0090.e1	AP47	A07	0.005	Direct Quantification	17418	Human	Internal Control	RNase P	RNA	HEX	0	1.350906342	2406.301922	
G01-0091.a1	G01-0091	1	G01-0091.e1	AP42	C03	0.005	Direct Quantification	15389	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	293.8618279	523441.3809	
G01-0091.a2	G01-0091	2	G01-0091.e1	AP42	C03	0.005	Direct Quantification	15389	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	228.9274788	407777.0716	
G01-0091.a3	G01-0091	3	G01-0091.e1	AP42	C03	0.005	Direct Quantification	15389	Human	Internal Control	RNase P	RNA	HEX	0	1.529025733	2723.577088	
G01-0092.a1	G01-0092	1	G01-0092.e1	AP42	C04	0.005	Direct Quantification	14109	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	246.4361954	438964.473	
G01-0092.a2	G01-0092	2	G01-0092.e1	AP42	C04	0.005	Direct Quantification	14109	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	234.6424294	417956.8273	
G01-0092.a3	G01-0092	3	G01-0092.e1	AP42	C04	0.005	Direct Quantification	14109	Human	Internal Control	RNase P	RNA	HEX	0	5.003595948	8912.655283	
G01-0093.a1	G01-0093	1	G01-0093.e1	AP45	E04	0.005	Direct Quantification	13270	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	106.6289425	189932.8038	
G01-0093.a2	G01-0093	2	G01-0093.e1	AP45	E04	0.005	Direct Quantification	13270	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	124.4474983	221672.1064	
G01-0093.a3	G01-0093	3	G01-0093.e1	AP45	E04	0.005	Direct Quantification	13270	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0094.a1	G01-0094	1	G01-0094.e1	AP47	A08	0.005	Direct Quantification	18486	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	186.5699196	332327.6693	
G01-0094.a2	G01-0094	2	G01-0094.e1	AP47	A08	0.005	Direct Quantification	18486	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	187.8529167	334613.0079	
G01-0094.a3	G01-0094	3	G01-0094.e1	AP47	A08	0.005	Direct Quantification	18486	Human	Internal Control	RNase P	RNA	HEX	0	2.545784414	4534.678487	
G01-0095.a1	G01-0095	1	G01-0095.e1	AP47	B01	0.005	Direct Quantification	13660	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	62.0920229	110601.4158	
G01-0095.a2	G01-0095	2	G01-0095.e1	AP47	B01	0.005	Direct Quantification	13660	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	24.12742853	42976.98207	
G01-0095.a3	G01-0095	3	G01-0095.e1	AP47	B01	0.005	Direct Quantification	13660	Human	Internal Control	RNase P	RNA	HEX	0	1.722567528	3068.32341	
G01-0096.a1	G01-0096	1	G01-0096.e1	AP40	E05	0.005	Direct Quantification	14077	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	181.2158012	322790.646	
G01-0096.a2	G01-0096	2	G01-0096.e1	AP40	E05	0.005	Direct Quantification	14077	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	186.2695313	331792.6025	
G01-0096.a3	G01-0096	3	G01-0096.e1	AP40	E05	0.005	Direct Quantification	14077	Human	Internal Control	RNase P	RNA	HEX	0	6.686866879	11910.98163	
G01-0097.a1	G01-0097	1	G01-0097.e1	AP42	C05	0.005	Direct Quantification	15330	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	242.215538	431446.4271	
G01-0097.a2	G01-0097	2	G01-0097.e1	AP42	C05	0.005	Direct Quantification	15330	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	271.6981125	483962.2629	
G01-0097.a3	G01-0097	3	G01-0097.e1	AP42	C05	0.005	Direct Quantification	15330	Human	Internal Control	RNase P	RNA	HEX	0	4.605032206	8202.713616	
G01-0098.a1	G01-0098	1	G01-0098.e1	AP45	E03	0.005	Direct Quantification	12699	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	12.97356486	23109.16241	
G01-0098.a2	G01-0098	2	G01-0098.e1	AP45	E03	0.005	Direct Quantification	12699	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	16.68161154	29714.12055	
G01-0098.a3	G01-0098	3	G01-0098.e1	AP45	E03	0.005	Direct Quantification	12699	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0099.a1	G01-0099	1	G01-0099.e1	AP45	E07	0.005	Direct Quantification	15102	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	48.3486557	86121.04297	
G01-0099.a2	G01-0099	2	G01-0099.e1	AP45	E07	0.005	Direct Quantification	15102	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	56.15613937	100028.1233	
G01-0099.a3	G01-0099	3	G01-0099.e1	AP45	E07	0.005	Direct Quantification	15102	Human	Internal Control	RNase P	RNA	HEX	0	4.674562812	8326.565009	
G01-0100.a1	G01-0100	1	G01-0100.e1	AP49	B02	0.005	Direct Quantification	15429	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	16.78111553	29891.36204	
G01-0100.a2	G01-0100	2	G01-0100.e1	AP49	B02	0.005	Direct Quantification	15429	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	12.20326066	21737.05805	
G01-0100.a3	G01-0100	3	G01-0100.e1	AP49	B02	0.005	Direct Quantification	15429	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0101.a1	G01-0101	1	G01-0101.e1	AP63	E04	0.005	Direct Quantification	12082	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.947557032	3469.085963	
G01-0101.a2	G01-0101	2	G01-0101.e1	AP63	E04	0.005	Direct Quantification	12082	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	5.843154788	10408.11947	
G01-0102.a1	G01-0102	1	G01-0102.e1	AP69	B01	0.005	Direct Quantification	16870	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.394790113	2484.469889	
G01-0102.a2	G01-0102	2	G01-0102.e1	AP69	B01	0.005	Direct Quantification	16870	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	2.789662778	4969.086824	
G01-0102.a3	G01-0102	3	G01-0102.e1	AP69	B01	0.005	Direct Quantification	16870	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
G01-0103.a1	G01-0103	1	G01-0103.e1	AP69	B05	0.005	Direct Quantification	17413	SARS-CoV-2	Pathogen	N1	RNA	FAM	0	1.351294219	2406.992828	
G01-0103.a2	G01-0103	2	G01-0103.e1	AP69	B05	0.005	Direct Quantification	17413	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	0	1.351294219	2406.992828	
G01-0103.a3	G01-0103	3	G01-0103.e1	AP69	B05	0.005	Direct Quantification	17413	Human	Internal Control	RNase P	RNA	HEX	0	0	0	
