extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
L01-0639.e1	L01-0639.c1	EB160	C04	I4	
C01-0924.e1	C01-0924.c1	EB160	B03	H3	
C01-0925.e1	C01-0925.c1	EB160	B04	H4	
C01-0922.e1	C01-0922.c1	EB160	B01	H1	
A01-1276.e1	A01-1276.c1	EB160	A03	G3	
O01-0306.e1	O01-0306.c1	EB160	C03	I3	
D01-0607.e1	D01-0607.c1	EB160	D02	J2	
A04-0555.e1	A04-0555.c1	EB160	C06	I6	
A01-1279.e1	A01-1279.c1	EB160	A06	G6	
C01-0923.e1	C01-0923.c1	EB160	B02	H2	
E01-0620.e1	E01-0620.c1	EB160	B05	H5	
J01-0539.e1	J01-0539.c1	EB160	D01	J1	
E01-0625.e1	E01-0625.c1	EB160	B07	H7	
Q01-0617.e1	Q01-0617.c1	EB160	B08	H8	
N02-0555.e1	N02-0555.c1	EB160	D04	J4	
R02-0535.e1	R02-0535.c1	EB154	D04	I4	
A04-0686.e1	A04-0686.c1	EB154	B08	G8	
C01-0910.e1	C01-0910.c1	EB154	B07	G7	
M03-0514.e1	M03-0514.c1	EB154	D01	I1	
C01-0908.e1	C01-0908.c1	EB154	B05	G5	
E01-0746.e1	E01-0746.c1	EB154	B02	G2	
F01-0134.e1	F01-0134.c1	EB154	C06	H6	
A01-1261.e1	A01-1261.c1	EB154	A06	F6	
H01-0985.e1	H01-0985.c1	EB154	D05	I5	
K01-0532.e1	K01-0532.c1	EB154	D02	I2	
O01-0327.e1	O01-0327.c1	EB154	C03	H3	
A01-1258.e1	A01-1258.c1	EB154	A03	F3	
U01-0113.e1	U01-0113.c1	EB154	D07	I7	
E01-0745.e1	E01-0745.c1	EB154	B01	G1	
C01-0907.e1	C01-0907.c1	EB154	B04	G4	
D01-0591.e1	D01-0591.c1	EB154	D08	I8	
C01-0906.e1	C01-0906.c1	EB154	B03	G3	
J01-0536.e1	J01-0536.c1	EB154	D06	I6	
N02-0579.e1	N02-0579.c1	EB154	C04	H4	
A01-1259.e1	A01-1259.c1	EB154	A04	F4	
A01-1256.e1	A01-1256.c1	EB154	A01	NAB-0151 F1	
A04-0674.e1	A04-0674.c1	EB154	C01	H1	
P01-0188.e1	P01-0188.c1	EB154	C07	H7	
A01-1262.e1	A01-1262.c1	EB154	A07	F7	
M04-0412.e1	M04-0412.c1	EB154	C08	H8	
E01-0744.e1	E01-0744.c1	EB154	A08	F8	
A01-1257.e1	A01-1257.c1	EB154	A02	F2	
O01-0312.e1	O01-0312.c1	EB154	C02	H2	
F01-0129.e1	F01-0129.c1	EB154	C05	H5	
A01-1260.e1	A01-1260.c1	EB154	A05	F5	
C01-0909.e1	C01-0909.c1	EB154	B06	G6	
G01-0635.e1	G01-0635.c1	EB154	D03	I3	
L01-0635.e1	L01-0635.c1	EB154	E01	J1	
C01-0917.e1	C01-0917.c1	EB158	B01	D1	
C01-0920.e1	C01-0920.c1	EB158	B04	D4	
D01-0599.e1	D01-0599.c1	EB158	D02	F2	
P01-0189.e1	P01-0189.c1	EB158	C03	E3	
A01-1269.e1	A01-1269.c1	EB158	A03	C3	
K01-0539.e1	K01-0539.c1	EB158	C06	E6	
A01-1272.e1	A01-1272.c1	EB158	A06	C6	
C01-0918.e1	C01-0918.c1	EB158	B02	D2	
E01-0621.e1	E01-0621.c1	EB158	B05	D5	
U01-0107.e1	U01-0107.c1	EB158	B08	D8	
N02-0558.e1	N02-0558.c1	EB158	D04	F4	
A04-0695.e1	A04-0695.c1	EB158	D01	F1	
E01-0623.e1	E01-0623.c1	EB158	B07	D7	
E01-0622.e1	E01-0622.c1	EB158	B06	D6	
L01-0625.e1	L01-0625.c1	EB158	C05	E5	
A01-1271.e1	A01-1271.c1	EB158	A05	C5	
Q01-0616.e1	Q01-0616.c1	EB158	C02	E2	
A01-1268.e1	A01-1268.c1	EB158	A02	C2	
F01-0132.e1	F01-0132.c1	EB158	D03	F3	
A01-1273.e1	A01-1273.c1	EB158	A07	C7	
R02-0547.e1	R02-0547.c1	EB158	C07	E7	
C01-0916.e1	C01-0916.c1	EB158	A08	C8	
J01-0538.e1	J01-0538.c1	EB158	C08	E8	
A01-1270.e1	A01-1270.c1	EB158	A04	C4	
O01-0305.e1	O01-0305.c1	EB158	C04	E4	
H01-0987.e1	H01-0987.c1	EB158	C01	E1	
A01-1267.e1	A01-1267.c1	EB158	A01	NAB 152 C1	
C01-0919.e1	C01-0919.c1	EB158	B03	D3	
