Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
C01-0091	WWTP	WheelingWWTP-01	C01-0091	Ohio	Sample	Composite		03/04/2022 07:00 AM	03/08/2022	03/03/2022 07:00 AM	03/04/2022 07:00 AM	JL	3/10/22		6.99			Pass	SARS-CoV-2 N1	6153.540183	SARS-CoV-2 N2	9230.64949	11.48	Processing	Complete
N03-0050	WWTP	SalemWWTP-01	N03-0050	Harrison	Sample	Composite		02/11/2022 07:30 AM	02/18/2022	02/10/2022 12:45 PM	02/11/2022 07:30 AM	AJ	2/22/22		6.82			Pass	SARS-CoV-2 N1	43906.59213	SARS-CoV-2 N2	14630.42071	7.3682	Processing	Complete
A02-0054	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/27/2021 10:17 AM	08/27/2021	08/25/2021 09:38 AM	08/27/2021 09:38 AM	JL	8/27/21		6.9			Pass	SARS-CoV-2 N1	406899.3926	SARS-CoV-2 N2	199924.6812		Rejected: No Flow	Complete
B01-0098	WWTP	CharlestonWWTP-01	B01-0098	Kanawha	Sample	Composite		02/17/2022 07:23 AM	02/25/2022	02/23/2022 07:00 AM	02/24/2022 07:00 AM	AJ	2/28/22		7.05			Pass	SARS-CoV-2 N1	106345.4627	SARS-CoV-2 N2	98554.93158	4.8	Processing	Complete
E01-0092	WWTP	PrincetonWWTP-01	E01-0092	Mercer	Sample	Composite		04/12/2022 09:00 AM	04/14/2022	04/11/2022 09:00 AM	04/12/2022 09:00 AM	JL	4/19/22		6.7			Pass	SARS-CoV-2 N1	39866.61159	SARS-CoV-2 N2	13284.65732	4.099	Processing	Complete
J01-0031	WWTP	AlpineLakeWWTP-01	J01-0031	Preston	Sample	Composite		04/20/2022 07:30 AM	04/27/2022	04/19/2022 07:30 AM	04/20/2022 07:30 AM	AJ	4/28/22		7.6			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.225	Processing	Complete
A02-0276	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	12/20/2021 09:00 AM	12/20/2021	12/18/2021 09:00 AM	12/20/2021 09:00 AM	AJ	12/28/21		7.61			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
H01-0087	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/10/2021 08:15 AM	12/17/2021	12/09/2021 08:00 AM	12/10/2021 08:00 AM	AJ	12/21/21		7.26			Pass	SARS-CoV-2 N1	16309.98395	SARS-CoV-2 N2	0	1.8	Processing	Complete
A02-0454	WVU Morgantown	CollegePark-02	A02-0454	Monongalia	Sample	Composite	GZ	04/14/2022 11:46 AM	04/18/2022	04/13/2022 09:00 AM	04/14/2022 09:00 AM	AJ	4/21/22		7.01			Pass	SARS-CoV-2 N1	80972.47392	SARS-CoV-2 N2	17033.84036		Processing	Complete
A02-0163	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	10/11/2021 09:41 AM	10/11/2021	10/09/2021 09:00 AM	10/11/2021 09:00 AM	JL	10/14/21		6.93			Pass	SARS-CoV-2 N1	40500.40796	SARS-CoV-2 N2	46736.62066		Rejected: No Flow	Complete
A02-0187	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	CA	10/25/2021 10:00 AM	10/25/2021	10/23/2021 10:00 AM	10/25/2021 10:00 AM	JL	11/1/21		7.46			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Processing
D01-0028	WWTP	CharlesTownWWTP-01	D01-0028	Jefferson	Sample	Composite		04/07/2022 07:35 AM	04/08/2022	04/06/2022 07:35 AM	04/07/2022 07:35 AM	AJ	4/11/22		7.05			Pass	SARS-CoV-2 N1	49286.21851	SARS-CoV-2 N2	26689.50845	1.3	Processing	Complete
D01-0053	WWTP	CharlesTownWWTP-01	D01-0053	Jefferson	Sample	Composite		03/09/2022 07:40 AM	03/16/2022	03/08/2022 07:40 AM	03/09/2022 07:40 AM	AJ	3/28/22		6.8			Pass	SARS-CoV-2 N1	73196.16124	SARS-CoV-2 N2	76684.8819	1.26	Processing	Complete
H01-0063	WWTP	MoundsvilleWWTP-01	SAMPLE	Marshall	Sample	Composite		01/05/2022 08:15 AM	01/12/2022	01/04/2022 08:00 AM	01/05/2022 08:00 AM	JL	1/14/22		7.11			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2910.437915	2.1	Processing	Complete
E02-0078	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		02/15/2022 08:00 AM	02/18/2022	02/14/2022 08:00 AM	02/15/2022 08:00 AM	AJ	2/22/22					Pass	SARS-CoV-2 N1	25979626.92	SARS-CoV-2 N2	27956281.7	0.112	Processing	Complete
A02-0415	WVU Morgantown	OaklandE-02	A02-0415	Monongalia	Sample	Composite	GZ	03/25/2022 10:15 AM		03/23/2022 09:00 AM	03/25/2022 09:00 AM		3/30/22		6.71				SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0489	WVU Morgantown	CollegePark-02	A02-0489	Monongalia	Sample	Composite	GZ	05/04/2022 11:09 AM	05/04/2022	05/02/2022 09:00 AM	05/04/2022 09:00 AM	AJ	5/9/22		7.04			Pass	SARS-CoV-2 N1	52626.8819	SARS-CoV-2 N2	49855.39578		Processing	Complete
L01-0076	WWTP	WestUnionWWTP-01	L01-0076	Doddridge	Sample	Composite		04/10/2022 09:00 AM	04/20/2022	04/09/2022 09:00 AM	04/10/2022 09:00 AM	AJ	4/21/22		7.32			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.339	Processing	Complete
I01-0002	WWTP	WarmSpringsWWTP-01	Sample	Morgan	Sample	Composite		10/26/2021 08:15 AM	10/29/2021	10/25/2021 07:00 AM	10/26/2021 07:00 AM	JL	11/4/21		6.95			Pass	SARS-CoV-2 N1	5707.979612	SARS-CoV-2 N2	3805.175349		Rejected: No Flow	Complete
H01-0154	WWTP	MoundsvilleWWTP-01	H01-0154	Marshall	Sample	Composite		03/12/2022 08:00 AM	03/18/2022	03/11/2022 08:00 AM	03/12/2022 08:00 AM	JL	3/28/22		6.82			Pass	SARS-CoV-2 N1	152084.9106	SARS-CoV-2 N2	161414.1959	2.8	Processing	Complete
K01-0033	WWTP	ParkersburgWWTP-01	G	Wood	Sample	Composite		02/10/2022 06:19 AM	02/16/2022	02/09/2022 06:24 AM	02/10/2022 06:19 AM	AJ	2/17/22		7.29			Pass	SARS-CoV-2 N1	112521.4335	SARS-CoV-2 N2	105173.8724	8.149	Processing	Complete
A0042	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/16/2020 12:00 AM	12/18/2020	12/16/2020 12:00 PM	12/16/2020 11:59 AM	TD	2/22/21					Pass	SARS-CoV-2 N1	84394.8	SARS-CoV-2 N2	84394.8	8.322	Rejected: No NTC	Complete
B01-0142	WWTP	CharlestonWWTP-01	B01-0142	Kanawha	Sample	Composite		04/18/2022 07:00 AM	04/19/2022	04/17/2022 07:00 AM	04/18/2022 07:00 AM	AJ	4/20/22		7.06			Pass	SARS-CoV-2 N1	35085.03031	SARS-CoV-2 N2	37785.09535	8.8	Processing	Complete
A02-0015	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	Alexander Brun	08/16/2021 10:15 AM	08/16/2021	08/14/2021 09:00 AM	08/16/2021 09:00 AM	Josh Lambert	8/16/21		7.18			Pass	SARS-CoV-2 N1	105253.3469	SARS-CoV-2 N2	76826.7622		Rejected: No Flow	Complete
A02-0089	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	09/08/2021 09:55 AM	09/08/2021	09/06/2021 08:48 AM	09/08/2021 08:48 AM	JL	9/9/21		7.26			Pass	SARS-CoV-2 N1	159326.4133	SARS-CoV-2 N2	72456.13337		Rejected: No Flow	Complete
A01-0133	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		12/23/2021 11:59 PM	12/28/2021	12/23/2021 12:00 AM	12/23/2021 11:59 PM	JL	1/12/22		7.13			Pass	SARS-CoV-2 N1	33907.67287	SARS-CoV-2 N2	30138.7994	6.3	Processing	Complete
L01-0031	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		02/12/2022 09:10 AM	02/16/2022	02/11/2022 09:00 AM	02/12/2022 09:00 AM	AJ	2/17/22		7.36			Pass	SARS-CoV-2 N1	233281.5832	SARS-CoV-2 N2	220638.5127	0.333	Processing	Complete
A04-0074	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		05/12/2022 08:00 AM	05/13/2022	05/11/2022 08:00 AM	05/12/2022 08:00 AM	AJ	5/16/22					Pass	SARS-CoV-2 N1	566613.9507	SARS-CoV-2 N2	610278.5075	0.632	Processing	Complete
N03-0037	WWTP	SalemWWTP-01	N03-0037	Harrison	Sample	Composite		03/04/2022 07:30 AM	03/09/2022	03/03/2022 07:30 AM	03/04/2022 07:30 AM	AJ	3/14/22		6.92			Pass	SARS-CoV-2 N1	74817.64376	SARS-CoV-2 N2	70538.74925	0.56463	Processing	Complete
A01-0101	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/12/2021 11:55 PM	10/20/2021	10/12/2021 12:00 AM	10/12/2021 11:55 PM	JL	10/20/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	7.076	Processing	Complete
D01-0022	WWTP	CharlesTownWWTP-01	Sample	Jefferson	Sample	Composite	RS	12/13/2021 07:40 AM	12/14/2021	12/12/2021 07:30 AM	12/13/2021 07:30 AM	JL	12/21/21		7.26			Pass	SARS-CoV-2 N1	451446.3848	SARS-CoV-2 N2	248272.6416	1.35	Processing	Complete
H01-0100	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/23/2021 08:15 AM	12/28/2021	12/22/2021 08:00 AM	12/23/2021 08:00 AM	JL	1/12/22		7			Pass	SARS-CoV-2 N1	18443.02062	SARS-CoV-2 N2	46122.77962		Processing	Complete
O01-0009	WWTP	GraftonWWTP-01	O01-0009	Taylor	Sample	Composite		04/12/2022 06:00 AM	04/13/2022	04/11/2022 06:00 AM	04/12/2022 06:00 AM	JL	4/14/22		7.28			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	2.48	Processing	Complete
L01-0003	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		02/07/2022 09:10 AM	02/16/2022	02/06/2022 09:10 AM	02/07/2022 09:10 AM	AJ	2/17/22		7.12			Pass	SARS-CoV-2 N1	331451.0214	SARS-CoV-2 N2	356415.8303	0.409	Processing	Complete
E02-0072	WWTP	AthensWWTP-01	E02-0072	Mercer	Sample	Composite		02/23/2022 08:00 AM	02/25/2022	02/22/2022 08:00 AM	02/23/2022 08:00 AM	AJ	2/28/22		6.39			Pass	SARS-CoV-2 N1	222013.7385	SARS-CoV-2 N2	344352.1804	0.175	Processing	Complete
K01-0001	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		12/16/2021 06:28 AM	12/16/2021	12/15/2021 06:20 AM	12/16/2021 06:28 AM	AJ	12/21/21		7.24			Pass	SARS-CoV-2 N1	68292.4135	SARS-CoV-2 N2	7183.437031	4.913	Processing	Complete
G01-0016	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite	TD	11/27/2021 08:20 AM	12/02/2021	11/26/2021 09:00 AM	11/27/2021 08:00 AM	AJ	12/6/21		7.29			Pass	SARS-CoV-2 N1	940052.7442	SARS-CoV-2 N2	697131.2964	0.686	Processing	Complete
I01-0008	WWTP	WarmSpringsWWTP-01	Sample	Morgan	Sample	Composite		11/18/2021 08:00 AM	11/19/2021	11/17/2021 08:00 AM	11/18/2021 08:00 AM	AJ	12/3/21		6.63			Pass	SARS-CoV-2 N1	23475.04813	SARS-CoV-2 N2	26410.35575	0.512	Processing	Complete
C01-0141	WWTP	WheelingWWTP-01	C01-0141	Ohio	Sample	Composite		04/05/2022 08:00 AM	04/12/2022	04/04/2022 07:00 AM	04/05/2022 07:00 AM	JL	4/14/22		6.48			Pass	SARS-CoV-2 N1	10387.05518	SARS-CoV-2 N2	2596.522258	6.991	Processing	Complete
B01-0148	WWTP	CharlestonWWTP-01	B01-0148	Kanawha	Sample	Composite		04/28/2022 07:00 AM	04/29/2022	04/27/2022 07:00 AM	04/28/2022 07:00 AM	AJ	5/2/22		6.9			Pass	SARS-CoV-2 N1	95100.13461	SARS-CoV-2 N2	132623.1538	9.1	Processing	Complete
P01-0041	WWTP	StMarysWWTP-01	P01-0041	Pleasants	Sample	Composite		03/04/2022 10:30 AM	03/08/2022	03/03/2022 10:23 AM	03/04/2022 10:23 AM	JL	3/10/22		6.99			Pass	SARS-CoV-2 N1	55994.34704	SARS-CoV-2 N2	68730.77564	0.245	Processing	Complete
A03-0310	K-12	NorthES-01	A03-0310	Monongalia	Sample	Composite	GZ	04/14/2022 10:08 AM	04/18/2022	04/13/2022 06:00 AM	04/13/2022 02:00 PM	AJ	4/19/22		7.62			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A03-0059	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		04/19/2022 08:00 AM	04/19/2022	04/18/2022 08:00 AM	04/19/2022 08:00 AM	AJ						Pass					0.939	Processing	Processing
C01-0023	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	OR	10/20/2021 07:00 AM	10/27/2021	10/19/2021 07:00 AM	10/20/2021 07:00 AM	JL	11/1/21		6.6			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
C01-0058	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/14/2021 07:00 AM	12/21/2021	12/13/2021 07:00 AM	12/14/2021 07:00 AM	AJ	12/28/21		7.11			Pass	SARS-CoV-2 N1	208484.6601	SARS-CoV-2 N2	74523.52524	8.278	Processing	Complete
B01-0051	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite	BP	11/02/2021 07:15 AM	11/03/2021	11/01/2021 07:00 AM	11/02/2021 07:00 AM	JL	11/22/21		7.15			Pass	SARS-CoV-2 N1	10364.12627	SARS-CoV-2 N2	8636.473604		Processing	Complete
A03-0157	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	12/21/2021 08:59 AM	12/21/2021	12/20/2021 06:00 AM	12/20/2021 02:00 PM	AJ	12/28/21		8.7			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
G01-0125	WWTP	KeyserWWTP-01	G01-0125	Mineral	Sample	Composite		04/11/2022 08:00 AM	04/14/2022	04/10/2022 09:00 AM	04/11/2022 08:00 AM	JL	4/19/22		7.1			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	5672.18313	1.499	Processing	Complete
E01-0051	WWTP	PrincetonWWTP-01	G	Mercer	Sample	Composite	TT	01/14/2022 12:00 PM	01/20/2022	01/13/2022 12:00 PM	01/14/2022 12:00 PM	AJ	1/24/22		6.89			Pass	SARS-CoV-2 N1	1168929.684	SARS-CoV-2 N2	527546.3676	3.716	Processing	Complete
A04-0019	WWTP	CheatLakeWWTP-01	A04-0019	Monongalia	Sample	Composite		02/19/2022 08:00 AM	02/22/2022	02/18/2022 08:00 AM	02/19/2022 08:00 AM	AJ	2/24/22		7.01			Pass	SARS-CoV-2 N1	96919.86769	SARS-CoV-2 N2	96919.86769	1.242	Processing	Complete
A1032	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	04/23/2021 10:56 AM	04/23/2021	04/19/2021 12:00 PM	04/19/2021 11:59 AM	MVS	4/26/21					Pass	SARS-CoV-2 N1	19320	SARS-CoV-2 N2	9660	8.689	Processing	Complete
A02-0341	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	Gz	02/11/2022 09:54 AM	02/14/2022	02/09/2022 09:00 AM	02/11/2022 09:00 AM	AJ	2/17/22		7.12			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
L01-0095	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		05/01/2022 09:00 AM	05/04/2022	04/30/2022 09:00 AM	05/01/2022 09:00 AM	AJ	5/5/22					Pass	SARS-CoV-2 N1	2725.347751	SARS-CoV-2 N2	5450.873338	0.272	Processing	Complete
A02-0126	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	09/24/2021 10:21 AM	09/27/2021	09/22/2021 10:21 AM	09/24/2021 10:21 AM	JL	9/29/21		7.05			Pass	SARS-CoV-2 N1	54050.04263	SARS-CoV-2 N2	67114.13175		Rejected: No Flow	Complete
M04-0043	WWTP	FarmingtonWWTP-01	M04-0043	Marion	Sample	Composite		04/12/2022 11:00 AM	04/13/2022	04/10/2022 11:00 AM	04/11/2022 11:00 AM	JL	4/18/22		7.63			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.126	Processing	Complete
C01-0052	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	12/06/2021 07:00 AM	12/07/2021	12/05/2021 07:00 AM	12/06/2021 07:00 AM	AJ	12/14/21		6.69			Pass	SARS-CoV-2 N1	14598.82429	SARS-CoV-2 N2	5838.920083	5.703	Processing	Complete
N02-0009	WWTP	ClarksburgWWTP-01	N02-0009	Harrison	Sample	Composite		03/30/2022 07:00 AM	04/07/2022	03/29/2022 07:00 AM	03/30/2022 07:00 AM	AJ	4/11/22		7.4			Pass	SARS-CoV-2 N1	7169.51061	SARS-CoV-2 N2	4779.537488	8.26	Processing	Complete
A1008	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	03/17/2021 11:59 AM	03/19/2021	03/17/2021 12:01 PM	03/17/2021 11:59 AM	JL	3/22/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.151	Processing	Complete
A1006	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	03/15/2021 11:59 AM	03/19/2021	03/15/2021 12:01 PM	03/15/2021 11:59 AM	JL	3/22/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.658	Processing	Complete
A03-0146	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	01/25/2022 11:47 AM	01/25/2022	01/24/2022 06:00 AM	01/24/2022 02:00 PM	AJ	1/26/22		6.71			Pass	SARS-CoV-2 N1	4856.23844	SARS-CoV-2 N2	4856.23844		Processing	Complete
A03-0321	K-12	MorgantownHS-01	A03-0321	Monongalia	Sample	Composite	GZ	04/28/2022 01:47 PM	04/28/2022	04/27/2022 06:00 AM	04/27/2022 02:00 PM	AJ	5/2/22		8.5			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
B01-0167	WWTP	CharlestonWWTP-01	B01-0167	Kanawha	Sample	Composite		04/06/2022 08:00 AM	04/08/2022	04/05/2022 07:00 AM	04/06/2022 07:00 AM	AJ	4/11/22		6.74			Pass	SARS-CoV-2 N1	16957.04704	SARS-CoV-2 N2	12111.47558	5.2	Processing	Complete
H01-0026	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	10/26/2021 08:15 AM	10/29/2021	10/25/2021 08:00 AM	10/25/2021 08:00 AM	JL	11/4/21	SAMPLE H01-0023 HAD SAME DATES	7.01			Pass	SARS-CoV-2 N1	7383.343279	SARS-CoV-2 N2	14768.86764		Rejected: No Flow	Complete
A1106			Sample		Sample								8/13/21					Fail	SARS-CoV-2 N1	9559.445977	SARS-CoV-2 N2	12291.38918		Rejected	Rejected
B01-0069	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		11/18/2021 08:00 AM	11/19/2021	11/17/2021 07:00 AM	11/18/2021 07:00 AM	AJ	11/29/21		6.98			Pass	SARS-CoV-2 N1	17760.47738	SARS-CoV-2 N2	20721.28829	6.624	Processing	Complete
A03-0130	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	12/15/2021 02:02 PM	12/16/2021	12/15/2021 06:00 AM	12/15/2021 02:00 PM	JL	12/21/21		6.32			Pass	SARS-CoV-2 N1	16020.87881	SARS-CoV-2 N2	13731.80721		Processing	Complete
A02-0295	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	GZ	01/19/2022 09:33 AM		01/15/2022 09:00 AM	01/17/2022 09:00 AM		1/24/22		8.31				SARS-CoV-2 N1	399279.0949	SARS-CoV-2 N2	418387.5918		Processing	Complete
A02-0370	WVU Morgantown	CollegePark-02	A02-0370	Monongalia	Sample	Composite	GZ	02/23/2022 09:00 AM	02/28/2022	02/23/2022 09:00 AM	02/24/2022 11:26 AM	AJ	2/28/22		7.16			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2518.660328		Processing	Complete
C01-0035	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite	GZ	11/09/2021 07:00 AM	11/12/2021	11/08/2021 07:00 AM	11/09/2021 07:00 AM	JL	11/22/21		5.82			Pass	SARS-CoV-2 N1	11626.55532	SARS-CoV-2 N2	7265.963145		Rejected: No Flow	Complete
G01-0133	WWTP	KeyserWWTP-01	G01-0133	Mineral	Sample	Composite		03/16/2022 08:55 AM	03/17/2022	03/15/2022 09:00 AM	03/16/2022 08:00 AM	JL	3/28/22		6.82			Pass	SARS-CoV-2 N1	91133.57753	SARS-CoV-2 N2	132623.536	0.955	Processing	Complete
G01-0101	WWTP	KeyserWWTP-01	G01-0101	Mineral	Sample	Composite		04/05/2022 09:00 AM	04/07/2022	04/04/2022 09:00 AM	04/05/2022 08:00 AM	AJ	4/11/22		6.89			Pass	SARS-CoV-2 N1	3469.085963	SARS-CoV-2 N2	10408.11947	0.925	Processing	Complete
A03-0096	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/18/2021 09:35 AM	11/22/2021	11/17/2021 06:00 AM	11/17/2021 02:00 PM	JL	12/3/21		7.44			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
E01-0069	WWTP	PrincetonWWTP-01	E01-0069	Mercer	Sample	Composite		02/24/2022 08:55 AM	03/04/2022	02/23/2022 08:50 AM	02/24/2022 08:55 AM	AJ	3/9/22		7.13			Pass	SARS-CoV-2 N1	48678.01286	SARS-CoV-2 N2	48678.01286	5.994	Processing	Complete
E02-0104	WWTP	AthensWWTP-01	E02-0104	Mercer	Sample	Composite		04/07/2022 08:00 AM	04/08/2022	04/06/2022 08:00 AM	04/07/2022 08:00 AM	AJ	4/11/22		4.45			Pass	SARS-CoV-2 N1	7535.602301	SARS-CoV-2 N2	7535.602301	0.141	Processing	Complete
M03-0072	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		04/30/2022 11:06 AM	05/04/2022	04/29/2022 11:00 AM	04/30/2022 11:00 AM	AJ	5/5/22					Pass	SARS-CoV-2 N1	2852.207492	SARS-CoV-2 N2	8557.205088	0.156	Processing	Complete
A01-0016	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	08/26/2021 11:55 PM	08/27/2021	08/26/2021 12:00 AM	08/26/2021 11:55 PM	JL	9/2/21		6.97			Pass	SARS-CoV-2 N1	111546.0849	SARS-CoV-2 N2	62324.9042	8.963	Processing	Complete
A03-0084	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	BL	11/22/2021 10:55 AM	11/24/2021	11/19/2021 06:00 AM	11/19/2021 02:00 PM	JL	12/3/21		7.45			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A04-0049	WWTP	CheatLakeWWTP-01	A04-0049	Monongalia	Sample	Composite		04/05/2022 08:00 AM	04/05/2022	04/04/2022 08:00 AM	04/05/2022 08:00 AM	JL	4/6/22		6.96			Pass	SARS-CoV-2 N1	413392.6052	SARS-CoV-2 N2	428232.3235	0.534	Processing	Complete
A01-0184	WWTP	StarCityWWTP-01	A01-0184	Monongalia	Sample	Composite	GG	02/24/2022 12:00 AM	02/25/2022	02/24/2022 12:00 AM	02/24/2022 12:00 AM	AJ	3/2/22		7.16			Pass	SARS-CoV-2 N1	232045.6874	SARS-CoV-2 N2	270845.1766	10.3	Processing	Complete
A02-0311	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Gz	02/16/2022 09:25 AM	02/16/2022	02/14/2022 09:00 AM	02/16/2022 09:00 AM	AJ	2/17/22		7.25			Pass	SARS-CoV-2 N1	10598.49853	SARS-CoV-2 N2	2649.373272		Processing	Complete
M03-0022	WWTP	ManningtonWWTP-01	M03-0022	Marion	Sample	Composite		03/24/2022 11:00 AM	03/30/2022	03/23/2022 11:00 AM	03/24/2022 11:00 AM	AJ	3/31/22		6.39			Pass	SARS-CoV-2 N1	8349.788273	SARS-CoV-2 N2	19485.42863	0.243	Processing	Complete
K01-0084	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		05/05/2022 06:26 AM	05/11/2022	05/05/2022 06:25 AM	05/06/2022 06:25 AM	AJ	5/11/22					Pass	SARS-CoV-2 N1	92887.59515	SARS-CoV-2 N2	95887.40364	4.958	Processing	Complete
M04-0013	WWTP	FarmingtonWWTP-01	M04-0013	Marion	Sample	Composite		03/03/2022 12:30 PM	03/09/2022	03/02/2022 12:30 PM	03/03/2022 12:30 PM	AJ	3/10/22		7.3			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.102	Processing	Complete
K01-0096	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		05/17/2022 06:30 AM	05/25/2022	05/16/2022 06:30 AM	05/17/2022 06:30 AM	AJ						Pass					5.687	Processing	Processing
H01-0003	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite	DRC	09/30/2021 08:10 AM	10/01/2021	09/29/2021 08:00 AM	09/30/2021 08:00 AM	JL	10/5/21					Pass	SARS-CoV-2 N1	80311.32519	SARS-CoV-2 N2	22624.80929		Rejected: No Flow	Complete
A01-0201	WWTP	StarCityWWTP-01	A01-0201	Monongalia	Sample	Composite	GG	03/15/2022 12:00 AM	03/18/2022	03/14/2022 12:00 AM	03/15/2022 12:00 AM	AJ	3/28/22		6.96			Pass	SARS-CoV-2 N1	14191.50224	SARS-CoV-2 N2	8514.325367	11.7	Processing	Complete
A01-0196	WWTP	StarCityWWTP-01	A01-0196	Monongalia	Sample	Composite	GG	03/09/2022 12:00 AM	03/11/2022	03/09/2022 12:00 AM	03/09/2022 12:00 AM	AJ	3/14/22		7.36			Pass	SARS-CoV-2 N1	45651.13507	SARS-CoV-2 N2	40277.82798	13.4	Processing	Complete
L01-0100	WWTP	WestUnionWWTP-01	L01-0100	Doddridge	Sample	Composite		04/11/2022 09:10 AM	04/20/2022	04/10/2022 09:10 AM	04/11/2022 09:10 AM	AJ	4/21/22		7			Pass	SARS-CoV-2 N1	8063.831627	SARS-CoV-2 N2	5375.715047	0.338	Processing	Complete
A03-0116	K-12	MorgantownHS-01	Sample	Monongalia	Sample	Composite	BL	11/12/2021 01:15 PM	11/17/2021	11/12/2021 06:00 AM	11/12/2021 02:00 PM	JL	2/10/22		8.73			Pass	SARS-CoV-2 N1	39961.34564	SARS-CoV-2 N2	49188.6051		Rejected: No Flow	Complete
