extraction_id	concentration_id	extraction_batch_id	extraction_location_in_batch	extraction_location_in_storage	extraction_comment
F01-1021.e1	F01-1021.c1	EB260	D04	B4	
C01-1308.e1	C01-1308.c1	EB260	A08	K8	
M03-1026.e1	M03-1026.c1	EB260	B06	L6	
O01-1016.e1	O01-1016.c1	EB260	B07	L7	
H01-1038.e1	H01-1038.c1	EB260	C04	A4	
P01-1021.e1	P01-1021.c1	EB260	B01	L1	
L01-1023.e1	L01-1023.c1	EB260	B05	L5	
N02-1014.e1	N02-1014.c1	EB260	B03	L3	
C01-1304.e1	C01-1304.c1	EB260	A04	K4	
A02-3022.e1	A02-3022.c1	EB255	A02	A2	
A02-2027.e1	A02-2027.c1	EB255	B08	B8	
A02-4027.e1	A02-4027.c1	EB255	C02	C2	
A02-2022.e1	A02-2022.c1	EB255	A01	NAB 170 A1	
A02-2028.e1	A02-2028.c1	EB255	C03	C3	
A02-4028.e1	A02-4028.c1	EB255	C05	C5	
A02-4023.e1	A02-4023.c1	EB255	A06	A6	
A02-2024.e1	A02-2024.c1	EB255	A07	A7	
A02-4025.e1	A02-4025.c1	EB255	B04	B4	
A02-3027.e1	A02-3027.c1	EB255	C01	C1	
A02-4022.e1	A02-4022.c1	EB255	A03	A3	
A02-3029.e1	A02-3029.c1	EB255	C07	C7	
A02-2029.e1	A02-2029.c1	EB255	C06	C6	
A02-3023.e1	A02-3023.c1	EB255	A05	A5	
A02-3024.e1	A02-3024.c1	EB255	A08	A8	
A02-2025.e1	A02-2025.c1	EB255	B02	B2	
A02-4029.e1	A02-4029.c1	EB255	C08	C8	
A02-2026.e1	A02-2026.c1	EB255	B05	B5	
A02-3025.e1	A02-3025.c1	EB255	B03	B3	
A02-2023.e1	A02-2023.c1	EB255	A04	A4	
A02-4026.e1	A02-4026.c1	EB255	B07	B7	
A02-3026.e1	A02-3026.c1	EB255	B06	B6	
A02-4024.e1	A02-4024.c1	EB255	B01	B1	
A02-3028.e1	A02-3028.c1	EB255	C04	C4	
