assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AB132.CZ5,,,AB132,B02,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20905,0.0,0.0601718127727509,
AB132.FA1,,,AB132,B02,5,control,PCR Negative,Influenza Virus A,M,,,,20905,0.0,0.0601718127727509,
AB132.HE3,,,AB132,B02,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,20905,0.0,4.94367265701294,
AB132.RO2,,,AB132,B02,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20905,0.0,0.662048280239105,
AB133.CY3,,,AB133,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18092,0.0,0.0,
AB133.CZ2,,,AB133,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,18092,0.0,0.0,
AB133.FA4,,,AB133,H04,5,control,PCR Negative,Influenza Virus A,M,,,,18092,0.0,0.0,
AB133.HE1,,,AB133,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Other,,,,18092,0.0,0.0,
AB133.RO5,,,AB133,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,18092,0.0,0.0,
AB134.CY14,,,AB134,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19422,0.0,0.0,
AB134.CY19,,,AB134,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,22212,0.0,0.0,
AB134.CY23,,,AB134,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21734,0.0,0.0,
AB134.CY4,,,AB134,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20302,0.0,0.0,
AB134.CY9,,,AB134,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21556,0.0,0.0,
AB134.CZ10,,,AB134,G04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21556,0.0,0.233434453606606,
AB134.CZ15,,,AB134,F04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,19422,0.0,0.453435182571411,
AB134.CZ20,,,AB134,H04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,22212,0.0,0.283180981874466,
AB134.CZ21,,,AB134,D04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21734,0.0,0.289409756660461,
AB134.CZ5,,,AB134,E04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20302,0.0,0.309825748205185,
AB134.FA12,,,AB134,F04,5,control,PCR Negative,Influenza Virus A,M,,,,19422,0.0,0.323865592479706,
AB134.FA17,,,AB134,H04,5,control,PCR Negative,Influenza Virus A,M,,,,22212,0.0,0.169900953769684,
AB134.FA2,,,AB134,E04,5,control,PCR Negative,Influenza Virus A,M,,,,20302,0.0,0.123921148478985,
AB134.FA25,,,AB134,D04,5,control,PCR Negative,Influenza Virus A,M,,,,21734,0.0,0.289409756660461,
AB134.FA8,,,AB134,G04,5,control,PCR Negative,Influenza Virus A,M,,,,21556,0.0,0.233434453606606,
AB134.HE13,,,AB134,F04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,19422,0.0,0.0,
AB134.HE18,,,AB134,H04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,22212,0.0,0.0566310957074165,
AB134.HE24,,,AB134,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21734,0.0,0.0,
AB134.HE3,,,AB134,E04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20302,0.0,0.0,
AB134.HE7,,,AB134,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21556,0.0,0.0,
AB134.RO1,,,AB134,E04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20302,0.0,0.0,
AB134.RO11,,,AB134,F04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,19422,0.0,0.0,
AB134.RO16,,,AB134,H04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,22212,0.0,0.0,
AB134.RO22,,,AB134,D04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21734,0.0,0.0,
AB134.RO6,,,AB134,G04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21556,0.0,0.0,
AB135.CY15,,,AB135,B03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21012,0.0,0.0,
AB135.CY19,,,AB135,D03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21804,0.0,0.0,
AB135.CY4,,,AB135,C03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21185,0.0,0.0,
AB135.CY8,,,AB135,A03,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21354,0.0,0.0,
AB135.CZ10,,,AB135,A03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21354,0.0,0.0,
AB135.CZ11,,,AB135,B03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21012,0.0,0.0,
AB135.CZ16,,,AB135,D03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21804,0.0,0.0,
AB135.CZ2,,,AB135,C03,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21185,0.0,0.0,
AB135.FA14,,,AB135,B03,5,control,PCR Negative,Influenza Virus A,M,,,,21012,0.0,0.0,
AB135.FA20,,,AB135,D03,5,control,PCR Negative,Influenza Virus A,M,,,,21804,0.0,0.173080369830132,
AB135.FA5,,,AB135,C03,5,control,PCR Negative,Influenza Virus A,M,,,,21185,0.0,0.0593765079975128,
AB135.FA7,,,AB135,A03,5,control,PCR Negative,Influenza Virus A,M,,,,21354,0.0,0.058906577527523,
AB135.HE13,,,AB135,B03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21012,0.0,0.0,
AB135.HE18,,,AB135,D03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21804,0.0,0.0,
AB135.HE3,,,AB135,C03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21185,0.0,0.0,
AB135.HE6,,,AB135,A03,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21354,0.0,0.0,
AB135.RO1,,,AB135,C03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21185,0.0,0.0,
AB135.RO12,,,AB135,B03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21012,0.0,0.0,
AB135.RO17,,,AB135,D03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21804,0.0,0.0,
AB135.RO9,,,AB135,A03,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21354,0.0,0.0,
AB136.CY1,,,AB136,D07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20963,0.0,0.0,
AB136.CY10,,,AB136,B07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21142,0.0,0.0,
AB136.CY15,,,AB136,A07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20659,0.0,0.0,
AB136.CY16,,,AB136,C07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21530,0.0,0.0,
AB136.CY21,,,AB136,H04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,Oligomer,,,21374,0.0,32.6100730895996,
AB136.CZ11,,,AB136,A07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20659,0.0,0.0608883313834667,
AB136.CZ20,,,AB136,C07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21530,0.0,0.0584250278770924,
AB136.CZ25,,,AB136,H04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,Oligomer,,,21374,0.0,22.6241283416748,
AB136.CZ3,,,AB136,D07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20963,0.0,0.0,
AB136.CZ7,,,AB136,B07,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21142,0.0,0.0594972744584084,
AB136.FA12,,,AB136,A07,5,control,PCR Negative,Influenza Virus A,M,,,,20659,0.0,0.0,
AB136.FA19,,,AB136,C07,5,control,PCR Negative,Influenza Virus A,M,,,,21530,0.0,0.0,
AB136.FA2,,,AB136,D07,5,control,PCR Negative,Influenza Virus A,M,,,,20963,0.0,0.0600053258240223,
AB136.FA24,,,AB136,H04,5,control,PCR Positive,Influenza Virus A,M,Oligomer,,,21374,0.0,26.1041889190674,
AB136.FA6,,,AB136,B07,5,control,PCR Negative,Influenza Virus A,M,,,,21142,0.0,0.0594972744584084,
AB136.HE13,,,AB136,A07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20659,0.0,0.0608883313834667,
AB136.HE18,,,AB136,C07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21530,0.0,0.0,
AB136.HE22,,,AB136,H04,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Unk,Oligomer,,,21374,0.0,22.1448726654053,
AB136.HE5,,,AB136,D07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20963,0.0,0.0,
AB136.HE9,,,AB136,B07,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21142,0.0,0.0,
AB136.RO14,,,AB136,A07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20659,0.0,0.0,
AB136.RO17,,,AB136,C07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21530,0.0,0.0,
AB136.RO23,,,AB136,H04,5,control,PCR Positive,SARS-CoV-2,SC2,Oligomer,,,21374,0.0,22.684045791626,
AB136.RO4,,,AB136,D07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20963,0.0,0.0,
AB136.RO8,,,AB136,B07,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21142,0.0,0.0,
AB138.CY1,,,AB138,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20181,0.0,0.0,
AB138.CY15,,,AB138,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20925,0.0,0.0,
AB138.CY20,,,AB138,E05,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,Oligomer,,,20639,0.0,32.7858428955078,
AB138.CY21,,,AB138,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20531,0.0,0.0,
AB138.CY28,,,AB138,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21536,0.0,0.0,
AB138.CY8,,,AB138,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19647,0.0,0.0,
AB138.CZ10,,,AB138,H05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,19647,0.0,0.192083925008774,
AB138.CZ13,,,AB138,G05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20925,0.0,0.120231464505196,
AB138.CZ19,,,AB138,E05,5,control,PCR Positive,Influenza Virus B,NEP/NS1,Oligomer,,,20639,0.0,23.7478713989258,
AB138.CZ2,,,AB138,C05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20181,0.0,0.0623305477201939,
AB138.CZ23,,,AB138,D05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20531,0.0,0.0,
AB138.CZ27,,,AB138,F05,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,21536,0.0,0.0,
AB138.FA12,,,AB138,G05,5,control,PCR Negative,Influenza Virus A,M,,,,20925,0.0,0.0,
AB138.FA16,,,AB138,E05,5,control,PCR Positive,Influenza Virus A,M,Oligomer,,,20639,0.0,28.3522396087646,
AB138.FA25,,,AB138,D05,5,control,PCR Negative,Influenza Virus A,M,,,,20531,0.0,0.0,
AB138.FA29,,,AB138,F05,5,control,PCR Negative,Influenza Virus A,M,,,,21536,0.0,0.0584087520837784,
AB138.FA4,,,AB138,C05,5,control,PCR Negative,Influenza Virus A,M,,,,20181,0.0,0.124664187431335,
AB138.FA7,,,AB138,H05,5,control,PCR Negative,Influenza Virus A,M,,,,19647,0.0,0.0,
AB138.HE11,,,AB138,G05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20925,0.0,0.0,
AB138.HE17,,,AB138,E05,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Unk,Oligomer,,,20639,0.0,21.7620048522949,
AB138.HE24,,,AB138,D05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20531,0.0,0.0,
AB138.HE30,,,AB138,F05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,21536,0.0,0.0,
AB138.HE5,,,AB138,C05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20181,0.0,0.0,
AB138.HE6,,,AB138,H05,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,19647,0.0,0.0,
AB138.RO14,,,AB138,G05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20925,0.0,0.0,
AB138.RO18,,,AB138,E05,5,control,PCR Positive,SARS-CoV-2,SC2,Oligomer,,,20639,0.0,23.9342098236084,
AB138.RO22,,,AB138,D05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20531,0.0,0.0,
AB138.RO26,,,AB138,F05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,21536,0.0,0.0,
AB138.RO3,,,AB138,C05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20181,0.0,0.0,
AB138.RO9,,,AB138,H05,5,control,PCR Negative,SARS-CoV-2,SC2,,,,19647,0.0,0.0,
AB14.FA1,,,AB14,G02,5,control,PCR Negative,SARS-CoV-2,N1,,,,20818,0.0,0.302145421504974,
AB14.FA5,,,AB14,H02,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,18307,0.0,1165.65515136719,
AB14.FH3,,,AB14,G02,5,control,PCR Negative,SARS-CoV-2,N2,,,,20818,0.0,0.0,
AB14.FH4,,,AB14,H02,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,18307,0.0,1283.85974121094,
AB14.HE2,,,AB14,G02,5,control,PCR Negative,Human,RNase P,,,,20818,0.0,0.0,
AB141.CY4,,,AB141,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20697,0.0,0.0,
AB141.CY6,,,AB141,E04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,Oligomer,,,20719,0.0,51.0474319458008,
AB141.CZ2,,,AB141,D04,5,control,PCR Negative,Influenza Virus B,NEP/NS1,,,,20697,0.0,0.0,
AB141.CZ8,,,AB141,E04,5,control,PCR Positive,Influenza Virus B,NEP/NS1,Oligomer,,,20719,0.0,32.2215118408203,
AB141.FA1,,,AB141,D04,5,control,PCR Negative,Influenza Virus A,M,,,,20697,0.0,0.0,
AB141.FA9,,,AB141,E04,5,control,PCR Positive,Influenza Virus A,M,Oligomer,,,20719,0.0,38.6533660888672,
AB141.HE5,,,AB141,D04,5,control,PCR Negative,"Respiratory Syncitial Virus, Bovine",Unk,,,,20697,0.0,0.0,
AB141.HE7,,,AB141,E04,5,control,PCR Positive,"Respiratory Syncitial Virus, Bovine",Unk,Oligomer,,,20719,0.0,30.4165210723877,
AB141.RO10,,,AB141,E04,5,control,PCR Positive,SARS-CoV-2,SC2,Oligomer,,,20719,0.0,32.0969467163086,
AB141.RO3,,,AB141,D04,5,control,PCR Negative,SARS-CoV-2,SC2,,,,20697,0.0,0.0,
AB15.FA1,,,AB15,H06,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,18269,0.0,22.5083141326904,
AB15.FA3,,,AB15,G06,5,control,PCR Negative,Influenza Virus A,M,,,,19435,0.0,0.0,
AB15.HE2,,,AB15,G06,5,control,PCR Negative,Human,RNase P,,,,19435,0.0,0.0,
AB16.FA1,,,AB16,G10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19272,0.0,0.0652705579996109,
AB16.FA2,,,AB16,H10,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,17393,0.0,1.44723200798035,
AB17.FA1,,,AB17,H04,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,20411,0.0,0.801401734352112,
AB17.FA5,,,AB17,G04,5,control,PCR Negative,SARS-CoV-2,N1,,,,13657,0.0,0.184221088886261,
AB17.FH2,,,AB17,H04,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,20411,0.0,0.308171004056931,
AB17.FH4,,,AB17,G04,5,control,PCR Negative,SARS-CoV-2,N2,,,,13657,0.0,0.368469178676605,
AB17.HE3,,,AB17,G04,5,control,PCR Negative,Human,RNase P,,,,13657,0.0,0.0,
AB18.FA1,,,AB18,H04,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20867,0.0,0.241142898797989,
AB18.FA3,,,AB18,G04,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21359,0.0,0.0,
AB18.HE2,,,AB18,H04,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,20867,0.0,38.3128471374512,
AB18.HE4,,,AB18,G04,5,control,PCR Negative,Influenza Virus A,M,,,,21359,0.0,0.117788337171078,
AB19.FA11,,,AB19,G04,5,control,PCR Negative,SARS-CoV-2,N1,,,,15116,0.0,0.0,
AB19.FA3,,,AB19,E04,5,control,PCR Negative,SARS-CoV-2,N1,,,,20037,0.0,0.0,
AB19.FA6,,,AB19,H04,5,control,PCR Negative,SARS-CoV-2,N1,,,,9886,0.0,0.0,
AB19.FA8,,,AB19,F04,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,16398,0.0,38.3182144165039,
AB19.FH2,,,AB19,E04,5,control,PCR Negative,SARS-CoV-2,N2,,,,20037,0.0,0.0,
AB19.FH5,,,AB19,H04,5,control,PCR Negative,SARS-CoV-2,N2,,,,9886,0.0,0.0,
AB19.FH7,,,AB19,F04,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,16398,0.0,42.9132919311523,
AB19.FH9,,,AB19,G04,5,control,PCR Negative,SARS-CoV-2,N2,,,,15116,0.0,0.0,
AB19.HE1,,,AB19,E04,5,control,PCR Negative,Human,RNase P,,,,20037,0.0,0.0,
AB19.HE10,,,AB19,G04,5,control,PCR Negative,Human,RNase P,,,,15116,0.0,0.0,
AB19.HE4,,,AB19,H04,5,control,PCR Negative,Human,RNase P,,,,9886,0.0,0.0,
AB1NOV.FA1,,,AB1NOV,H07,5,control,PCR Negative,Human Norovirus GII,ORF1_2,,,,17888,0.0,0.0,
AB1NOV.FA2,,,AB1NOV,G07,5,control,PCR Positive,Human Norovirus GII,ORF1_2,GBlock,,,18090,0.0,14.5467662811279,
AB2.FA1,,,AB2,H06,5,control,PCR Negative,SARS-CoV-2,N2,,,,17586,0.0,0.071528338,
AB2.FA2,,,AB2,G06,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,17836,,128.7264099,
AB2.FA3,,,AB2,F06,5,control,PCR Negative,SARS-CoV-2,N2,,,,18189,0.0,0.0,
AB20.FA1,,,AB20,G10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16822,0.0,0.0747770220041275,
AB20.FA4,,,AB20,H10,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,14642,0.0,1.37527596950531,
AB20.FA5,,,AB20,E10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20587,0.0,0.0,
AB20.HE2,,,AB20,G10,5,control,PCR Negative,Influenza Virus A,M,,,,16822,0.0,0.0747770220041275,
AB20.HE3,,,AB20,F10,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,17983,0.0,46.3803329467773,
AB20.HE6,,,AB20,E10,5,control,PCR Negative,Influenza Virus A,M,,,,20587,0.0,0.0,
AB21.FA2,,,AB21,F01,5,control,PCR Negative,SARS-CoV-2,N1,,,,18603,0.0,0.0676178783178329,
AB21.FA6,,,AB21,H01,5,control,PCR Negative,SARS-CoV-2,N1,,,,17574,0.0,0.0715771839022636,
AB21.FA8,,,AB21,G01,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,18299,0.0,30.2627658843994,
AB21.FH1,,,AB21,F01,5,control,PCR Negative,SARS-CoV-2,N2,,,,18603,0.0,0.135239392518997,
AB21.FH5,,,AB21,H01,5,control,PCR Negative,SARS-CoV-2,N2,,,,17574,0.0,0.286333173513412,
AB21.FH7,,,AB21,G01,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,18299,0.0,33.1530265808105,
AB21.HE3,,,AB21,F01,5,control,PCR Negative,Human,RNase P,,,,18603,0.0,0.0,
AB21.HE4,,,AB21,H01,5,control,PCR Negative,Human,RNase P,,,,17574,0.0,0.0,
AB22.FA2,,,AB22,H07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16523,0.0,0.0761302262544632,
AB22.FA4,,,AB22,F07,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16456,0.0,0.0,
AB22.FA6,,,AB22,G07,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,14067,0.0,0.357728183269501,
AB22.HE1,,,AB22,H07,5,control,PCR Negative,Influenza Virus A,M,,,,16523,0.0,0.0,
AB22.HE3,,,AB22,F07,5,control,PCR Negative,Influenza Virus A,M,,,,16456,0.0,0.0,
AB22.HE5,,,AB22,G07,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,14067,0.0,8.07359409332275,
AB23.FA1,,,AB23,F04,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,16037,0.0,0.549164652824402,
AB23.FA11,,,AB23,E04,5,control,PCR Negative,SARS-CoV-2,N1,,,,15922,0.0,0.237026765942574,
AB23.FA3,,,AB23,G04,5,control,PCR Negative,SARS-CoV-2,N1,,,,14171,0.0,0.177538692951202,
AB23.FA8,,,AB23,H04,5,control,PCR Negative,SARS-CoV-2,N1,,,,13472,0.0,0.186751037836075,
AB23.FH10,,,AB23,E04,5,control,PCR Negative,SARS-CoV-2,N2,,,,15922,0.0,0.0,
AB23.FH2,,,AB23,F04,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,16037,0.0,0.235326930880547,
AB23.FH4,,,AB23,G04,5,control,PCR Negative,SARS-CoV-2,N2,,,,14171,0.0,0.266317427158356,
AB23.FH7,,,AB23,H04,5,control,PCR Negative,SARS-CoV-2,N2,,,,13472,0.0,0.0,
AB23.HE5,,,AB23,G04,5,control,PCR Negative,Human,RNase P,,,,14171,0.0,0.0,
AB23.HE6,,,AB23,H04,5,control,PCR Negative,Human,RNase P,,,,13472,0.0,0.0,
AB23.HE9,,,AB23,E04,5,control,PCR Negative,Human,RNase P,,,,15922,0.0,0.0,
AB24.FA2,,,AB24,G10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,16887,0.0,0.0,
AB24.FA3,,,AB24,F10,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,16579,0.0,0.45530703663826,
AB24.FA5,,,AB24,E10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,18405,0.0,0.0,
AB24.HE1,,,AB24,G10,5,control,PCR Negative,Influenza Virus A,M,,,,16887,0.0,0.0,
AB24.HE4,,,AB24,H10,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,15827,0.0,18.5748329162598,
AB24.HE6,,,AB24,E10,5,control,PCR Negative,Influenza Virus A,M,,,,18405,0.0,0.0,
AB25.FA2,,,AB25,A05,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,17198,0.0,25.6391124725342,
AB25.FA4,,,AB25,B05,5,control,PCR Negative,SARS-CoV-2,N1,,,,18172,0.0,0.553880095481873,
AB25.FA8,,,AB25,H04,5,control,PCR Negative,SARS-CoV-2,N1,,,,19368,0.0,0.12989741563797,
AB25.FH1,,,AB25,A05,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,17198,0.0,28.104850769043,
AB25.FH3,,,AB25,B05,5,control,PCR Negative,SARS-CoV-2,N2,,,,18172,0.0,0.138447150588036,
AB25.FH7,,,AB25,H04,5,control,PCR Negative,SARS-CoV-2,N2,,,,19368,0.0,0.0,
AB25.HE5,,,AB25,B05,5,control,PCR Negative,Human,RNase P,,,,18172,0.0,0.0,
AB25.HE6,,,AB25,H04,5,control,PCR Negative,Human,RNase P,,,,19368,0.0,0.0,
AB26.FA2,,,AB26,C11,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,17873,0.0,0.0,
AB26.FA4,,,AB26,H10,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,17510,0.0,0.0718388110399246,
AB26.FA6,,,AB26,B11,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,19373,0.0,1.03928673267365,
AB26.HE1,,,AB26,C11,5,control,PCR Negative,Influenza Virus A,M,,,,17873,0.0,0.0,
AB26.HE3,,,AB26,A11,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,16462,0.0,36.9860534667969,
AB26.HE5,,,AB26,H10,5,control,PCR Negative,Influenza Virus A,M,,,,17510,0.0,1.94108939170837,
AB27.FA2,,,AB27,E08,5,control,PCR Negative,SARS-CoV-2,N1,,,,20699,0.0,0.0607706643640995,
AB27.FA4,,,AB27,F08,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,20508,0.0,0.0,
AB27.FA7,,,AB27,G08,5,control,PCR Negative,SARS-CoV-2,N1,,,,18727,0.0,0.0,
AB27.FA9,,,AB27,H08,5,control,PCR Negative,SARS-CoV-2,N1,,,,21220,0.0,0.0,
AB27.FH1,,,AB27,E08,5,control,PCR Negative,SARS-CoV-2,N2,,,,20699,0.0,0.0,
AB27.FH10,,,AB27,H08,5,control,PCR Negative,SARS-CoV-2,N2,,,,21220,0.0,0.0,
AB27.FH5,,,AB27,F08,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,20508,0.0,0.0,
AB27.FH8,,,AB27,G08,5,control,PCR Negative,SARS-CoV-2,N2,,,,18727,0.0,0.0,
AB27.HE11,,,AB27,H08,5,control,PCR Negative,Human,RNase P,,,,21220,0.0,0.0,
AB27.HE3,,,AB27,E08,5,control,PCR Negative,Human,RNase P,,,,20699,0.0,0.0,
AB27.HE6,,,AB27,G08,5,control,PCR Negative,Human,RNase P,,,,18727,0.0,0.0,
AB28.FA1,,,AB28,E12,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,21451,0.0,0.0586402006447315,
AB28.FA4,,,AB28,H12,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,19845,0.0,0.0633859038352966,
AB28.FA5,,,AB28,G12,5,control,PCR Negative,"Respiratory Syncitial Virus, Human",G,,,,20092,0.0,0.062606655061245,
AB28.FA8,,,AB28,F12,5,control,PCR Positive,"Respiratory Syncitial Virus, Human",G,GBlock,,,20727,0.0,0.0606885701417923,
AB28.HE2,,,AB28,E12,5,control,PCR Negative,Influenza Virus A,M,,,,21451,0.0,0.0,
AB28.HE3,,,AB28,H12,5,control,PCR Negative,Influenza Virus A,M,,,,19845,0.0,0.0,
AB28.HE6,,,AB28,G12,5,control,PCR Negative,Influenza Virus A,M,,,,20092,0.0,0.0,
AB28.HE7,,,AB28,F12,5,control,PCR Positive,Influenza Virus A,M,GBlock,,,20727,0.0,0.0606885701417923,
AB30.FA1,,,AB30,G05,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,12843,0.0,23.9279747009277,
